% function evaluation | noise-free fitness - Fopt (-4.620900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.181909657e+02 +1.181909657e+02 -3.438990343e+02 -3.438990343e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
4 +7.915244600e+01 +7.915244600e+01 -3.829375540e+02 -3.829375540e+02 +4.9869e-01 +1.8943e-01 +2.6801e-01 +3.3057e-01 +1.4417e+00
31 +4.687516140e+01 +4.687516140e+01 -4.152148386e+02 -4.152148386e+02 -1.8631e+00 +2.1885e+00 +1.4927e+00 +7.9508e-01 +1.9392e+00
158 +4.517146831e+01 +4.517146831e+01 -4.169185317e+02 -4.169185317e+02 +2.2956e+00 +2.9462e+00 +1.0304e+00 +1.1211e+00 +1.0652e+00
202 +3.213584482e+01 +3.213584482e+01 -4.299541552e+02 -4.299541552e+02 +2.1988e+00 +2.4322e+00 +1.0443e+00 +1.0740e+00 +1.6255e+00
216 +1.770348914e+01 +1.770348914e+01 -4.443865109e+02 -4.443865109e+02 +2.3432e+00 +2.3292e+00 +1.6266e+00 +7.4596e-01 +1.7350e+00
329 +1.545359612e+01 +1.545359612e+01 -4.466364039e+02 -4.466364039e+02 +2.4290e+00 +2.2907e+00 +1.7997e+00 +7.6591e-01 +2.3302e+00
333 +1.277825818e+01 +1.277825818e+01 -4.493117418e+02 -4.493117418e+02 +2.3473e+00 +2.2242e+00 +1.7130e+00 +7.2350e-01 +2.3232e+00
403 +6.807845288e+00 +6.807845288e+00 -4.552821547e+02 -4.552821547e+02 +2.2367e+00 +2.3568e+00 +1.6426e+00 +6.8492e-01 +2.2895e+00
428 +4.695505729e+00 +4.695505729e+00 -4.573944943e+02 -4.573944943e+02 +2.2726e+00 +2.2788e+00 +1.6725e+00 +7.2195e-01 +2.2688e+00
438 +3.102615891e+00 +3.102615891e+00 -4.589873841e+02 -4.589873841e+02 +2.2608e+00 +2.3083e+00 +1.6128e+00 +7.0451e-01 +2.2845e+00
464 +2.258563262e+00 +2.258563262e+00 -4.598314367e+02 -4.598314367e+02 +2.2827e+00 +2.2903e+00 +1.6131e+00 +7.0757e-01 +2.2900e+00
527 +2.171058254e+00 +2.171058254e+00 -4.599189417e+02 -4.599189417e+02 +2.2783e+00 +2.3084e+00 +1.6384e+00 +7.1271e-01 +2.2934e+00
584 +1.898108213e+00 +1.898108213e+00 -4.601918918e+02 -4.601918918e+02 +2.2799e+00 +2.2985e+00 +1.6156e+00 +7.4268e-01 +2.2989e+00
589 +1.812273134e+00 +1.812273134e+00 -4.602777269e+02 -4.602777269e+02 +2.2709e+00 +2.3033e+00 +1.6187e+00 +7.3093e-01 +2.2979e+00
626 +1.690563784e+00 +1.690563784e+00 -4.603994362e+02 -4.603994362e+02 +2.2866e+00 +2.3034e+00 +1.6238e+00 +7.1775e-01 +2.2984e+00
639 +1.649219493e+00 +1.649219493e+00 -4.604407805e+02 -4.604407805e+02 +2.2836e+00 +2.3041e+00 +1.6191e+00 +7.2645e-01 +2.2955e+00
651 +1.565736867e+00 +1.565736867e+00 -4.605242631e+02 -4.605242631e+02 +2.2953e+00 +2.3046e+00 +1.6040e+00 +7.2103e-01 +2.2979e+00
668 +1.544425278e+00 +1.544425278e+00 -4.605455747e+02 -4.605455747e+02 +2.3160e+00 +2.2812e+00 +1.5999e+00 +7.1665e-01 +2.2933e+00
669 +1.394829980e+00 +1.394829980e+00 -4.606951700e+02 -4.606951700e+02 +2.3299e+00 +2.2960e+00 +1.6141e+00 +7.1181e-01 +2.2937e+00
676 +1.285834334e+00 +1.285834334e+00 -4.608041657e+02 -4.608041657e+02 +2.3171e+00 +2.2938e+00 +1.6116e+00 +7.2437e-01 +2.2901e+00
679 +1.119873952e+00 +1.119873952e+00 -4.609701260e+02 -4.609701260e+02 +2.3309e+00 +2.2868e+00 +1.6128e+00 +7.2541e-01 +2.2955e+00
691 +1.079617534e+00 +1.079617534e+00 -4.610103825e+02 -4.610103825e+02 +2.3400e+00 +2.2999e+00 +1.6154e+00 +7.2512e-01 +2.2998e+00
819 +1.068359832e+00 +1.068359832e+00 -4.610216402e+02 -4.610216402e+02 +2.3234e+00 +2.3043e+00 +1.6204e+00 +7.2918e-01 +2.2991e+00
836 +1.043782220e+00 +1.043782220e+00 -4.610462178e+02 -4.610462178e+02 +2.3360e+00 +2.3059e+00 +1.6240e+00 +7.2619e-01 +2.2963e+00
843 +1.013812013e+00 +1.013812013e+00 -4.610761880e+02 -4.610761880e+02 +2.3368e+00 +2.3005e+00 +1.6230e+00 +7.2940e-01 +2.2977e+00
919 +9.968742730e-01 +9.968742730e-01 -4.610931257e+02 -4.610931257e+02 +2.3403e+00 +2.3005e+00 +1.6186e+00 +7.2908e-01 +2.2992e+00
