% function evaluation | noise-free fitness - Fopt (-4.620900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.262090927e+02 +2.262090927e+02 -2.358809073e+02 -2.358809073e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
17 +2.102169303e+02 +2.102169303e+02 -2.518730697e+02 -2.518730697e+02 +3.6665e-01 +2.1369e+00 +7.7729e-01 +1.8079e+00 -7.3519e-01 +1.1500e-01 +4.2991e-01 +4.2980e-01 -3.3783e-01 -9.6717e-01
44 +1.978451316e+02 +1.978451316e+02 -2.642448684e+02 -2.642448684e+02 -6.5448e-01 +3.0708e+00 -1.0667e+00 +8.9381e-01 +3.5935e-01 +1.8963e+00 +6.2926e-01 +1.1523e+00 +3.9397e-01 -1.0500e+00
50 +1.495951664e+02 +1.495951664e+02 -3.124948336e+02 -3.124948336e+02 +6.7750e-01 +3.1211e+00 -1.8484e-01 +1.6188e+00 +2.0407e-01 +1.4472e+00 +1.2289e+00 +1.6302e+00 +1.0392e-01 -5.2435e-01
53 +1.465790528e+02 +1.465790528e+02 -3.155109472e+02 -3.155109472e+02 +5.4569e-01 +4.6321e+00 -3.9093e-01 +2.6857e+00 +1.0045e+00 +1.9021e+00 +2.0846e+00 +3.2047e+00 +4.9386e-01 -5.3240e-01
66 +1.205896871e+02 +1.205896871e+02 -3.415003129e+02 -3.415003129e+02 +2.0969e-01 +4.0812e+00 -1.1922e+00 +3.6225e+00 +1.6699e+00 +1.5600e+00 +7.8823e-01 +2.9473e+00 +9.6350e-01 -9.1719e-01
229 +9.451389920e+01 +9.451389920e+01 -3.675761008e+02 -3.675761008e+02 +1.4430e+00 +3.2896e+00 +7.2538e-01 +1.8670e+00 +1.7924e+00 +8.0413e-01 +1.9924e+00 +3.3951e+00 +6.9352e-01 -3.6550e-01
234 +8.820247032e+01 +8.820247032e+01 -3.738875297e+02 -3.738875297e+02 +1.3645e+00 +3.6623e+00 -2.2542e-01 +1.6449e+00 +2.2630e+00 +1.6345e+00 +1.6391e+00 +2.8776e+00 +9.4484e-01 -6.7741e-01
461 +7.591581666e+01 +7.591581666e+01 -3.861741833e+02 -3.861741833e+02 +4.0766e-01 +3.1527e+00 +2.2825e+00 +1.3198e+00 +1.6342e+00 +2.5647e+00 +1.5008e+00 +4.2819e+00 +1.4894e+00 -2.7878e-01
516 +6.735992257e+01 +6.735992257e+01 -3.947300774e+02 -3.947300774e+02 +8.5044e-01 +1.6504e+00 +2.1717e+00 +6.6073e-01 +1.8320e+00 +2.2109e+00 +1.6005e+00 +4.3482e+00 +1.7905e+00 -2.4147e-01
607 +5.328673912e+01 +5.328673912e+01 -4.088032609e+02 -4.088032609e+02 +1.2856e+00 +1.4979e+00 +1.5082e+00 +3.9195e-01 +1.5276e+00 +2.2531e+00 +2.1371e+00 +2.5279e+00 +1.4779e+00 +6.1457e-02
1244 +5.241531994e+01 +5.241531994e+01 -4.096746801e+02 -4.096746801e+02 -7.4871e-01 +2.2954e+00 -1.3710e-01 +1.3204e+00 +1.1576e+00 +2.1634e+00 +2.1042e+00 +2.5750e+00 +1.2021e-01 +9.0279e-02
1259 +5.042094933e+01 +5.042094933e+01 -4.116690507e+02 -4.116690507e+02 -6.9487e-01 +2.2766e+00 -1.4864e-01 +1.3594e+00 +1.1381e+00 +2.1727e+00 +2.1130e+00 +2.5807e+00 +1.2512e-01 +5.8683e-02
1277 +5.010312988e+01 +5.010312988e+01 -4.119868701e+02 -4.119868701e+02 -7.0544e-01 +2.2684e+00 -1.5866e-01 +1.3241e+00 +1.1520e+00 +2.1727e+00 +2.1040e+00 +2.5849e+00 +1.1216e-01 +6.2239e-02
1354 +4.895087539e+01 +4.895087539e+01 -4.131391246e+02 -4.131391246e+02 -7.0648e-01 +2.3035e+00 -1.5045e-01 +1.3453e+00 +1.1653e+00 +2.1783e+00 +2.1031e+00 +2.6029e+00 +1.2278e-01 +5.9190e-02
% function evaluation | noise-free fitness - Fopt (7.766000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.727873423e+02 +2.727873423e+02 +3.504473423e+02 +3.504473423e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
17 +1.972594444e+02 +1.972594444e+02 +2.749194444e+02 +2.749194444e+02 +2.1820e+00 +1.0465e+00 -1.1195e+00 +1.0613e+00 +8.2205e-01 +1.0934e+00 +3.0940e-01 -1.5086e+00 -4.0827e-01 -1.8218e+00
27 +1.828161483e+02 +1.828161483e+02 +2.604761483e+02 +2.604761483e+02 +2.6845e+00 +5.0358e-01 +1.2214e+00 +1.1263e+00 -1.5881e-02 +7.6464e-01 -6.1501e-01 -1.6765e+00 -1.9801e-01 -2.3168e+00
39 +1.656275416e+02 +1.656275416e+02 +2.432875416e+02 +2.432875416e+02 +2.4278e+00 -2.9546e-01 +3.0146e-01 +2.7520e-01 +1.0865e+00 -1.0283e+00 -2.0938e-01 -6.2922e-01 -4.1331e-01 -3.8942e+00
64 +1.493006608e+02 +1.493006608e+02 +2.269606608e+02 +2.269606608e+02 +2.0485e+00 +1.3961e-01 +9.9559e-01 +8.2230e-01 +2.0079e+00 -5.3649e-01 +1.7256e-01 -1.1381e+00 -1.0290e+00 -3.1933e+00
66 +1.224701029e+02 +1.224701029e+02 +2.001301029e+02 +2.001301029e+02 +2.8110e+00 -7.9102e-01 -2.9167e-01 +5.7412e-01 +7.9728e-01 -5.9913e-01 -4.2298e-01 -6.9215e-01 -2.7888e-02 -2.9796e+00
283 +1.148946688e+02 +1.148946688e+02 +1.925546688e+02 +1.925546688e+02 +1.4601e+00 -1.0996e+00 +7.0264e-01 +6.4913e-01 -5.9027e-02 +1.0298e+00 +1.4057e-01 +1.0348e+00 -5.8785e-01 -3.7043e+00
350 +1.039055541e+02 +1.039055541e+02 +1.815655541e+02 +1.815655541e+02 +1.6496e+00 -9.7299e-01 +3.7570e-01 +4.5318e-01 -7.9348e-02 +1.2263e+00 +1.9511e-01 +1.8659e+00 -5.2071e-01 -3.8885e+00
425 +1.004688855e+02 +1.004688855e+02 +1.781288855e+02 +1.781288855e+02 +1.3255e+00 -9.1713e-01 +3.8773e-01 +5.9402e-01 +4.6894e-04 +9.8953e-01 +2.3865e-01 +1.8165e+00 -6.8137e-01 -3.8586e+00
474 +9.378683313e+01 +9.378683313e+01 +1.714468331e+02 +1.714468331e+02 +1.4471e+00 -1.0118e+00 +4.5580e-01 +6.2905e-01 -2.6126e-02 +8.9304e-01 +1.1284e-01 +1.8575e+00 -5.5521e-01 -3.8215e+00
483 +9.216846527e+01 +9.216846527e+01 +1.698284653e+02 +1.698284653e+02 +1.4268e+00 -1.0255e+00 +5.0268e-01 +5.5029e-01 -1.6185e-02 +8.7008e-01 +8.6579e-02 +1.8500e+00 -6.0738e-01 -3.8102e+00
493 +8.514311973e+01 +8.514311973e+01 +1.628031197e+02 +1.628031197e+02 +1.4747e+00 -9.4033e-01 +4.4571e-01 +5.5918e-01 +3.5995e-03 +9.0069e-01 +6.9796e-02 +1.9070e+00 -6.1644e-01 -3.8291e+00
510 +8.216582341e+01 +8.216582341e+01 +1.598258234e+02 +1.598258234e+02 +1.4187e+00 -9.3079e-01 +4.6735e-01 +5.6891e-01 -2.7447e-03 +9.1692e-01 +1.2741e-01 +1.8611e+00 -6.5838e-01 -3.8706e+00
