% function evaluation | noise-free fitness - Fopt (7.135000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.740687613e+01 +6.740687613e+01 +1.387568761e+02 +1.387568761e+02
4 +6.365250679e+01 +6.365250679e+01 +1.350025068e+02 +1.350025068e+02
11 +5.846126144e+01 +5.846126144e+01 +1.298112614e+02 +1.298112614e+02
71 +5.657215108e+01 +5.657215108e+01 +1.279221511e+02 +1.279221511e+02
86 +5.318984234e+01 +5.318984234e+01 +1.245398423e+02 +1.245398423e+02
88 +4.940140132e+01 +4.940140132e+01 +1.207514013e+02 +1.207514013e+02
196 +4.639558537e+01 +4.639558537e+01 +1.177455854e+02 +1.177455854e+02
1424 +4.162038525e+01 +4.162038525e+01 +1.129703852e+02 +1.129703852e+02
4415 +4.060599187e+01 +4.060599187e+01 +1.119559919e+02 +1.119559919e+02
4739 +3.698126481e+01 +3.698126481e+01 +1.083312648e+02 +1.083312648e+02
4744 +3.478695321e+01 +3.478695321e+01 +1.061369532e+02 +1.061369532e+02
4934 +3.436523676e+01 +3.436523676e+01 +1.057152368e+02 +1.057152368e+02
4942 +3.107597800e+01 +3.107597800e+01 +1.024259780e+02 +1.024259780e+02
5064 +2.998258775e+01 +2.998258775e+01 +1.013325878e+02 +1.013325878e+02
5169 +2.940232581e+01 +2.940232581e+01 +1.007523258e+02 +1.007523258e+02
5293 +2.867588270e+01 +2.867588270e+01 +1.000258827e+02 +1.000258827e+02
5305 +2.813643377e+01 +2.813643377e+01 +9.948643377e+01 +9.948643377e+01
5333 +2.625141660e+01 +2.625141660e+01 +9.760141660e+01 +9.760141660e+01
5469 +2.553425088e+01 +2.553425088e+01 +9.688425088e+01 +9.688425088e+01
5495 +2.503266197e+01 +2.503266197e+01 +9.638266197e+01 +9.638266197e+01
5509 +2.418111800e+01 +2.418111800e+01 +9.553111800e+01 +9.553111800e+01
5667 +2.353042275e+01 +2.353042275e+01 +9.488042275e+01 +9.488042275e+01
5943 +2.312477297e+01 +2.312477297e+01 +9.447477297e+01 +9.447477297e+01
6059 +2.242885447e+01 +2.242885447e+01 +9.377885447e+01 +9.377885447e+01
6102 +2.123085807e+01 +2.123085807e+01 +9.258085807e+01 +9.258085807e+01
6268 +2.076998289e+01 +2.076998289e+01 +9.211998289e+01 +9.211998289e+01
6434 +2.000664497e+01 +2.000664497e+01 +9.135664497e+01 +9.135664497e+01
6443 +1.981321622e+01 +1.981321622e+01 +9.116321622e+01 +9.116321622e+01
6470 +1.933267900e+01 +1.933267900e+01 +9.068267900e+01 +9.068267900e+01
6527 +1.904008437e+01 +1.904008437e+01 +9.039008437e+01 +9.039008437e+01
6596 +1.846259773e+01 +1.846259773e+01 +8.981259773e+01 +8.981259773e+01
6620 +1.812215048e+01 +1.812215048e+01 +8.947215048e+01 +8.947215048e+01
6640 +1.765669817e+01 +1.765669817e+01 +8.900669817e+01 +8.900669817e+01
7009 +1.725240863e+01 +1.725240863e+01 +8.860240863e+01 +8.860240863e+01
7694 +1.660209571e+01 +1.660209571e+01 +8.795209571e+01 +8.795209571e+01
8326 +1.647296032e+01 +1.647296032e+01 +8.782296032e+01 +8.782296032e+01
8711 +1.620300338e+01 +1.620300338e+01 +8.755300338e+01 +8.755300338e+01
10033 +1.583750604e+01 +1.583750604e+01 +8.718750604e+01 +8.718750604e+01
11843 +1.548270849e+01 +1.548270849e+01 +8.683270849e+01 +8.683270849e+01
% function evaluation | noise-free fitness - Fopt (-3.552200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.594726272e+01 +9.594726272e+01 -2.592727373e+02 -2.592727373e+02
2 +8.440135462e+01 +8.440135462e+01 -2.708186454e+02 -2.708186454e+02
3 +5.339123479e+01 +5.339123479e+01 -3.018287652e+02 -3.018287652e+02
26 +4.933540735e+01 +4.933540735e+01 -3.058845926e+02 -3.058845926e+02
62 +4.772589168e+01 +4.772589168e+01 -3.074941083e+02 -3.074941083e+02
1658 +4.583944822e+01 +4.583944822e+01 -3.093805518e+02 -3.093805518e+02
1717 +4.428425394e+01 +4.428425394e+01 -3.109357461e+02 -3.109357461e+02
1756 +4.363442277e+01 +4.363442277e+01 -3.115855772e+02 -3.115855772e+02
1996 +3.247221391e+01 +3.247221391e+01 -3.227477861e+02 -3.227477861e+02
2751 +3.184330854e+01 +3.184330854e+01 -3.233766915e+02 -3.233766915e+02
2755 +3.125910936e+01 +3.125910936e+01 -3.239608906e+02 -3.239608906e+02
2902 +3.053591885e+01 +3.053591885e+01 -3.246840811e+02 -3.246840811e+02
2967 +2.948456438e+01 +2.948456438e+01 -3.257354356e+02 -3.257354356e+02
3027 +2.367390729e+01 +2.367390729e+01 -3.315460927e+02 -3.315460927e+02
3034 +2.013558679e+01 +2.013558679e+01 -3.350844132e+02 -3.350844132e+02
3224 +1.967291855e+01 +1.967291855e+01 -3.355470815e+02 -3.355470815e+02
3283 +1.838682883e+01 +1.838682883e+01 -3.368331712e+02 -3.368331712e+02
3339 +1.713682050e+01 +1.713682050e+01 -3.380831795e+02 -3.380831795e+02
3399 +1.639429153e+01 +1.639429153e+01 -3.388257085e+02 -3.388257085e+02
3446 +1.544361596e+01 +1.544361596e+01 -3.397763840e+02 -3.397763840e+02
3485 +1.474087496e+01 +1.474087496e+01 -3.404791250e+02 -3.404791250e+02
3673 +1.410993425e+01 +1.410993425e+01 -3.411100657e+02 -3.411100657e+02
3689 +1.363152565e+01 +1.363152565e+01 -3.415884743e+02 -3.415884743e+02
3712 +1.322671383e+01 +1.322671383e+01 -3.419932862e+02 -3.419932862e+02
