% function evaluation | noise-free fitness - Fopt (1.491500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.737629871e+04 +1.737629871e+04 +1.752544871e+04 +1.752544871e+04 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
9 +1.600388160e+04 +1.600388160e+04 +1.615303160e+04 +1.615303160e+04 +3.8279e-01 -8.8462e-02 -1.1713e+00 -3.0928e-02 -8.3118e-01 -1.3953e+00 -4.2048e-01 +8.7412e-01 -1.7405e+00 -6.8839e-02
13 +1.153303544e+04 +1.153303544e+04 +1.168218544e+04 +1.168218544e+04 -4.8735e-01 +1.3802e+00 -2.0656e-01 -1.9557e-01 -1.5200e+00 -1.8667e+00 -5.1037e-01 +4.1428e-01 -7.1562e-01 -9.3740e-01
24 +9.345682006e+03 +9.345682006e+03 +9.494832006e+03 +9.494832006e+03 -2.6340e-01 +2.7433e-01 +1.2247e+00 +2.6233e-01 -1.4792e+00 -1.6126e+00 +7.6586e-01 -6.7059e-01 +3.9311e-01 -1.1302e+00
28 +5.591996489e+03 +5.591996489e+03 +5.741146489e+03 +5.741146489e+03 -1.6048e+00 +7.3978e-01 -1.5044e+00 +2.2317e-01 -2.3372e+00 -2.4989e+00 -5.3890e-01 -1.0689e-02 -7.4532e-01 -2.0542e+00
44 +2.690090548e+03 +2.690090548e+03 +2.839240548e+03 +2.839240548e+03 -7.8983e-01 -7.9104e-01 -8.8400e-01 +1.2761e+00 -1.8963e+00 -2.3930e+00 -2.6115e-01 -2.8130e-01 +1.2874e-01 -1.2572e+00
52 +1.375299312e+03 +1.375299312e+03 +1.524449312e+03 +1.524449312e+03 -3.7151e-01 +3.3828e-02 -8.4243e-01 -1.3622e-01 -2.9543e+00 -4.5966e-01 -1.9746e-01 -4.9812e-01 -3.7972e-01 -8.6259e-01
140 +1.082738477e+03 +1.082738477e+03 +1.231888477e+03 +1.231888477e+03 -1.2819e+00 -1.2462e+00 -1.7574e+00 -5.4311e-01 -2.2372e+00 -5.5043e-01 -5.3850e-01 -1.6983e+00 -7.9325e-01 -1.8838e+00
158 +9.419384614e+02 +9.419384614e+02 +1.091088461e+03 +1.091088461e+03 -1.2933e+00 -9.2555e-01 -1.1563e+00 -4.0578e-01 -2.2265e+00 -5.2168e-01 -7.8024e-01 -1.8036e+00 -8.3150e-01 -2.3042e+00
160 +9.247508175e+02 +9.247508175e+02 +1.073900818e+03 +1.073900818e+03 -1.1276e+00 -1.7049e+00 -1.6895e+00 -2.9279e-01 -2.1557e+00 -7.4209e-01 -9.5812e-01 -1.7998e+00 -1.2821e+00 -1.9298e+00
166 +5.969628641e+02 +5.969628641e+02 +7.461128641e+02 +7.461128641e+02 -1.2386e+00 -1.8087e+00 -1.3809e+00 -1.5774e-01 -2.3253e+00 -1.0395e+00 -9.2130e-01 -1.6379e+00 -1.1894e+00 -1.9974e+00
188 +4.684319874e+02 +4.684319874e+02 +6.175819874e+02 +6.175819874e+02 -1.7562e+00 -9.6804e-01 -1.2508e+00 -2.4258e-01 -2.7547e+00 -1.3303e+00 -1.2626e+00 -1.8526e+00 -1.4781e+00 -1.7528e+00
193 +4.633473842e+02 +4.633473842e+02 +6.124973842e+02 +6.124973842e+02 -1.5871e+00 -1.1217e+00 -1.3465e+00 -4.2193e-03 -2.6102e+00 -1.1950e+00 -6.4208e-01 -1.5315e+00 -1.4181e+00 -1.5627e+00
208 +4.192004232e+02 +4.192004232e+02 +5.683504232e+02 +5.683504232e+02 -1.3029e+00 -1.2483e+00 -1.3466e+00 -4.5097e-03 -2.9683e+00 -1.3248e+00 -8.3820e-01 -1.3732e+00 -1.5555e+00 -1.2883e+00
213 +4.119143588e+02 +4.119143588e+02 +5.610643588e+02 +5.610643588e+02 -1.4129e+00 -1.3271e+00 -1.5339e+00 +1.2635e-01 -2.8741e+00 -1.3012e+00 -8.1144e-01 -1.5586e+00 -1.4309e+00 -1.4824e+00
223 +2.941941488e+02 +2.941941488e+02 +4.433441488e+02 +4.433441488e+02 -1.4091e+00 -1.0593e+00 -1.2070e+00 +1.7572e-01 -2.6400e+00 -1.0461e+00 -7.7725e-01 -1.6413e+00 -1.3434e+00 -1.2529e+00
232 +2.434468538e+02 +2.434468538e+02 +3.925968538e+02 +3.925968538e+02 -1.4951e+00 -1.4071e+00 -1.0557e+00 +2.7636e-01 -2.6934e+00 -1.1807e+00 -7.9052e-01 -1.3894e+00 -1.3136e+00 -1.0671e+00
236 +2.178025219e+02 +2.178025219e+02 +3.669525219e+02 +3.669525219e+02 -1.3804e+00 -1.0127e+00 -1.1217e+00 +1.1917e-01 -2.5988e+00 -1.1926e+00 -8.0298e-01 -1.5607e+00 -1.1231e+00 -1.1244e+00
251 +1.953576751e+02 +1.953576751e+02 +3.445076751e+02 +3.445076751e+02 -1.4363e+00 -1.2034e+00 -1.4388e+00 +2.5055e-01 -2.6934e+00 -1.3073e+00 -9.7771e-01 -1.4718e+00 -7.8431e-01 -1.1085e+00
257 +1.414079962e+02 +1.414079962e+02 +2.905579962e+02 +2.905579962e+02 -1.4322e+00 -1.1082e+00 -1.1595e+00 +3.4149e-01 -2.8113e+00 -1.5422e+00 -8.5742e-01 -1.4102e+00 -6.3635e-01 -7.5475e-01
261 +1.388996000e+02 +1.388996000e+02 +2.880496000e+02 +2.880496000e+02 -1.4425e+00 -1.1385e+00 -1.2033e+00 -7.9405e-02 -2.6575e+00 -1.2131e+00 -1.0108e+00 -1.4677e+00 -8.5485e-01 -7.2375e-01
265 +1.304616383e+02 +1.304616383e+02 +2.796116383e+02 +2.796116383e+02 -1.6182e+00 -9.3884e-01 -1.0613e+00 -1.2359e-01 -2.8984e+00 -1.3612e+00 -1.0008e+00 -1.4788e+00 -9.0080e-01 -4.4280e-01
279 +8.855634461e+01 +8.855634461e+01 +2.377063446e+02 +2.377063446e+02 -1.7380e+00 -9.5487e-01 -9.0497e-01 +6.8985e-02 -2.8825e+00 -1.4566e+00 -1.0683e+00 -1.7727e+00 -8.2711e-01 -5.2811e-01
379 +8.174433504e+01 +8.174433504e+01 +2.308943350e+02 +2.308943350e+02 -1.6525e+00 -1.1379e+00 -8.3306e-01 +4.1704e-01 -2.9403e+00 -1.2746e+00 -1.1498e+00 -1.6955e+00 -7.7659e-01 -6.5218e-01
382 +7.807610454e+01 +7.807610454e+01 +2.272261045e+02 +2.272261045e+02 -1.6026e+00 -1.1176e+00 -8.7035e-01 +4.0508e-01 -3.0026e+00 -1.3181e+00 -1.2215e+00 -1.7702e+00 -6.4074e-01 -6.1449e-01
383 +7.615615004e+01 +7.615615004e+01 +2.253061500e+02 +2.253061500e+02 -1.6454e+00 -1.1002e+00 -7.9746e-01 +3.7065e-01 -2.9728e+00 -1.4259e+00 -1.1694e+00 -1.7427e+00 -6.9752e-01 -7.1103e-01
390 +7.232060815e+01 +7.232060815e+01 +2.214706082e+02 +2.214706082e+02 -1.6698e+00 -1.1079e+00 -8.4448e-01 +5.2174e-01 -2.9521e+00 -1.3759e+00 -1.1957e+00 -1.7407e+00 -7.0687e-01 -5.3245e-01
407 +6.730674891e+01 +6.730674891e+01 +2.164567489e+02 +2.164567489e+02 -1.7897e+00 -1.0047e+00 -8.6356e-01 +8.1060e-01 -3.1581e+00 -1.3805e+00 -1.1354e+00 -1.6614e+00 -7.9219e-01 -5.8337e-01
409 +6.176385432e+01 +6.176385432e+01 +2.109138543e+02 +2.109138543e+02 -1.6531e+00 -1.0264e+00 -9.0447e-01 +5.2216e-01 -3.1852e+00 -1.4449e+00 -1.2336e+00 -1.6235e+00 -7.0460e-01 -6.2434e-01
469 +6.107310264e+01 +6.107310264e+01 +2.102231026e+02 +2.102231026e+02 -1.6785e+00 -1.0415e+00 -9.7912e-01 +4.4571e-01 -3.1257e+00 -1.4861e+00 -1.1558e+00 -1.5366e+00 -6.2702e-01 -5.3454e-01
476 +5.960054072e+01 +5.960054072e+01 +2.087505407e+02 +2.087505407e+02 -1.5970e+00 -1.0817e+00 -9.6228e-01 +4.5816e-01 -3.1539e+00 -1.4851e+00 -1.1372e+00 -1.5146e+00 -6.1147e-01 -5.0428e-01
485 +5.755204762e+01 +5.755204762e+01 +2.067020476e+02 +2.067020476e+02 -1.5615e+00 -1.0640e+00 -9.6175e-01 +4.8740e-01 -3.1682e+00 -1.5241e+00 -1.1972e+00 -1.5747e+00 -6.3831e-01 -5.4322e-01
493 +5.720444013e+01 +5.720444013e+01 +2.063544401e+02 +2.063544401e+02 -1.6324e+00 -1.0647e+00 -9.3318e-01 +4.8104e-01 -3.1394e+00 -1.5077e+00 -1.2037e+00 -1.6209e+00 -6.7619e-01 -5.6006e-01
500 +5.572372552e+01 +5.572372552e+01 +2.048737255e+02 +2.048737255e+02 -1.5566e+00 -1.0057e+00 -8.9536e-01 +5.7228e-01 -3.1935e+00 -1.5296e+00 -1.2543e+00 -1.6005e+00 -6.4969e-01 -4.9028e-01
512 +5.471531919e+01 +5.471531919e+01 +2.038653192e+02 +2.038653192e+02 -1.6175e+00 -1.0688e+00 -8.8832e-01 +5.4015e-01 -3.2207e+00 -1.5882e+00 -1.2294e+00 -1.6296e+00 -6.1706e-01 -5.4930e-01
516 +5.360117624e+01 +5.360117624e+01 +2.027511762e+02 +2.027511762e+02 -1.6223e+00 -1.0507e+00 -8.6205e-01 +6.1938e-01 -3.1736e+00 -1.5868e+00 -1.2814e+00 -1.5893e+00 -6.5948e-01 -4.1717e-01
540 +5.230037254e+01 +5.230037254e+01 +2.014503725e+02 +2.014503725e+02 -1.5986e+00 -1.0466e+00 -8.6813e-01 +6.5165e-01 -3.2544e+00 -1.5761e+00 -1.3004e+00 -1.5858e+00 -7.0314e-01 -4.0995e-01
542 +4.893074818e+01 +4.893074818e+01 +1.980807482e+02 +1.980807482e+02 -1.5772e+00 -1.0808e+00 -8.7531e-01 +7.2266e-01 -3.3067e+00 -1.6266e+00 -1.3344e+00 -1.6188e+00 -6.8273e-01 -3.2233e-01
553 +4.434153626e+01 +4.434153626e+01 +1.934915363e+02 +1.934915363e+02 -1.5590e+00 -1.0997e+00 -8.9116e-01 +7.2424e-01 -3.3648e+00 -1.6745e+00 -1.3177e+00 -1.6826e+00 -6.9390e-01 -3.3205e-01
567 +4.324084412e+01 +4.324084412e+01 +1.923908441e+02 +1.923908441e+02 -1.5038e+00 -1.0804e+00 -9.0006e-01 +8.2885e-01 -3.3892e+00 -1.7068e+00 -1.3111e+00 -1.7070e+00 -6.2563e-01 -3.5409e-01
579 +4.219580547e+01 +4.219580547e+01 +1.913458055e+02 +1.913458055e+02 -1.5613e+00 -1.1738e+00 -9.5007e-01 +7.1848e-01 -3.3137e+00 -1.7343e+00 -1.3775e+00 -1.7543e+00 -6.7131e-01 -3.7767e-01
581 +4.044198930e+01 +4.044198930e+01 +1.895919893e+02 +1.895919893e+02 -1.4714e+00 -1.1927e+00 -9.1109e-01 +7.9953e-01 -3.3445e+00 -1.7415e+00 -1.4613e+00 -1.6957e+00 -6.7473e-01 -4.1721e-01
592 +3.921193771e+01 +3.921193771e+01 +1.883619377e+02 +1.883619377e+02 -1.5344e+00 -1.2049e+00 -9.4953e-01 +7.3347e-01 -3.3631e+00 -1.8006e+00 -1.5166e+00 -1.7415e+00 -6.2357e-01 -4.0676e-01
596 +3.885166611e+01 +3.885166611e+01 +1.880016661e+02 +1.880016661e+02 -1.4097e+00 -1.2037e+00 -9.3518e-01 +8.3191e-01 -3.4159e+00 -1.7810e+00 -1.5319e+00 -1.7095e+00 -6.0557e-01 -3.6012e-01
601 +3.762432668e+01 +3.762432668e+01 +1.867743267e+02 +1.867743267e+02 -1.5319e+00 -1.2442e+00 -9.3879e-01 +7.5131e-01 -3.3984e+00 -1.8240e+00 -1.4391e+00 -1.7914e+00 -6.4303e-01 -4.3130e-01
602 +3.373790281e+01 +3.373790281e+01 +1.828879028e+02 +1.828879028e+02 -1.5338e+00 -1.3139e+00 -9.5384e-01 +7.8056e-01 -3.4693e+00 -1.9734e+00 -1.4700e+00 -1.8516e+00 -6.7087e-01 -4.6707e-01
614 +3.053427065e+01 +3.053427065e+01 +1.796842706e+02 +1.796842706e+02 -1.5072e+00 -1.4041e+00 -9.0064e-01 +7.9774e-01 -3.5088e+00 -2.0530e+00 -1.5358e+00 -1.8582e+00 -7.4578e-01 -4.3594e-01
625 +2.905856012e+01 +2.905856012e+01 +1.782085601e+02 +1.782085601e+02 -1.5365e+00 -1.3725e+00 -8.7079e-01 +7.7087e-01 -3.5136e+00 -2.0097e+00 -1.5602e+00 -1.9330e+00 -8.1736e-01 -3.8846e-01
642 +2.618361554e+01 +2.618361554e+01 +1.753336155e+02 +1.753336155e+02 -1.5183e+00 -1.3664e+00 -8.8421e-01 +7.5531e-01 -3.7270e+00 -2.0685e+00 -1.5897e+00 -1.8678e+00 -8.8679e-01 -3.2887e-01
655 +2.565105297e+01 +2.565105297e+01 +1.748010530e+02 +1.748010530e+02 -1.5093e+00 -1.3361e+00 -8.8932e-01 +7.9163e-01 -3.7806e+00 -2.0506e+00 -1.7088e+00 -1.8509e+00 -8.9696e-01 -2.6685e-01
656 +2.431850066e+01 +2.431850066e+01 +1.734685007e+02 +1.734685007e+02 -1.4862e+00 -1.3653e+00 -8.9321e-01 +7.7662e-01 -3.8112e+00 -2.1116e+00 -1.6252e+00 -1.8544e+00 -8.5393e-01 -3.2022e-01
669 +2.363194810e+01 +2.363194810e+01 +1.727819481e+02 +1.727819481e+02 -1.5141e+00 -1.3241e+00 -9.6704e-01 +7.9396e-01 -3.6786e+00 -1.9882e+00 -1.6188e+00 -1.8634e+00 -7.6663e-01 -3.4177e-01
677 +2.111945226e+01 +2.111945226e+01 +1.702694523e+02 +1.702694523e+02 -1.5044e+00 -1.3507e+00 -1.0176e+00 +8.2745e-01 -3.7310e+00 -2.0094e+00 -1.6131e+00 -1.9501e+00 -7.9315e-01 -3.7543e-01
682 +1.849177912e+01 +1.849177912e+01 +1.676417791e+02 +1.676417791e+02 -1.5085e+00 -1.3408e+00 -1.0059e+00 +8.1398e-01 -3.7864e+00 -2.0777e+00 -1.6341e+00 -1.9637e+00 -8.1154e-01 -4.1257e-01
696 +1.748115726e+01 +1.748115726e+01 +1.666311573e+02 +1.666311573e+02 -1.4489e+00 -1.3362e+00 -1.0109e+00 +9.0720e-01 -3.8835e+00 -2.1532e+00 -1.6811e+00 -1.9894e+00 -8.9006e-01 -3.6118e-01
708 +1.668990716e+01 +1.668990716e+01 +1.658399072e+02 +1.658399072e+02 -1.4555e+00 -1.3138e+00 -9.9828e-01 +9.1789e-01 -3.8080e+00 -2.1934e+00 -1.6264e+00 -1.9538e+00 -8.5818e-01 -3.8253e-01
714 +1.591979925e+01 +1.591979925e+01 +1.650697993e+02 +1.650697993e+02 -1.4131e+00 -1.3286e+00 -1.0106e+00 +9.7840e-01 -3.8163e+00 -2.1665e+00 -1.7013e+00 -1.9861e+00 -9.5429e-01 -3.8282e-01
716 +1.546535939e+01 +1.546535939e+01 +1.646153594e+02 +1.646153594e+02 -1.4121e+00 -1.3117e+00 -9.8784e-01 +9.4618e-01 -3.8219e+00 -2.2025e+00 -1.6593e+00 -1.9596e+00 -8.2247e-01 -4.1612e-01
734 +1.364135449e+01 +1.364135449e+01 +1.627913545e+02 +1.627913545e+02 -1.4231e+00 -1.3039e+00 -9.8564e-01 +9.0093e-01 -3.7637e+00 -2.2057e+00 -1.6874e+00 -2.0786e+00 -7.9302e-01 -3.9730e-01
737 +1.276058987e+01 +1.276058987e+01 +1.619105899e+02 +1.619105899e+02 -1.4123e+00 -1.3198e+00 -9.8332e-01 +8.9673e-01 -3.8032e+00 -2.2072e+00 -1.7417e+00 -2.0519e+00 -8.6027e-01 -3.7996e-01
745 +1.225119126e+01 +1.225119126e+01 +1.614011913e+02 +1.614011913e+02 -1.4272e+00 -1.3058e+00 -9.6740e-01 +8.9677e-01 -3.7900e+00 -2.1543e+00 -1.7698e+00 -1.9856e+00 -8.7726e-01 -3.9925e-01
749 +1.186791549e+01 +1.186791549e+01 +1.610179155e+02 +1.610179155e+02 -1.4184e+00 -1.2625e+00 -1.0143e+00 +8.3536e-01 -3.8004e+00 -2.1738e+00 -1.8224e+00 -2.0727e+00 -8.5804e-01 -3.8199e-01
762 +1.143651272e+01 +1.143651272e+01 +1.605865127e+02 +1.605865127e+02 -1.4211e+00 -1.2703e+00 -9.8103e-01 +8.3084e-01 -3.7716e+00 -2.1177e+00 -1.8256e+00 -2.0934e+00 -8.6907e-01 -3.9941e-01
776 +1.050651198e+01 +1.050651198e+01 +1.596565120e+02 +1.596565120e+02 -1.4013e+00 -1.2966e+00 -9.7350e-01 +8.0264e-01 -3.7229e+00 -2.1456e+00 -1.8251e+00 -2.0527e+00 -8.6377e-01 -4.5945e-01
