% function evaluation | noise-free fitness - Fopt (-5.494000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.742410858e+06 +1.742410858e+06 +1.742355918e+06 +1.742355918e+06 +0.0000e+00 +0.0000e+00 +0.0000e+00
4 +4.367232753e+04 +4.367232753e+04 +4.361738753e+04 +4.361738753e+04 -4.1779e-01 -1.9007e+00 -1.4182e+00
17 +2.556492477e+03 +2.556492477e+03 +2.501552477e+03 +2.501552477e+03 -1.0670e+00 -1.9108e+00 -2.5344e+00
101 +1.953516271e+03 +1.953516271e+03 +1.898576271e+03 +1.898576271e+03 -5.7124e-01 -1.9123e+00 -2.1298e+00
102 +1.229252109e+03 +1.229252109e+03 +1.174312109e+03 +1.174312109e+03 -7.2772e-01 -1.6411e+00 -1.3466e+00
103 +9.332707631e+02 +9.332707631e+02 +8.783307631e+02 +8.783307631e+02 -1.1126e+00 -1.7878e+00 -1.9384e+00
139 +8.686397019e+02 +8.686397019e+02 +8.136997019e+02 +8.136997019e+02 -8.0767e-01 -1.7639e+00 -1.8326e+00
149 +7.578770768e+02 +7.578770768e+02 +7.029370768e+02 +7.029370768e+02 -8.3192e-01 -1.6609e+00 -1.5015e+00
176 +6.118323623e+02 +6.118323623e+02 +5.568923623e+02 +5.568923623e+02 -9.6900e-01 -1.8581e+00 -2.2130e+00
191 +5.024434756e+02 +5.024434756e+02 +4.475034756e+02 +4.475034756e+02 -1.0135e+00 -1.8004e+00 -2.0389e+00
199 +4.511375455e+02 +4.511375455e+02 +3.961975455e+02 +3.961975455e+02 -1.0338e+00 -1.8131e+00 -2.0765e+00
205 +3.791640412e+02 +3.791640412e+02 +3.242240412e+02 +3.242240412e+02 -1.2009e+00 -1.7981e+00 -2.1188e+00
226 +2.254168165e+02 +2.254168165e+02 +1.704768165e+02 +1.704768165e+02 -1.3023e+00 -1.7256e+00 -1.8806e+00
236 +2.141247065e+02 +2.141247065e+02 +1.591847065e+02 +1.591847065e+02 -1.2929e+00 -1.7029e+00 -1.8245e+00
239 +1.772075132e+02 +1.772075132e+02 +1.222675132e+02 +1.222675132e+02 -1.3354e+00 -1.6847e+00 -1.7768e+00
264 +1.301627005e+02 +1.301627005e+02 +7.522270045e+01 +7.522270045e+01 -1.4072e+00 -1.6274e+00 -1.6117e+00
274 +1.056669062e+02 +1.056669062e+02 +5.072690616e+01 +5.072690616e+01 -1.4563e+00 -1.5922e+00 -1.5141e+00
291 +9.225571188e+01 +9.225571188e+01 +3.731571188e+01 +3.731571188e+01 -1.4347e+00 -1.5923e+00 -1.5212e+00
299 +8.453724161e+01 +8.453724161e+01 +2.959724161e+01 +2.959724161e+01 -1.4942e+00 -1.5299e+00 -1.3303e+00
310 +4.060219365e+01 +4.060219365e+01 -1.433780635e+01 -1.433780635e+01 -1.5388e+00 -1.4794e+00 -1.2006e+00
312 +1.163964355e+01 +1.163964355e+01 -4.330035645e+01 -4.330035645e+01 -1.6543e+00 -1.3539e+00 -8.4414e-01
325 +3.310564290e+00 +3.310564290e+00 -5.162943571e+01 -5.162943571e+01 -1.6725e+00 -1.3235e+00 -7.6069e-01
336 +2.282500376e+00 +2.282500376e+00 -5.265749962e+01 -5.265749962e+01 -1.7138e+00 -1.2756e+00 -6.2546e-01
350 +1.534826899e+00 +1.534826899e+00 -5.340517310e+01 -5.340517310e+01 -1.7284e+00 -1.2522e+00 -5.6131e-01
365 +1.049701354e+00 +1.049701354e+00 -5.389029865e+01 -5.389029865e+01 -1.6988e+00 -1.2854e+00 -6.5239e-01
367 +4.912931769e-01 +4.912931769e-01 -5.444870682e+01 -5.444870682e+01 -1.6996e+00 -1.2884e+00 -6.6528e-01
545 +4.645980675e-01 +4.645980675e-01 -5.447540193e+01 -5.447540193e+01 -1.7005e+00 -1.3047e+00 -7.1622e-01
573 +4.099169214e-01 +4.099169214e-01 -5.453008308e+01 -5.453008308e+01 -1.7027e+00 -1.3025e+00 -7.1108e-01
586 +4.062950751e-01 +4.062950751e-01 -5.453370492e+01 -5.453370492e+01 -1.7048e+00 -1.3019e+00 -7.0991e-01
1607 +3.981061202e-01 +3.981061202e-01 -5.454189388e+01 -5.454189388e+01 -1.7075e+00 -1.3064e+00 -7.2528e-01
1732 +3.862677804e-01 +3.862677804e-01 -5.455373222e+01 -5.455373222e+01 -1.7065e+00 -1.3085e+00 -7.3139e-01
1752 +3.786926065e-01 +3.786926065e-01 -5.456130739e+01 -5.456130739e+01 -1.7055e+00 -1.3096e+00 -7.3478e-01
1957 +3.713213136e-01 +3.713213136e-01 -5.456867869e+01 -5.456867869e+01 -1.7027e+00 -1.3132e+00 -7.4498e-01
2056 +3.624178679e-01 +3.624178679e-01 -5.457758213e+01 -5.457758213e+01 -1.7022e+00 -1.3191e+00 -7.6338e-01
2079 +3.519688807e-01 +3.519688807e-01 -5.458803112e+01 -5.458803112e+01 -1.7029e+00 -1.3232e+00 -7.7642e-01
2086 +3.454853692e-01 +3.454853692e-01 -5.459451463e+01 -5.459451463e+01 -1.7033e+00 -1.3261e+00 -7.8586e-01
2092 +3.382671485e-01 +3.382671485e-01 -5.460173285e+01 -5.460173285e+01 -1.7036e+00 -1.3272e+00 -7.8956e-01
2102 +3.207001518e-01 +3.207001518e-01 -5.461929985e+01 -5.461929985e+01 -1.7044e+00 -1.3317e+00 -8.0432e-01
