% function evaluation | noise-free fitness - Fopt (-1.694000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.014078356e+02 +2.014078356e+02 +1.844678356e+02 +1.844678356e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 +1.574038724e+02 +1.574038724e+02 +1.404638724e+02 +1.404638724e+02 -9.0384e-01 -1.7198e-01 +4.1494e-01 -1.5080e-03 -1.7049e-01 +5.8654e-01 -1.9922e-01 -5.8816e-01 -3.1812e-01 -1.8210e-01
4 +1.383217818e+02 +1.383217818e+02 +1.213817818e+02 +1.213817818e+02 -3.7569e-01 -2.2082e-01 +6.2043e-01 +5.8005e-01 -6.3090e-01 +7.5436e-01 +3.5043e-01 -1.1790e+00 -2.0513e-01 -1.5888e+00
5 +8.393492751e+01 +8.393492751e+01 +6.699492751e+01 +6.699492751e+01 +2.8263e-01 +3.4788e-01 -9.0845e-01 -2.8968e-02 +1.7648e-01 +2.1393e-01 +2.0654e+00 +4.2285e-02 -1.5184e+00 -1.8433e-01
13 +7.078242365e+01 +7.078242365e+01 +5.384242365e+01 +5.384242365e+01 +6.9891e-01 +5.2710e-01 -6.1164e-01 -1.4775e+00 +2.7458e-01 -1.4314e+00 +3.6239e+00 -3.1215e-01 -1.7583e+00 -1.2151e+00
17 +5.214913249e+01 +5.214913249e+01 +3.520913249e+01 +3.520913249e+01 +2.0871e+00 +1.3727e+00 -1.7428e+00 -4.2014e-01 -6.0952e-01 -5.1106e-01 +3.1479e+00 -6.1344e-01 -3.7656e+00 -5.1151e-01
22 +2.879428336e+01 +2.879428336e+01 +1.185428336e+01 +1.185428336e+01 +3.1736e+00 +1.9546e+00 -2.2150e+00 -2.0865e-01 -4.3516e-01 +4.0665e-01 +3.9702e+00 -1.2061e+00 -2.8038e+00 -1.4259e+00
53 +2.211716318e+01 +2.211716318e+01 +5.177163183e+00 +5.177163183e+00 +5.0317e+00 +1.8435e+00 -2.3092e+00 +9.8206e-01 +1.8058e+00 -1.1760e+00 +3.9402e+00 -3.3889e+00 -3.0816e+00 -3.5887e-01
63 +1.508641050e+01 +1.508641050e+01 -1.853589501e+00 -1.853589501e+00 +3.9247e+00 +3.5508e+00 -2.6445e+00 -2.6584e-01 -9.0385e-02 -1.9354e+00 +2.3224e+00 -1.0133e+00 -1.8687e+00 -8.0574e-01
139 +8.517522167e+00 +8.517522167e+00 -8.422477833e+00 -8.422477833e+00 +3.8366e+00 +1.5353e+00 -5.5271e-01 +7.9442e-01 +1.4446e+00 -1.8452e+00 +3.6748e+00 -2.9486e+00 -5.7886e-02 -1.0200e+00
