% function evaluation | noise-free fitness - Fopt (-1.694000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.696355518e+01 +3.696355518e+01 +2.002355518e+01 +2.002355518e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00
6 +3.346183888e+01 +3.346183888e+01 +1.652183888e+01 +1.652183888e+01 +2.9650e-01 +4.3642e-01 -8.5713e-01
17 +2.450078034e+01 +2.450078034e+01 +7.560780344e+00 +7.560780344e+00 +1.9582e+00 +1.6871e+00 -1.8206e+00
22 +1.029969549e+01 +1.029969549e+01 -6.640304506e+00 -6.640304506e+00 +4.1773e+00 +3.6478e+00 -2.8941e+00
65 +9.164247008e+00 +9.164247008e+00 -7.775752992e+00 -7.775752992e+00 +4.5205e+00 +2.9014e+00 -1.8467e+00
72 +8.867375471e+00 +8.867375471e+00 -8.072624529e+00 -8.072624529e+00 +4.0281e+00 +3.3976e+00 -2.2375e+00
77 +8.005175643e+00 +8.005175643e+00 -8.934824357e+00 -8.934824357e+00 +4.3030e+00 +2.7556e+00 -1.2543e+00
83 +4.581120647e+00 +4.581120647e+00 -1.235887935e+01 -1.235887935e+01 +4.1241e+00 +2.8908e+00 -1.6248e+00
92 +9.733339764e-01 +9.733339764e-01 -1.596666602e+01 -1.596666602e+01 +3.6978e+00 +2.5478e+00 -1.5127e+00
128 +9.473504769e-01 +9.473504769e-01 -1.599264952e+01 -1.599264952e+01 +3.7614e+00 +2.7851e+00 -1.6013e+00
159 +7.715983650e-01 +7.715983650e-01 -1.616840163e+01 -1.616840163e+01 +3.7706e+00 +2.7430e+00 -1.6408e+00
162 +5.166623188e-01 +5.166623188e-01 -1.642333768e+01 -1.642333768e+01 +3.6439e+00 +2.5765e+00 -1.5528e+00
249 +3.425322575e-01 +3.425322575e-01 -1.659746774e+01 -1.659746774e+01 +3.5218e+00 +2.4550e+00 -1.3979e+00
344 +3.265141974e-01 +3.265141974e-01 -1.661348580e+01 -1.661348580e+01 +3.5730e+00 +2.4596e+00 -1.4494e+00
347 +1.411964413e-01 +1.411964413e-01 -1.679880356e+01 -1.679880356e+01 +3.5532e+00 +2.4661e+00 -1.4400e+00
409 +1.006138866e-01 +1.006138866e-01 -1.683938611e+01 -1.683938611e+01 +3.5869e+00 +2.4677e+00 -1.4635e+00
436 +4.511152976e-02 +4.511152976e-02 -1.689488847e+01 -1.689488847e+01 +3.5872e+00 +2.4694e+00 -1.4665e+00
600 +4.165920859e-02 +4.165920859e-02 -1.689834079e+01 -1.689834079e+01 +3.5893e+00 +2.4722e+00 -1.4685e+00
617 +3.735887747e-02 +3.735887747e-02 -1.690264112e+01 -1.690264112e+01 +3.5895e+00 +2.4732e+00 -1.4685e+00
620 +3.490338356e-02 +3.490338356e-02 -1.690509662e+01 -1.690509662e+01 +3.5879e+00 +2.4714e+00 -1.4672e+00
696 +3.184672888e-02 +3.184672888e-02 -1.690815327e+01 -1.690815327e+01 +3.5869e+00 +2.4715e+00 -1.4663e+00
768 +3.117855815e-02 +3.117855815e-02 -1.690882144e+01 -1.690882144e+01 +3.5875e+00 +2.4721e+00 -1.4668e+00
787 +3.055269861e-02 +3.055269861e-02 -1.690944730e+01 -1.690944730e+01 +3.5876e+00 +2.4716e+00 -1.4669e+00
798 +2.994366427e-02 +2.994366427e-02 -1.691005634e+01 -1.691005634e+01 +3.5877e+00 +2.4719e+00 -1.4670e+00
826 +2.950210433e-02 +2.950210433e-02 -1.691049790e+01 -1.691049790e+01 +3.5877e+00 +2.4721e+00 -1.4670e+00
860 +2.762890411e-02 +2.762890411e-02 -1.691237110e+01 -1.691237110e+01 +3.5877e+00 +2.4720e+00 -1.4670e+00
915 +2.597219159e-02 +2.597219159e-02 -1.691402781e+01 -1.691402781e+01 +3.5876e+00 +2.4720e+00 -1.4669e+00
2095 +2.568318725e-02 +2.568318725e-02 -1.691431681e+01 -1.691431681e+01 +3.5879e+00 +2.4723e+00 -1.4672e+00
% function evaluation | noise-free fitness - Fopt (1.881000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.772316610e+01 +4.772316610e+01 +6.653316610e+01 +6.653316610e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 +3.323011995e+01 +3.323011995e+01 +5.204011995e+01 +5.204011995e+01 +2.2768e+00 -9.4198e-02 -2.0843e+00
3 +1.679855151e+01 +1.679855151e+01 +3.560855151e+01 +3.560855151e+01 -8.2106e-01 +3.4215e-01 -4.0755e-01
12 +6.163344477e+00 +6.163344477e+00 +2.497334448e+01 +2.497334448e+01 -1.3983e+00 +5.6430e-01 -1.2081e-01
43 +5.948694857e+00 +5.948694857e+00 +2.475869486e+01 +2.475869486e+01 -2.2431e-01 +1.0513e+00 -1.0909e+00
44 +4.677702453e+00 +4.677702453e+00 +2.348770245e+01 +2.348770245e+01 -3.6961e-01 +1.2812e+00 -9.9311e-01
