% function evaluation | noise-free fitness - Fopt (3.590000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.170744060e+05 +3.170744060e+05 +3.171103060e+05 +3.171103060e+05 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 +2.588514707e+05 +2.588514707e+05 +2.588873707e+05 +2.588873707e+05 +5.3062e-01 +1.5072e+00 +4.3718e-01 +1.0386e+00 -3.9490e-01 +8.2466e-01 +4.4982e-01 -4.6314e-01 +2.7870e-01 +1.6844e+00
13 +2.023045823e+05 +2.023045823e+05 +2.023404823e+05 +2.023404823e+05 +1.7270e+00 +1.3937e+00 +6.8628e-01 +5.9407e-01 -2.6891e-01 +2.5786e-02 +1.4144e+00 -3.9745e-01 +2.2599e-01 +1.6562e+00
17 +1.548106038e+05 +1.548106038e+05 +1.548465038e+05 +1.548465038e+05 +9.4353e-01 +2.3065e+00 +1.1669e+00 +2.0795e+00 -8.2806e-01 -5.4700e-01 +9.3174e-01 +5.0889e-02 -3.7368e-01 +2.1460e+00
25 +1.120056917e+05 +1.120056917e+05 +1.120415917e+05 +1.120415917e+05 +9.6044e-01 +3.1461e+00 +2.0309e+00 +2.2121e+00 -6.5351e-01 -2.5291e+00 +1.8128e+00 +1.1952e-01 -9.6081e-01 +4.1493e+00
33 +3.447746330e+04 +3.447746330e+04 +3.451336330e+04 +3.451336330e+04 +1.3997e+00 +4.4941e+00 +3.1392e+00 +1.9062e+00 -2.8148e-01 -4.2098e+00 +2.0265e+00 -1.1161e-01 -1.9712e+00 +3.1620e+00
41 +8.522179240e+03 +8.522179240e+03 +8.558079240e+03 +8.558079240e+03 +1.9610e+00 +4.4242e+00 +3.0078e+00 +2.7128e-01 -7.3827e-02 -2.1057e+00 +1.5911e+00 +1.8222e+00 -7.8555e-01 +3.0728e+00
47 +1.003593788e+03 +1.003593788e+03 +1.039493788e+03 +1.039493788e+03 +2.2081e+00 +5.0820e+00 +3.7397e+00 +2.3653e-02 -3.7318e-01 -4.1182e+00 +2.1827e-01 +2.3273e+00 -8.3693e-01 +4.2679e+00
54 +2.987996642e+02 +2.987996642e+02 +3.346996642e+02 +3.346996642e+02 +1.3913e+00 +5.0656e+00 +2.9677e+00 +2.3530e-02 -9.1801e-02 -3.2346e+00 +5.6039e-01 +1.0604e+00 -2.1979e+00 +3.1733e+00
62 +2.055640736e+02 +2.055640736e+02 +2.414640736e+02 +2.414640736e+02 +2.3456e+00 +4.3626e+00 +3.2937e+00 +5.3367e-01 -2.0687e+00 -2.8194e+00 +7.3537e-01 +1.7246e+00 -2.0948e+00 +3.3341e+00
72 +1.810615736e+02 +1.810615736e+02 +2.169615736e+02 +2.169615736e+02 +1.5473e+00 +5.1949e+00 +5.5905e+00 +3.5402e-01 -8.1566e-01 -3.5096e+00 -8.8984e-01 +1.2191e+00 -1.9316e+00 +1.2612e+00
