% function evaluation | noise-free fitness - Fopt (3.590000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.283102266e+05 +2.283102266e+05 +2.283461266e+05 +2.283461266e+05 +0.0000e+00 +0.0000e+00
2 +6.458689237e+04 +6.458689237e+04 +6.462279237e+04 +6.462279237e+04 +1.0502e+00 +1.5182e+00
5 +6.357090228e+04 +6.357090228e+04 +6.360680228e+04 +6.360680228e+04 +1.2003e+00 +1.1719e+00
6 +6.206584305e+04 +6.206584305e+04 +6.210174305e+04 +6.210174305e+04 +1.8483e+00 -3.8203e-01
17 +2.369342254e+03 +2.369342254e+03 +2.405242254e+03 +2.405242254e+03 +2.7667e+00 +2.0330e+00
30 +1.228794919e+01 +1.228794919e+01 +4.818794919e+01 +4.818794919e+01 +4.0862e+00 +1.0929e+00
39 +1.495081728e+00 +1.495081728e+00 +3.739508173e+01 +3.739508173e+01 +3.3456e+00 +5.2992e-01
44 +1.251450616e+00 +1.251450616e+00 +3.715145062e+01 +3.715145062e+01 +3.1573e+00 +1.0602e+00
122 +6.458519538e-01 +6.458519538e-01 +3.654585195e+01 +3.654585195e+01 +3.0813e+00 +9.3096e-01
131 +5.716975719e-01 +5.716975719e-01 +3.647169757e+01 +3.647169757e+01 +3.1021e+00 +6.3429e-01
133 +4.476228176e-01 +4.476228176e-01 +3.634762282e+01 +3.634762282e+01 +3.0740e+00 +7.2993e-01
147 +1.411694448e-01 +1.411694448e-01 +3.604116944e+01 +3.604116944e+01 +2.9111e+00 +8.2533e-01
154 +1.092414258e-01 +1.092414258e-01 +3.600924143e+01 +3.600924143e+01 +2.8902e+00 +8.4535e-01
155 +1.047410933e-01 +1.047410933e-01 +3.600474109e+01 +3.600474109e+01 +2.8891e+00 +8.4927e-01
204 +7.945604212e-02 +7.945604212e-02 +3.597945604e+01 +3.597945604e+01 +2.8505e+00 +1.1472e+00
275 +1.594066679e-02 +1.594066679e-02 +3.591594067e+01 +3.591594067e+01 +2.8261e+00 +1.0546e+00
325 +1.309932561e-02 +1.309932561e-02 +3.591309933e+01 +3.591309933e+01 +2.8208e+00 +1.0668e+00
332 +8.212780069e-03 +8.212780069e-03 +3.590821278e+01 +3.590821278e+01 +2.8091e+00 +1.0567e+00
375 +1.433658012e-03 +1.433658012e-03 +3.590143366e+01 +3.590143366e+01 +2.7931e+00 +1.1016e+00
418 +8.271774260e-04 +8.271774260e-04 +3.590082718e+01 +3.590082718e+01 +2.7900e+00 +1.1033e+00
426 +5.134023936e-04 +5.134023936e-04 +3.590051340e+01 +3.590051340e+01 +2.7878e+00 +1.1090e+00
434 +4.757851035e-04 +4.757851035e-04 +3.590047579e+01 +3.590047579e+01 +2.7875e+00 +1.1071e+00
473 +1.636199968e-04 +1.636199968e-04 +3.590016362e+01 +3.590016362e+01 +2.7852e+00 +1.1096e+00
480 +1.565505164e-04 +1.565505164e-04 +3.590015655e+01 +3.590015655e+01 +2.7848e+00 +1.1113e+00
487 +1.407299946e-04 +1.407299946e-04 +3.590014073e+01 +3.590014073e+01 +2.7845e+00 +1.1074e+00
504 +7.762087368e-05 +7.762087368e-05 +3.590007762e+01 +3.590007762e+01 +2.7830e+00 +1.1145e+00
505 +2.779800502e-05 +2.779800502e-05 +3.590002780e+01 +3.590002780e+01 +2.7824e+00 +1.1139e+00
532 +8.823118741e-06 +8.823118741e-06 +3.590000882e+01 +3.590000882e+01 +2.7823e+00 +1.1129e+00
558 +3.224686509e-06 +3.224686509e-06 +3.590000322e+01 +3.590000322e+01 +2.7820e+00 +1.1129e+00
591 +9.525338882e-07 +9.525338882e-07 +3.590000095e+01 +3.590000095e+01 +2.7818e+00 +1.1132e+00
601 +9.016230038e-07 +9.016230038e-07 +3.590000090e+01 +3.590000090e+01 +2.7818e+00 +1.1132e+00
673 +4.831653655e-07 +4.831653655e-07 +3.590000048e+01 +3.590000048e+01 +2.7817e+00 +1.1134e+00
681 +3.035002152e-07 +3.035002152e-07 +3.590000030e+01 +3.590000030e+01 +2.7817e+00 +1.1134e+00
702 +1.302639916e-07 +1.302639916e-07 +3.590000013e+01 +3.590000013e+01 +2.7816e+00 +1.1136e+00
755 +8.276238361e-09 +8.276238361e-09 +3.590000001e+01 +3.590000001e+01 +2.7816e+00 +1.1136e+00
1371 +0.000000000e+00 +0.000000000e+00 +3.590000000e+01 +3.590000000e+01 +2.7816e+00 +1.1136e+00
% function evaluation | noise-free fitness - Fopt (3.137000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.213706503e+04 +1.213706503e+04 +1.216843503e+04 +1.216843503e+04 +0.0000e+00 +0.0000e+00
5 +8.437419832e+03 +8.437419832e+03 +8.468789832e+03 +8.468789832e+03 -5.5013e-01 +8.8973e-01
9 +7.419291249e+03 +7.419291249e+03 +7.450661249e+03 +7.450661249e+03 -1.6329e-01 +4.5650e-01
11 +1.916425187e+03 +1.916425187e+03 +1.947795187e+03 +1.947795187e+03 +7.8196e-01 +8.9175e-01
