% function evaluation | noise-free fitness - Fopt (3.590000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
935 +1.805682635e+01 +1.805682635e+01 +6.088968263e+02 +6.088968263e+02 +1.3698e+00 -3.0348e+00 -3.5289e+00 -7.2212e-01 +1.8606e+00 +1.4783e+00 +2.0619e+00 -1.4167e+00 +3.4244e+00 -9.8779e-01 -2.4969e-01 -4.8252e-01 +2.0421e+00 +1.0204e+00 +1.4271e-01 -1.7974e+00 -9.8637e-01 -1.5200e+00 +3.3668e+00 +2.6540e+00
947 +1.681628087e+01 +1.681628087e+01 +6.076562809e+02 +6.076562809e+02 +1.3771e+00 -2.9525e+00 -3.5332e+00 -6.9496e-01 +1.8632e+00 +1.4338e+00 +2.0101e+00 -1.4638e+00 +3.4432e+00 -1.0063e+00 -2.9907e-01 -3.8975e-01 +2.0141e+00 +1.0341e+00 +1.4364e-01 -1.8150e+00 -9.5872e-01 -1.4909e+00 +3.1992e+00 +2.5626e+00
958 +1.480339689e+01 +1.480339689e+01 +6.056433969e+02 +6.056433969e+02 +1.3778e+00 -2.8634e+00 -3.4791e+00 -6.8987e-01 +1.6581e+00 +1.3836e+00 +1.9419e+00 -1.4562e+00 +3.5953e+00 -9.3620e-01 -1.6152e-01 -5.4711e-01 +1.9463e+00 +1.0193e+00 +2.3243e-01 -1.8524e+00 -9.0560e-01 -1.5220e+00 +3.2137e+00 +2.5781e+00
962 +1.460219854e+01 +1.460219854e+01 +6.054421985e+02 +6.054421985e+02 +1.1765e+00 -3.0326e+00 -3.4819e+00 -7.7015e-01 +1.6583e+00 +1.3030e+00 +1.9610e+00 -1.5207e+00 +3.5557e+00 -9.7380e-01 -1.3047e-01 -3.7930e-01 +2.0478e+00 +9.7965e-01 +2.3033e-01 -1.8129e+00 -1.0532e+00 -1.3086e+00 +3.2776e+00 +2.5163e+00
964 +1.380544271e+01 +1.380544271e+01 +6.046454427e+02 +6.046454427e+02 +1.3344e+00 -2.8447e+00 -3.4359e+00 -6.1886e-01 +1.3730e+00 +1.5286e+00 +1.9367e+00 -1.3752e+00 +3.6815e+00 -1.0665e+00 +1.0462e-02 -6.6526e-01 +1.9048e+00 +9.5582e-01 +7.5640e-02 -1.8918e+00 -8.6502e-01 -1.6766e+00 +3.2579e+00 +2.5445e+00
981 +1.333246499e+01 +1.333246499e+01 +6.041724650e+02 +6.041724650e+02 +1.3871e+00 -2.7627e+00 -3.5037e+00 -5.2285e-01 +1.4113e+00 +1.4589e+00 +1.9852e+00 -1.2950e+00 +3.6759e+00 -1.1306e+00 -1.1256e-01 -6.2263e-01 +1.9264e+00 +9.7493e-01 +2.1085e-01 -1.7674e+00 -7.4389e-01 -1.4959e+00 +3.3128e+00 +2.5040e+00
985 +1.282352697e+01 +1.282352697e+01 +6.036635270e+02 +6.036635270e+02 +1.3161e+00 -2.7253e+00 -3.5405e+00 -6.1478e-01 +1.2634e+00 +1.5970e+00 +2.0205e+00 -1.2436e+00 +3.5962e+00 -1.1849e+00 -3.0457e-02 -7.7661e-01 +2.0355e+00 +8.5145e-01 +2.6507e-01 -1.9502e+00 -6.3820e-01 -1.4998e+00 +3.3246e+00 +2.5531e+00
1007 +1.235814889e+01 +1.235814889e+01 +6.031981489e+02 +6.031981489e+02 +1.3020e+00 -2.7835e+00 -3.5124e+00 -6.5223e-01 +1.2057e+00 +1.2767e+00 +2.0716e+00 -1.3987e+00 +3.5988e+00 -1.2641e+00 -8.8295e-02 -9.0172e-01 +1.8386e+00 +8.6750e-01 +2.3960e-01 -2.2524e+00 -6.2925e-01 -1.4047e+00 +3.5440e+00 +2.5157e+00
1012 +1.125554538e+01 +1.125554538e+01 +6.020955454e+02 +6.020955454e+02 +1.2734e+00 -2.8938e+00 -3.4518e+00 -6.6697e-01 +1.1469e+00 +9.8981e-01 +2.0234e+00 -1.4008e+00 +3.5929e+00 -1.3045e+00 -1.3384e-01 -7.5919e-01 +1.9168e+00 +1.0025e+00 +2.0399e-01 -2.1069e+00 -7.2043e-01 -1.3958e+00 +3.4709e+00 +2.5928e+00
1027 +1.057235466e+01 +1.057235466e+01 +6.014123547e+02 +6.014123547e+02 +1.2178e+00 -2.8345e+00 -3.5019e+00 -6.1280e-01 +1.0596e+00 +9.7237e-01 +2.0829e+00 -1.3628e+00 +3.4922e+00 -1.2920e+00 -2.6424e-01 -7.0840e-01 +1.9714e+00 +1.1387e+00 +2.0246e-01 -2.1067e+00 -8.0028e-01 -1.3985e+00 +3.4575e+00 +2.5369e+00
1036 +9.555774430e+00 +9.555774430e+00 +6.003957744e+02 +6.003957744e+02 +1.2825e+00 -2.7833e+00 -3.4846e+00 -7.1761e-01 +9.3006e-01 +1.1235e+00 +2.1588e+00 -1.3424e+00 +3.5272e+00 -1.2640e+00 -1.7509e-01 -7.6687e-01 +1.9370e+00 +1.1468e+00 +1.3154e-01 -2.1529e+00 -7.8535e-01 -1.3854e+00 +3.4762e+00 +2.5964e+00
1044 +9.020790267e+00 +9.020790267e+00 +5.998607903e+02 +5.998607903e+02 +1.2818e+00 -2.8014e+00 -3.4287e+00 -6.1007e-01 +7.1790e-01 +1.1560e+00 +2.1867e+00 -1.1756e+00 +3.5608e+00 -1.2338e+00 -3.0358e-01 -8.7348e-01 +1.9663e+00 +1.0982e+00 +4.0671e-02 -2.2169e+00 -6.5705e-01 -1.3071e+00 +3.5867e+00 +2.7025e+00
1068 +8.757152372e+00 +8.757152372e+00 +5.995971524e+02 +5.995971524e+02 +1.2867e+00 -2.7429e+00 -3.4822e+00 -6.0832e-01 +9.0590e-01 +1.1426e+00 +2.1836e+00 -1.1526e+00 +3.6475e+00 -1.4345e+00 -4.4020e-01 -8.2640e-01 +1.7327e+00 +1.2276e+00 -1.3005e-01 -2.3277e+00 -6.9529e-01 -1.3827e+00 +3.2320e+00 +2.5685e+00
1080 +7.971590873e+00 +7.971590873e+00 +5.988115909e+02 +5.988115909e+02 +1.2243e+00 -2.7173e+00 -3.3259e+00 -7.0151e-01 +6.7670e-01 +1.1054e+00 +2.2076e+00 -1.0940e+00 +3.6434e+00 -1.4983e+00 -3.8338e-01 -8.9843e-01 +1.8595e+00 +1.2908e+00 -7.2539e-02 -2.1878e+00 -8.2639e-01 -1.4607e+00 +3.1845e+00 +2.6456e+00
1082 +7.545091405e+00 +7.545091405e+00 +5.983850914e+02 +5.983850914e+02 +1.3472e+00 -2.6377e+00 -3.1150e+00 -7.9545e-01 +5.6193e-01 +1.1526e+00 +2.1823e+00 -1.0814e+00 +3.6474e+00 -1.6444e+00 -3.9981e-01 -6.7657e-01 +1.9123e+00 +1.2263e+00 -1.3722e-01 -2.1664e+00 -8.5001e-01 -1.3954e+00 +3.3613e+00 +2.7292e+00
1236 +7.377562917e+00 +7.377562917e+00 +5.982175629e+02 +5.982175629e+02 +1.0976e+00 -2.9720e+00 -3.1968e+00 -5.5781e-01 +4.5956e-01 +9.3374e-01 +2.0099e+00 -1.1341e+00 +3.3463e+00 -1.3698e+00 -5.4447e-01 -6.1204e-01 +2.1222e+00 +1.0371e+00 +7.2128e-02 -2.2415e+00 -1.0183e+00 -1.5378e+00 +3.2023e+00 +2.5309e+00
1247 +7.070779565e+00 +7.070779565e+00 +5.979107796e+02 +5.979107796e+02 +1.1118e+00 -2.9072e+00 -3.2371e+00 -6.9930e-01 +2.9488e-01 +9.4177e-01 +1.9614e+00 -1.0874e+00 +3.1936e+00 -1.3415e+00 -5.4617e-01 -6.0868e-01 +2.2355e+00 +1.1127e+00 -3.6200e-03 -2.1876e+00 -1.1494e+00 -1.5442e+00 +3.2313e+00 +2.6260e+00
1252 +6.826198517e+00 +6.826198517e+00 +5.976661985e+02 +5.976661985e+02 +1.0491e+00 -2.8616e+00 -3.3706e+00 -5.9343e-01 +2.6706e-01 +9.1771e-01 +1.9462e+00 -1.0832e+00 +3.2389e+00 -1.4871e+00 -4.3550e-01 -6.6312e-01 +2.3387e+00 +1.1101e+00 -1.0914e-01 -2.1919e+00 -1.1260e+00 -1.4228e+00 +3.2919e+00 +2.6545e+00
1257 +6.725248774e+00 +6.725248774e+00 +5.975652488e+02 +5.975652488e+02 +1.1547e+00 -2.9822e+00 -3.2243e+00 -6.8360e-01 +3.1926e-01 +1.0024e+00 +1.9699e+00 -1.0770e+00 +3.3364e+00 -1.3999e+00 -5.2765e-01 -6.2568e-01 +2.1981e+00 +1.1601e+00 -4.2513e-02 -2.1770e+00 -9.8611e-01 -1.5060e+00 +3.2850e+00 +2.5364e+00
1268 +6.558966569e+00 +6.558966569e+00 +5.973989666e+02 +5.973989666e+02 +1.1104e+00 -3.0333e+00 -3.1879e+00 -5.8693e-01 +1.7361e-01 +1.0289e+00 +1.9969e+00 -1.0398e+00 +3.3613e+00 -1.4554e+00 -5.2117e-01 -5.8044e-01 +2.2376e+00 +1.2154e+00 -7.6022e-02 -2.1137e+00 -9.9321e-01 -1.4928e+00 +3.1752e+00 +2.6077e+00
1275 +6.452801956e+00 +6.452801956e+00 +5.972928020e+02 +5.972928020e+02 +1.1364e+00 -3.0376e+00 -3.2990e+00 -6.8549e-01 +2.8637e-01 +9.1458e-01 +1.9767e+00 -9.0939e-01 +3.3407e+00 -1.4331e+00 -4.7471e-01 -5.9535e-01 +2.2385e+00 +1.2440e+00 -3.2896e-03 -2.1026e+00 -9.7145e-01 -1.4992e+00 +3.2266e+00 +2.5997e+00
1281 +6.044203687e+00 +6.044203687e+00 +5.968842037e+02 +5.968842037e+02 +1.0229e+00 -3.0997e+00 -3.3027e+00 -5.4487e-01 +1.7296e-01 +9.9304e-01 +1.9901e+00 -9.6584e-01 +3.3413e+00 -1.4350e+00 -4.5994e-01 -4.7572e-01 +2.2560e+00 +1.2140e+00 -1.1122e-01 -2.0816e+00 -8.9466e-01 -1.3613e+00 +3.1454e+00 +2.6343e+00
1289 +5.251714939e+00 +5.251714939e+00 +5.960917149e+02 +5.960917149e+02 +1.0974e+00 -2.9451e+00 -3.3077e+00 -5.7161e-01 +1.0298e-01 +1.0862e+00 +2.0358e+00 -1.0079e+00 +3.4069e+00 -1.4907e+00 -3.9329e-01 -5.5754e-01 +2.2566e+00 +1.2108e+00 -1.1178e-01 -2.1956e+00 -8.7579e-01 -1.4164e+00 +3.1028e+00 +2.5838e+00
1296 +4.862277803e+00 +4.862277803e+00 +5.957022778e+02 +5.957022778e+02 +1.0851e+00 -2.9277e+00 -3.1894e+00 -6.3837e-01 -6.3502e-02 +1.0600e+00 +2.0356e+00 -1.0953e+00 +3.3608e+00 -1.4541e+00 -3.8901e-01 -5.4766e-01 +2.2849e+00 +1.3433e+00 -1.8564e-01 -2.1025e+00 -8.9641e-01 -1.3325e+00 +3.0184e+00 +2.5590e+00
1308 +3.920222227e+00 +3.920222227e+00 +5.947602222e+02 +5.947602222e+02 +1.0962e+00 -3.0111e+00 -3.3431e+00 -7.8883e-01 +5.8253e-02 +1.1185e+00 +2.0740e+00 -1.1165e+00 +3.3669e+00 -1.5170e+00 -3.1361e-01 -5.7935e-01 +2.3232e+00 +1.2889e+00 -1.6009e-01 -2.2275e+00 -8.3148e-01 -1.2346e+00 +3.0096e+00 +2.5979e+00
1500 +3.572949391e+00 +3.572949391e+00 +5.944129494e+02 +5.944129494e+02 +1.0415e+00 -2.9789e+00 -3.3475e+00 -8.9743e-01 +1.6151e-01 +1.0282e+00 +2.1813e+00 -9.5801e-01 +3.3027e+00 -1.5965e+00 -2.0948e-01 -5.0644e-01 +2.3658e+00 +1.1775e+00 -1.3939e-01 -2.3660e+00 -8.0152e-01 -1.3622e+00 +3.0717e+00 +2.5704e+00
1504 +3.191725690e+00 +3.191725690e+00 +5.940317257e+02 +5.940317257e+02 +1.0747e+00 -2.9657e+00 -3.3750e+00 -9.4093e-01 +4.1111e-02 +1.0624e+00 +2.2109e+00 -8.7712e-01 +3.3226e+00 -1.4846e+00 -2.7953e-01 -5.3121e-01 +2.2678e+00 +1.1836e+00 -1.1320e-01 -2.4719e+00 -7.3273e-01 -1.3139e+00 +3.1065e+00 +2.5682e+00
1626 +3.100557336e+00 +3.100557336e+00 +5.939405573e+02 +5.939405573e+02 +1.0930e+00 -2.8955e+00 -3.4575e+00 -9.8309e-01 -2.5922e-03 +9.6665e-01 +2.1876e+00 -8.5105e-01 +3.2333e+00 -1.5029e+00 -4.6237e-01 -6.0456e-01 +2.0103e+00 +1.2097e+00 -6.5585e-02 -2.4896e+00 -6.1949e-01 -1.1994e+00 +2.9996e+00 +2.6750e+00
1637 +2.907920784e+00 +2.907920784e+00 +5.937479208e+02 +5.937479208e+02 +1.1054e+00 -2.8838e+00 -3.4784e+00 -9.2650e-01 -5.3603e-03 +1.0109e+00 +2.1935e+00 -8.7076e-01 +3.2198e+00 -1.4970e+00 -4.5684e-01 -5.9503e-01 +2.0486e+00 +1.1918e+00 -1.6861e-01 -2.4491e+00 -6.7041e-01 -1.1982e+00 +2.9543e+00 +2.6492e+00
1661 +2.824097966e+00 +2.824097966e+00 +5.936640980e+02 +5.936640980e+02 +1.1569e+00 -2.8583e+00 -3.4186e+00 -9.3199e-01 -2.6711e-02 +9.4246e-01 +2.1869e+00 -8.2431e-01 +3.3223e+00 -1.4820e+00 -4.3593e-01 -6.2945e-01 +2.0165e+00 +1.1955e+00 -1.7368e-01 -2.4922e+00 -6.4634e-01 -1.1791e+00 +2.8494e+00 +2.6594e+00
1662 +2.815602931e+00 +2.815602931e+00 +5.936556029e+02 +5.936556029e+02 +1.1261e+00 -2.8581e+00 -3.4425e+00 -9.6058e-01 -4.8213e-02 +9.6624e-01 +2.2086e+00 -8.1261e-01 +3.3033e+00 -1.5342e+00 -3.4495e-01 -6.2098e-01 +1.9636e+00 +1.2346e+00 -1.8330e-01 -2.4213e+00 -6.5574e-01 -1.2149e+00 +2.8652e+00 +2.6714e+00
1681 +2.723332350e+00 +2.723332350e+00 +5.935633323e+02 +5.935633323e+02 +1.0632e+00 -2.9000e+00 -3.4183e+00 -9.1956e-01 -8.3272e-02 +9.2633e-01 +2.2395e+00 -8.0920e-01 +3.3303e+00 -1.4764e+00 -3.7556e-01 -5.7790e-01 +2.0188e+00 +1.1706e+00 -2.0507e-01 -2.4149e+00 -6.7541e-01 -1.1627e+00 +2.7833e+00 +2.6805e+00
1687 +2.550142990e+00 +2.550142990e+00 +5.933901430e+02 +5.933901430e+02 +1.0525e+00 -2.9277e+00 -3.4072e+00 -9.8385e-01 -1.4826e-01 +9.2021e-01 +2.2808e+00 -7.4681e-01 +3.3579e+00 -1.5041e+00 -3.3497e-01 -5.6602e-01 +2.0024e+00 +1.1817e+00 -2.5020e-01 -2.4357e+00 -5.8734e-01 -1.1068e+00 +2.8006e+00 +2.7096e+00
1698 +2.453619262e+00 +2.453619262e+00 +5.932936193e+02 +5.932936193e+02 +1.0226e+00 -2.9413e+00 -3.3941e+00 -8.9212e-01 -1.8147e-01 +9.2963e-01 +2.2413e+00 -7.6938e-01 +3.3484e+00 -1.5497e+00 -3.1144e-01 -5.4861e-01 +2.0307e+00 +1.1973e+00 -3.1013e-01 -2.4945e+00 -5.7960e-01 -1.0734e+00 +2.7347e+00 +2.7298e+00
1783 +2.345131457e+00 +2.345131457e+00 +5.931851315e+02 +5.931851315e+02 +1.1270e+00 -2.9065e+00 -3.4371e+00 -9.4056e-01 -8.8539e-02 +1.0065e+00 +2.2052e+00 -9.1494e-01 +3.3174e+00 -1.5418e+00 -3.7389e-01 -4.5954e-01 +2.0955e+00 +1.1979e+00 -2.9031e-01 -2.4977e+00 -6.7907e-01 -1.2729e+00 +2.8490e+00 +2.6527e+00
1797 +2.234335042e+00 +2.234335042e+00 +5.930743350e+02 +5.930743350e+02 +1.1630e+00 -2.9172e+00 -3.3925e+00 -8.9267e-01 -7.1798e-02 +9.5637e-01 +2.2072e+00 -9.1244e-01 +3.3262e+00 -1.5952e+00 -3.8056e-01 -4.3973e-01 +2.1085e+00 +1.1996e+00 -2.7919e-01 -2.4871e+00 -6.7668e-01 -1.2527e+00 +2.8770e+00 +2.6186e+00
1815 +2.017744521e+00 +2.017744521e+00 +5.928577445e+02 +5.928577445e+02 +1.1264e+00 -2.9091e+00 -3.3930e+00 -9.2217e-01 -1.3933e-01 +9.2269e-01 +2.1723e+00 -8.9676e-01 +3.3042e+00 -1.6507e+00 -3.1110e-01 -4.3715e-01 +2.0652e+00 +1.1686e+00 -3.9380e-01 -2.5093e+00 -6.6470e-01 -1.2126e+00 +2.8470e+00 +2.6648e+00
1816 +1.976291794e+00 +1.976291794e+00 +5.928162918e+02 +5.928162918e+02 +1.1309e+00 -2.9459e+00 -3.3932e+00 -8.8339e-01 -9.3837e-02 +9.4583e-01 +2.2322e+00 -9.1809e-01 +3.3364e+00 -1.6308e+00 -3.3957e-01 -3.9502e-01 +2.0453e+00 +1.1631e+00 -3.7372e-01 -2.5366e+00 -6.4087e-01 -1.2364e+00 +2.8426e+00 +2.6305e+00
1820 +1.762005923e+00 +1.762005923e+00 +5.926020059e+02 +5.926020059e+02 +1.1300e+00 -2.8958e+00 -3.3859e+00 -9.8626e-01 -1.8513e-01 +9.5982e-01 +2.1493e+00 -9.0321e-01 +3.3281e+00 -1.6554e+00 -3.6029e-01 -4.3297e-01 +2.0427e+00 +1.1868e+00 -4.0529e-01 -2.5673e+00 -6.7388e-01 -1.2502e+00 +2.8389e+00 +2.6099e+00
1828 +1.699905675e+00 +1.699905675e+00 +5.925399057e+02 +5.925399057e+02 +1.1320e+00 -2.9455e+00 -3.4289e+00 -1.0218e+00 -1.6356e-01 +1.0007e+00 +2.1647e+00 -8.7427e-01 +3.3249e+00 -1.6640e+00 -3.4341e-01 -4.3488e-01 +2.0354e+00 +1.1920e+00 -4.2220e-01 -2.5557e+00 -7.1746e-01 -1.2319e+00 +2.8264e+00 +2.6020e+00
1924 +1.669253441e+00 +1.669253441e+00 +5.925092534e+02 +5.925092534e+02 +1.1116e+00 -2.9536e+00 -3.4454e+00 -9.8657e-01 -8.8080e-02 +9.8735e-01 +2.2135e+00 -9.4896e-01 +3.2762e+00 -1.6239e+00 -3.6200e-01 -4.0535e-01 +2.0667e+00 +1.2412e+00 -4.4397e-01 -2.5445e+00 -6.2957e-01 -1.2565e+00 +2.8392e+00 +2.5887e+00
1932 +1.641972303e+00 +1.641972303e+00 +5.924819723e+02 +5.924819723e+02 +1.1373e+00 -2.9537e+00 -3.4451e+00 -9.6700e-01 -9.6894e-02 +9.9970e-01 +2.1927e+00 -9.5875e-01 +3.2732e+00 -1.6370e+00 -3.6667e-01 -4.1879e-01 +2.0640e+00 +1.2373e+00 -4.6856e-01 -2.5251e+00 -6.4741e-01 -1.2363e+00 +2.8223e+00 +2.5849e+00
1943 +1.579113459e+00 +1.579113459e+00 +5.924191135e+02 +5.924191135e+02 +1.1446e+00 -2.9520e+00 -3.4199e+00 -9.6478e-01 -1.0554e-01 +9.8490e-01 +2.1949e+00 -9.5486e-01 +3.2649e+00 -1.6668e+00 -3.5871e-01 -4.0463e-01 +2.0772e+00 +1.2187e+00 -4.4872e-01 -2.5195e+00 -6.6027e-01 -1.2467e+00 +2.8122e+00 +2.5917e+00
1955 +1.518875923e+00 +1.518875923e+00 +5.923588759e+02 +5.923588759e+02 +1.1261e+00 -2.9681e+00 -3.4697e+00 -9.6244e-01 -1.0568e-01 +9.7120e-01 +2.2163e+00 -9.6837e-01 +3.2849e+00 -1.6598e+00 -3.7038e-01 -4.1420e-01 +2.0588e+00 +1.2275e+00 -4.9078e-01 -2.5623e+00 -6.4381e-01 -1.2181e+00 +2.8409e+00 +2.5919e+00
1965 +1.454704989e+00 +1.454704989e+00 +5.922947050e+02 +5.922947050e+02 +1.1535e+00 -2.9616e+00 -3.4770e+00 -9.8022e-01 -1.2852e-01 +9.5536e-01 +2.2176e+00 -9.5586e-01 +3.2929e+00 -1.6581e+00 -3.8750e-01 -4.2909e-01 +2.0438e+00 +1.2267e+00 -4.8807e-01 -2.5731e+00 -6.3408e-01 -1.2220e+00 +2.8113e+00 +2.6044e+00
1982 +1.443883126e+00 +1.443883126e+00 +5.922838831e+02 +5.922838831e+02 +1.1494e+00 -2.9920e+00 -3.4667e+00 -9.7430e-01 -1.3210e-01 +9.5704e-01 +2.2032e+00 -9.5407e-01 +3.2700e+00 -1.6623e+00 -3.8757e-01 -4.0470e-01 +2.0462e+00 +1.2448e+00 -4.6193e-01 -2.5539e+00 -6.4686e-01 -1.2237e+00 +2.8229e+00 +2.5921e+00
2001 +1.394440486e+00 +1.394440486e+00 +5.922344405e+02 +5.922344405e+02 +1.1699e+00 -3.0163e+00 -3.4630e+00 -9.7325e-01 -1.6240e-01 +9.4773e-01 +2.1875e+00 -9.6150e-01 +3.2659e+00 -1.6604e+00 -3.9128e-01 -3.9065e-01 +2.0308e+00 +1.2406e+00 -4.9894e-01 -2.5661e+00 -6.5043e-01 -1.2174e+00 +2.7828e+00 +2.5879e+00
2043 +1.376165462e+00 +1.376165462e+00 +5.922161655e+02 +5.922161655e+02 +1.1887e+00 -3.0183e+00 -3.4158e+00 -9.6199e-01 -1.7974e-01 +9.2392e-01 +2.1959e+00 -9.3970e-01 +3.2788e+00 -1.6510e+00 -3.6151e-01 -3.9765e-01 +2.0616e+00 +1.2319e+00 -4.1326e-01 -2.5809e+00 -6.6198e-01 -1.1916e+00 +2.8080e+00 +2.5908e+00
2093 +1.341198526e+00 +1.341198526e+00 +5.921811985e+02 +5.921811985e+02 +1.2208e+00 -3.0157e+00 -3.4223e+00 -9.6881e-01 -1.8483e-01 +8.7409e-01 +2.2090e+00 -9.4897e-01 +3.2521e+00 -1.6835e+00 -3.2808e-01 -4.1103e-01 +2.0544e+00 +1.2273e+00 -4.4363e-01 -2.5870e+00 -6.5140e-01 -1.2037e+00 +2.8174e+00 +2.5728e+00
2116 +1.304212337e+00 +1.304212337e+00 +5.921442123e+02 +5.921442123e+02 +1.2096e+00 -3.0589e+00 -3.3954e+00 -9.9376e-01 -1.9337e-01 +8.8240e-01 +2.2122e+00 -9.0691e-01 +3.2646e+00 -1.6958e+00 -3.3024e-01 -4.1562e-01 +2.0488e+00 +1.2338e+00 -4.2335e-01 -2.5830e+00 -6.4499e-01 -1.2057e+00 +2.7991e+00 +2.5567e+00
2131 +1.211138966e+00 +1.211138966e+00 +5.920511390e+02 +5.920511390e+02 +1.2135e+00 -3.0911e+00 -3.3967e+00 -1.0157e+00 -1.9069e-01 +8.3931e-01 +2.2249e+00 -8.7924e-01 +3.2595e+00 -1.7111e+00 -3.2145e-01 -4.1580e-01 +2.0454e+00 +1.2363e+00 -4.0619e-01 -2.6116e+00 -6.3879e-01 -1.2212e+00 +2.7658e+00 +2.5385e+00
2164 +1.161851148e+00 +1.161851148e+00 +5.920018511e+02 +5.920018511e+02 +1.2255e+00 -3.0628e+00 -3.3703e+00 -1.0069e+00 -1.7683e-01 +8.7453e-01 +2.2247e+00 -8.8074e-01 +3.2497e+00 -1.7020e+00 -3.2199e-01 -4.0224e-01 +2.0703e+00 +1.2646e+00 -4.3945e-01 -2.6016e+00 -6.3364e-01 -1.2150e+00 +2.7552e+00 +2.5479e+00
2172 +9.470714650e-01 +9.470714650e-01 +5.917870715e+02 +5.917870715e+02 +1.2335e+00 -3.0718e+00 -3.3675e+00 -1.0019e+00 -2.0910e-01 +8.7505e-01 +2.2165e+00 -8.6338e-01 +3.2339e+00 -1.7259e+00 -3.0028e-01 -4.0242e-01 +2.0758e+00 +1.2708e+00 -4.6715e-01 -2.6277e+00 -6.5932e-01 -1.1904e+00 +2.7500e+00 +2.5520e+00
2188 +8.062697710e-01 +8.062697710e-01 +5.916462698e+02 +5.916462698e+02 +1.2546e+00 -3.0942e+00 -3.3643e+00 -1.0120e+00 -2.0530e-01 +8.5277e-01 +2.2253e+00 -8.5946e-01 +3.2266e+00 -1.7363e+00 -2.5950e-01 -4.0957e-01 +2.0642e+00 +1.2805e+00 -4.8324e-01 -2.6512e+00 -6.5660e-01 -1.1701e+00 +2.7432e+00 +2.5447e+00
2203 +7.777209514e-01 +7.777209514e-01 +5.916177210e+02 +5.916177210e+02 +1.2694e+00 -3.1198e+00 -3.3573e+00 -1.0044e+00 -2.1403e-01 +8.5028e-01 +2.2149e+00 -8.6754e-01 +3.2159e+00 -1.7599e+00 -2.3698e-01 -4.0861e-01 +2.0595e+00 +1.2940e+00 -4.8281e-01 -2.6377e+00 -6.5518e-01 -1.1928e+00 +2.7378e+00 +2.5362e+00
2220 +7.425935854e-01 +7.425935854e-01 +5.915825936e+02 +5.915825936e+02 +1.2943e+00 -3.1489e+00 -3.3545e+00 -1.0093e+00 -2.1229e-01 +8.3207e-01 +2.2307e+00 -8.6794e-01 +3.2091e+00 -1.7800e+00 -2.4317e-01 -4.0513e-01 +2.0578e+00 +1.3011e+00 -4.9589e-01 -2.6368e+00 -6.6154e-01 -1.1787e+00 +2.7148e+00 +2.5312e+00
2237 +7.300991938e-01 +7.300991938e-01 +5.915700992e+02 +5.915700992e+02 +1.2967e+00 -3.1618e+00 -3.3667e+00 -1.0231e+00 -2.2008e-01 +8.0758e-01 +2.2487e+00 -8.8400e-01 +3.1809e+00 -1.7721e+00 -2.1562e-01 -4.0766e-01 +2.0584e+00 +1.3235e+00 -4.9840e-01 -2.6199e+00 -6.3948e-01 -1.1773e+00 +2.7141e+00 +2.5153e+00
2492 +7.102651776e-01 +7.102651776e-01 +5.915502652e+02 +5.915502652e+02 +1.3549e+00 -3.1876e+00 -3.3625e+00 -1.0843e+00 -1.9418e-01 +8.7363e-01 +2.2836e+00 -8.5929e-01 +3.1937e+00 -1.7854e+00 -2.5858e-01 -3.8489e-01 +2.1108e+00 +1.3057e+00 -5.4254e-01 -2.6387e+00 -6.5097e-01 -1.2301e+00 +2.7566e+00 +2.5295e+00
2527 +6.998773232e-01 +6.998773232e-01 +5.915398773e+02 +5.915398773e+02 +1.3499e+00 -3.2216e+00 -3.3929e+00 -1.0751e+00 -1.6976e-01 +8.3809e-01 +2.2954e+00 -8.6562e-01 +3.2019e+00 -1.7905e+00 -2.2713e-01 -4.0340e-01 +2.0983e+00 +1.3114e+00 -5.3538e-01 -2.6238e+00 -6.2931e-01 -1.2166e+00 +2.7783e+00 +2.5166e+00
2565 +6.695134202e-01 +6.695134202e-01 +5.915095134e+02 +5.915095134e+02 +1.3591e+00 -3.2356e+00 -3.4073e+00 -1.0662e+00 -1.2118e-01 +7.9585e-01 +2.3068e+00 -8.5327e-01 +3.1470e+00 -1.8052e+00 -2.2749e-01 -4.3539e-01 +2.1059e+00 +1.3133e+00 -5.0676e-01 -2.6269e+00 -6.3131e-01 -1.1905e+00 +2.7523e+00 +2.4954e+00
2580 +6.484290223e-01 +6.484290223e-01 +5.914884290e+02 +5.914884290e+02 +1.3551e+00 -3.2052e+00 -3.4006e+00 -1.0585e+00 -1.4557e-01 +8.1794e-01 +2.3060e+00 -8.6133e-01 +3.1598e+00 -1.8020e+00 -2.2794e-01 -4.3547e-01 +2.1088e+00 +1.2993e+00 -5.0264e-01 -2.6386e+00 -6.3906e-01 -1.1756e+00 +2.7508e+00 +2.4971e+00
2581 +6.202679536e-01 +6.202679536e-01 +5.914602680e+02 +5.914602680e+02 +1.3550e+00 -3.2468e+00 -3.4093e+00 -1.0687e+00 -1.2862e-01 +7.9427e-01 +2.3155e+00 -8.5773e-01 +3.1311e+00 -1.8052e+00 -2.1484e-01 -4.4849e-01 +2.1203e+00 +1.3166e+00 -5.0391e-01 -2.6284e+00 -6.2375e-01 -1.1864e+00 +2.7519e+00 +2.4986e+00
