% function evaluation | noise-free fitness - Fopt (7.627000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.019131247e+07 +1.019131247e+07 +1.019138874e+07 +1.019138874e+07 +0.0000e+00 +0.0000e+00
7 +9.763787827e+06 +9.763787827e+06 +9.763864097e+06 +9.763864097e+06 -4.1324e-01 +5.4918e-02
9 +9.378389925e+06 +9.378389925e+06 +9.378466195e+06 +9.378466195e+06 -9.1957e-01 +1.3986e-01
10 +9.181299178e+06 +9.181299178e+06 +9.181375448e+06 +9.181375448e+06 +5.9838e-01 -3.8189e-01
12 +4.830153548e+06 +4.830153548e+06 +4.830229818e+06 +4.830229818e+06 -3.9046e-01 -1.0907e+00
26 +2.377042239e+06 +2.377042239e+06 +2.377118509e+06 +2.377118509e+06 -3.2234e-01 -1.5872e+00
27 +6.748101116e+05 +6.748101116e+05 +6.748863816e+05 +6.748863816e+05 -5.5399e-01 -2.3360e+00
33 +4.981514558e+04 +4.981514558e+04 +4.989141558e+04 +4.989141558e+04 -1.8591e+00 -2.6252e+00
41 +3.953732897e+03 +3.953732897e+03 +4.030002897e+03 +4.030002897e+03 -1.3395e-01 -3.4765e+00
49 +2.412799483e+02 +2.412799483e+02 +3.175499483e+02 +3.175499483e+02 +6.8241e-01 -3.6465e+00
112 +7.408516822e+01 +7.408516822e+01 +1.503551682e+02 +1.503551682e+02 +7.5577e-02 -3.4624e+00
130 +2.199099510e+01 +2.199099510e+01 +9.826099510e+01 +9.826099510e+01 +1.8942e-01 -3.5114e+00
197 +8.942157027e+00 +8.942157027e+00 +8.521215703e+01 +8.521215703e+01 +4.1195e-01 -3.5745e+00
291 +2.381443161e+00 +2.381443161e+00 +7.865144316e+01 +7.865144316e+01 +5.7370e-01 -3.6291e+00
343 +2.177467941e+00 +2.177467941e+00 +7.844746794e+01 +7.844746794e+01 +3.9997e-01 -3.5733e+00
375 +2.073828393e+00 +2.073828393e+00 +7.834382839e+01 +7.834382839e+01 +4.4233e-01 -3.5873e+00
376 +2.038947786e+00 +2.038947786e+00 +7.830894779e+01 +7.830894779e+01 +4.3942e-01 -3.5863e+00
872 +1.992842766e+00 +1.992842766e+00 +7.826284277e+01 +7.826284277e+01 +3.6961e-01 -3.5641e+00
894 +1.910823650e+00 +1.910823650e+00 +7.818082365e+01 +7.818082365e+01 +2.8183e-01 -3.5364e+00
902 +1.843041807e+00 +1.843041807e+00 +7.811304181e+01 +7.811304181e+01 +2.4567e-01 -3.5249e+00
905 +1.808634074e+00 +1.808634074e+00 +7.807863407e+01 +7.807863407e+01 +2.2904e-01 -3.5197e+00
906 +1.770219892e+00 +1.770219892e+00 +7.804021989e+01 +7.804021989e+01 +2.1021e-01 -3.5138e+00
913 +1.431907340e+00 +1.431907340e+00 +7.770190734e+01 +7.770190734e+01 +1.1181e-01 -3.4827e+00
922 +1.396425738e+00 +1.396425738e+00 +7.766642574e+01 +7.766642574e+01 +1.0260e-01 -3.4798e+00
924 +1.243540140e+00 +1.243540140e+00 +7.751354014e+01 +7.751354014e+01 +6.6440e-02 -3.4684e+00
932 +1.140264145e+00 +1.140264145e+00 +7.741026414e+01 +7.741026414e+01 +3.6238e-02 -3.4589e+00
933 +1.088190888e+00 +1.088190888e+00 +7.735819089e+01 +7.735819089e+01 +2.2202e-02 -3.4545e+00
936 +6.386265331e-01 +6.386265331e-01 +7.690862653e+01 +7.690862653e+01 -1.5184e-01 -3.3995e+00
942 +6.140194248e-01 +6.140194248e-01 +7.688401942e+01 +7.688401942e+01 -1.9215e-01 -3.3867e+00
945 +4.833261906e-01 +4.833261906e-01 +7.675332619e+01 +7.675332619e+01 -4.8181e-01 -3.2953e+00
953 +4.507690747e-01 +4.507690747e-01 +7.672076907e+01 +7.672076907e+01 -7.4843e-01 -3.2111e+00
954 +4.341476244e-01 +4.341476244e-01 +7.670414762e+01 +7.670414762e+01 -5.3235e-01 -3.2793e+00
955 +3.818041884e-01 +3.818041884e-01 +7.665180419e+01 +7.665180419e+01 -7.6392e-01 -3.2062e+00
963 +3.390776079e-01 +3.390776079e-01 +7.660907761e+01 +7.660907761e+01 -7.7218e-01 -3.2035e+00
976 +2.966655636e-01 +2.966655636e-01 +7.656666556e+01 +7.656666556e+01 -1.0711e+00 -3.1089e+00
981 +2.317555102e-01 +2.317555102e-01 +7.650175551e+01 +7.650175551e+01 -6.5794e-01 -3.2395e+00
982 +4.180603937e-02 +4.180603937e-02 +7.631180604e+01 +7.631180604e+01 -8.5826e-01 -3.1760e+00
985 +3.205419690e-02 +3.205419690e-02 +7.630205420e+01 +7.630205420e+01 -1.1007e+00 -3.0991e+00
994 +3.890567824e-03 +3.890567824e-03 +7.627389057e+01 +7.627389057e+01 -9.1191e-01 -3.1588e+00
1020 +2.252836649e-03 +2.252836649e-03 +7.627225284e+01 +7.627225284e+01 -9.1206e-01 -3.1587e+00
1049 +8.617075923e-04 +8.617075923e-04 +7.627086171e+01 +7.627086171e+01 -9.1772e-01 -3.1569e+00
1095 +5.124937898e-04 +5.124937898e-04 +7.627051249e+01 +7.627051249e+01 -9.2740e-01 -3.1539e+00
1102 +4.120993760e-04 +4.120993760e-04 +7.627041210e+01 +7.627041210e+01 -9.4325e-01 -3.1488e+00
1120 +1.833558565e-05 +1.833558565e-05 +7.627001834e+01 +7.627001834e+01 -9.4212e-01 -3.1492e+00
1176 +1.599164325e-05 +1.599164325e-05 +7.627001599e+01 +7.627001599e+01 -9.3495e-01 -3.1515e+00
1179 +5.600245800e-06 +5.600245800e-06 +7.627000560e+01 +7.627000560e+01 -9.3817e-01 -3.1505e+00
