% function evaluation | noise-free fitness - Fopt (9.294000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.445170813e+03 +1.445170813e+03 +1.538110813e+03 +1.538110813e+03
2 +9.365060373e+02 +9.365060373e+02 +1.029446037e+03 +1.029446037e+03
12 +6.561275748e+02 +6.561275748e+02 +7.490675748e+02 +7.490675748e+02
33 +6.024485274e+02 +6.024485274e+02 +6.953885274e+02 +6.953885274e+02
91 +4.876180117e+02 +4.876180117e+02 +5.805580117e+02 +5.805580117e+02
95 +3.963620249e+02 +3.963620249e+02 +4.893020249e+02 +4.893020249e+02
375 +3.490086411e+02 +3.490086411e+02 +4.419486411e+02 +4.419486411e+02
393 +3.341029839e+02 +3.341029839e+02 +4.270429839e+02 +4.270429839e+02
414 +3.292849107e+02 +3.292849107e+02 +4.222249107e+02 +4.222249107e+02
422 +2.530341057e+02 +2.530341057e+02 +3.459741057e+02 +3.459741057e+02
434 +2.399922699e+02 +2.399922699e+02 +3.329322699e+02 +3.329322699e+02
449 +2.251119444e+02 +2.251119444e+02 +3.180519444e+02 +3.180519444e+02
451 +2.232771738e+02 +2.232771738e+02 +3.162171738e+02 +3.162171738e+02
459 +2.113395318e+02 +2.113395318e+02 +3.042795318e+02 +3.042795318e+02
470 +2.020690558e+02 +2.020690558e+02 +2.950090558e+02 +2.950090558e+02
492 +1.946159321e+02 +1.946159321e+02 +2.875559321e+02 +2.875559321e+02
509 +1.728460410e+02 +1.728460410e+02 +2.657860410e+02 +2.657860410e+02
642 +1.627643467e+02 +1.627643467e+02 +2.557043467e+02 +2.557043467e+02
656 +1.614629422e+02 +1.614629422e+02 +2.544029422e+02 +2.544029422e+02
662 +1.574993685e+02 +1.574993685e+02 +2.504393685e+02 +2.504393685e+02
671 +1.533223242e+02 +1.533223242e+02 +2.462623242e+02 +2.462623242e+02
752 +1.480057455e+02 +1.480057455e+02 +2.409457455e+02 +2.409457455e+02
761 +1.443595931e+02 +1.443595931e+02 +2.372995931e+02 +2.372995931e+02
765 +1.322641568e+02 +1.322641568e+02 +2.252041568e+02 +2.252041568e+02
775 +1.317136580e+02 +1.317136580e+02 +2.246536580e+02 +2.246536580e+02
820 +1.278643013e+02 +1.278643013e+02 +2.208043013e+02 +2.208043013e+02
841 +1.239745757e+02 +1.239745757e+02 +2.169145757e+02 +2.169145757e+02
851 +1.215113280e+02 +1.215113280e+02 +2.144513280e+02 +2.144513280e+02
878 +1.176587733e+02 +1.176587733e+02 +2.105987733e+02 +2.105987733e+02
893 +1.101284452e+02 +1.101284452e+02 +2.030684452e+02 +2.030684452e+02
902 +1.053705977e+02 +1.053705977e+02 +1.983105977e+02 +1.983105977e+02
1035 +1.018015875e+02 +1.018015875e+02 +1.947415875e+02 +1.947415875e+02
1052 +9.997688857e+01 +9.997688857e+01 +1.929168886e+02 +1.929168886e+02
1137 +9.734678580e+01 +9.734678580e+01 +1.902867858e+02 +1.902867858e+02
1153 +9.202014848e+01 +9.202014848e+01 +1.849601485e+02 +1.849601485e+02
1165 +8.991188944e+01 +8.991188944e+01 +1.828518894e+02 +1.828518894e+02
1293 +8.882662144e+01 +8.882662144e+01 +1.817666214e+02 +1.817666214e+02
1390 +8.695909574e+01 +8.695909574e+01 +1.798990957e+02 +1.798990957e+02
1492 +8.470243469e+01 +8.470243469e+01 +1.776424347e+02 +1.776424347e+02
1542 +8.285770258e+01 +8.285770258e+01 +1.757977026e+02 +1.757977026e+02
1599 +8.109589059e+01 +8.109589059e+01 +1.740358906e+02 +1.740358906e+02
1657 +7.934877183e+01 +7.934877183e+01 +1.722887718e+02 +1.722887718e+02
1723 +7.681001476e+01 +7.681001476e+01 +1.697500148e+02 +1.697500148e+02
1902 +7.548378115e+01 +7.548378115e+01 +1.684237812e+02 +1.684237812e+02
1985 +6.959884768e+01 +6.959884768e+01 +1.625388477e+02 +1.625388477e+02
2177 +6.878805737e+01 +6.878805737e+01 +1.617280574e+02 +1.617280574e+02
% function evaluation | noise-free fitness - Fopt (3.535000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.071631794e+03 +2.071631794e+03 +2.106981794e+03 +2.106981794e+03
3 +1.866028932e+03 +1.866028932e+03 +1.901378932e+03 +1.901378932e+03
6 +1.785019288e+03 +1.785019288e+03 +1.820369288e+03 +1.820369288e+03
18 +1.683753185e+03 +1.683753185e+03 +1.719103185e+03 +1.719103185e+03
23 +1.200407941e+03 +1.200407941e+03 +1.235757941e+03 +1.235757941e+03
141 +1.165058977e+03 +1.165058977e+03 +1.200408977e+03 +1.200408977e+03
145 +9.801823155e+02 +9.801823155e+02 +1.015532316e+03 +1.015532316e+03
154 +8.291369494e+02 +8.291369494e+02 +8.644869494e+02 +8.644869494e+02
221 +8.050730540e+02 +8.050730540e+02 +8.404230540e+02 +8.404230540e+02
225 +6.882838427e+02 +6.882838427e+02 +7.236338427e+02 +7.236338427e+02
270 +6.041178505e+02 +6.041178505e+02 +6.394678505e+02 +6.394678505e+02
279 +5.084081884e+02 +5.084081884e+02 +5.437581884e+02 +5.437581884e+02
317 +4.726566282e+02 +4.726566282e+02 +5.080066282e+02 +5.080066282e+02
344 +4.574258417e+02 +4.574258417e+02 +4.927758417e+02 +4.927758417e+02
364 +4.345759906e+02 +4.345759906e+02 +4.699259906e+02 +4.699259906e+02
371 +4.218741940e+02 +4.218741940e+02 +4.572241940e+02 +4.572241940e+02
426 +3.754966889e+02 +3.754966889e+02 +4.108466889e+02 +4.108466889e+02
435 +2.668233582e+02 +2.668233582e+02 +3.021733582e+02 +3.021733582e+02
447 +2.603980627e+02 +2.603980627e+02 +2.957480627e+02 +2.957480627e+02
515 +2.569854801e+02 +2.569854801e+02 +2.923354801e+02 +2.923354801e+02
568 +2.456043587e+02 +2.456043587e+02 +2.809543587e+02 +2.809543587e+02
578 +2.216022910e+02 +2.216022910e+02 +2.569522910e+02 +2.569522910e+02
705 +2.063941463e+02 +2.063941463e+02 +2.417441463e+02 +2.417441463e+02
716 +2.036203998e+02 +2.036203998e+02 +2.389703998e+02 +2.389703998e+02
751 +1.991079672e+02 +1.991079672e+02 +2.344579672e+02 +2.344579672e+02
759 +1.901602386e+02 +1.901602386e+02 +2.255102386e+02 +2.255102386e+02
762 +1.839588912e+02 +1.839588912e+02 +2.193088912e+02 +2.193088912e+02
767 +1.774876547e+02 +1.774876547e+02 +2.128376547e+02 +2.128376547e+02
970 +1.609007486e+02 +1.609007486e+02 +1.962507486e+02 +1.962507486e+02
980 +1.535661129e+02 +1.535661129e+02 +1.889161129e+02 +1.889161129e+02
1001 +1.438842642e+02 +1.438842642e+02 +1.792342642e+02 +1.792342642e+02
1017 +1.406163409e+02 +1.406163409e+02 +1.759663409e+02 +1.759663409e+02
1036 +1.287892215e+02 +1.287892215e+02 +1.641392215e+02 +1.641392215e+02
1058 +1.241432212e+02 +1.241432212e+02 +1.594932212e+02 +1.594932212e+02
1210 +1.219224064e+02 +1.219224064e+02 +1.572724064e+02 +1.572724064e+02
1227 +1.136521510e+02 +1.136521510e+02 +1.490021510e+02 +1.490021510e+02
1253 +1.108430649e+02 +1.108430649e+02 +1.461930649e+02 +1.461930649e+02
1300 +1.070666340e+02 +1.070666340e+02 +1.424166340e+02 +1.424166340e+02
1369 +1.032170015e+02 +1.032170015e+02 +1.385670015e+02 +1.385670015e+02
1432 +9.280489117e+01 +9.280489117e+01 +1.281548912e+02 +1.281548912e+02
1445 +9.015577233e+01 +9.015577233e+01 +1.255057723e+02 +1.255057723e+02
1452 +8.776295554e+01 +8.776295554e+01 +1.231129555e+02 +1.231129555e+02
1459 +8.586064861e+01 +8.586064861e+01 +1.212106486e+02 +1.212106486e+02
1520 +8.389370771e+01 +8.389370771e+01 +1.192437077e+02 +1.192437077e+02
1555 +8.183626273e+01 +8.183626273e+01 +1.171862627e+02 +1.171862627e+02
1564 +8.089988797e+01 +8.089988797e+01 +1.162498880e+02 +1.162498880e+02
1578 +7.802242578e+01 +7.802242578e+01 +1.133724258e+02 +1.133724258e+02
1588 +7.705886188e+01 +7.705886188e+01 +1.124088619e+02 +1.124088619e+02
1604 +7.518844309e+01 +7.518844309e+01 +1.105384431e+02 +1.105384431e+02
1628 +7.365110669e+01 +7.365110669e+01 +1.090011067e+02 +1.090011067e+02
1694 +7.110723229e+01 +7.110723229e+01 +1.064572323e+02 +1.064572323e+02
1709 +6.867291639e+01 +6.867291639e+01 +1.040229164e+02 +1.040229164e+02
1907 +6.731615667e+01 +6.731615667e+01 +1.026661567e+02 +1.026661567e+02
2229 +6.428272165e+01 +6.428272165e+01 +9.963272165e+01 +9.963272165e+01
2356 +6.306458126e+01 +6.306458126e+01 +9.841458126e+01 +9.841458126e+01
2477 +6.158516787e+01 +6.158516787e+01 +9.693516787e+01 +9.693516787e+01
2682 +6.004293293e+01 +6.004293293e+01 +9.539293293e+01 +9.539293293e+01
2803 +5.725917967e+01 +5.725917967e+01 +9.260917967e+01 +9.260917967e+01
2943 +5.621651014e+01 +5.621651014e+01 +9.156651014e+01 +9.156651014e+01
3070 +5.485052333e+01 +5.485052333e+01 +9.020052333e+01 +9.020052333e+01
3349 +5.367591874e+01 +5.367591874e+01 +8.902591874e+01 +8.902591874e+01
% function evaluation | noise-free fitness - Fopt (3.820000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.397016808e+03 +1.397016808e+03 +1.400836808e+03 +1.400836808e+03
6 +1.323004932e+03 +1.323004932e+03 +1.326824932e+03 +1.326824932e+03
12 +1.060517627e+03 +1.060517627e+03 +1.064337627e+03 +1.064337627e+03
27 +9.875786272e+02 +9.875786272e+02 +9.913986272e+02 +9.913986272e+02
46 +9.624189216e+02 +9.624189216e+02 +9.662389216e+02 +9.662389216e+02
59 +9.109849607e+02 +9.109849607e+02 +9.148049607e+02 +9.148049607e+02
61 +7.970544930e+02 +7.970544930e+02 +8.008744930e+02 +8.008744930e+02
66 +7.099030188e+02 +7.099030188e+02 +7.137230188e+02 +7.137230188e+02
85 +6.919653160e+02 +6.919653160e+02 +6.957853160e+02 +6.957853160e+02
96 +6.203141924e+02 +6.203141924e+02 +6.241341924e+02 +6.241341924e+02
111 +6.119787016e+02 +6.119787016e+02 +6.157987016e+02 +6.157987016e+02
129 +4.874696658e+02 +4.874696658e+02 +4.912896658e+02 +4.912896658e+02
144 +4.774201886e+02 +4.774201886e+02 +4.812401886e+02 +4.812401886e+02
174 +4.667826848e+02 +4.667826848e+02 +4.706026848e+02 +4.706026848e+02
184 +4.251717332e+02 +4.251717332e+02 +4.289917332e+02 +4.289917332e+02
193 +3.976876041e+02 +3.976876041e+02 +4.015076041e+02 +4.015076041e+02
213 +3.672084786e+02 +3.672084786e+02 +3.710284786e+02 +3.710284786e+02
242 +3.328063306e+02 +3.328063306e+02 +3.366263306e+02 +3.366263306e+02
267 +2.649343303e+02 +2.649343303e+02 +2.687543303e+02 +2.687543303e+02
318 +2.536071576e+02 +2.536071576e+02 +2.574271576e+02 +2.574271576e+02
360 +2.428320332e+02 +2.428320332e+02 +2.466520332e+02 +2.466520332e+02
363 +2.234271993e+02 +2.234271993e+02 +2.272471993e+02 +2.272471993e+02
463 +2.041474273e+02 +2.041474273e+02 +2.079674273e+02 +2.079674273e+02
480 +1.876824499e+02 +1.876824499e+02 +1.915024499e+02 +1.915024499e+02
513 +1.788397688e+02 +1.788397688e+02 +1.826597688e+02 +1.826597688e+02
525 +1.658734374e+02 +1.658734374e+02 +1.696934374e+02 +1.696934374e+02
614 +1.583205239e+02 +1.583205239e+02 +1.621405239e+02 +1.621405239e+02
619 +1.460428009e+02 +1.460428009e+02 +1.498628009e+02 +1.498628009e+02
626 +1.383318366e+02 +1.383318366e+02 +1.421518366e+02 +1.421518366e+02
636 +1.295964219e+02 +1.295964219e+02 +1.334164219e+02 +1.334164219e+02
791 +1.285883428e+02 +1.285883428e+02 +1.324083428e+02 +1.324083428e+02
799 +1.251949708e+02 +1.251949708e+02 +1.290149708e+02 +1.290149708e+02
863 +1.223385309e+02 +1.223385309e+02 +1.261585309e+02 +1.261585309e+02
866 +1.057873752e+02 +1.057873752e+02 +1.096073752e+02 +1.096073752e+02
940 +1.029054434e+02 +1.029054434e+02 +1.067254434e+02 +1.067254434e+02
1057 +1.003772551e+02 +1.003772551e+02 +1.041972551e+02 +1.041972551e+02
1087 +9.718490369e+01 +9.718490369e+01 +1.010049037e+02 +1.010049037e+02
1113 +9.517694347e+01 +9.517694347e+01 +9.899694347e+01 +9.899694347e+01
1145 +9.254652131e+01 +9.254652131e+01 +9.636652131e+01 +9.636652131e+01
1163 +9.113259239e+01 +9.113259239e+01 +9.495259239e+01 +9.495259239e+01
1176 +8.240302777e+01 +8.240302777e+01 +8.622302777e+01 +8.622302777e+01
1272 +8.106221846e+01 +8.106221846e+01 +8.488221846e+01 +8.488221846e+01
1284 +7.814276844e+01 +7.814276844e+01 +8.196276844e+01 +8.196276844e+01
1314 +7.677823168e+01 +7.677823168e+01 +8.059823168e+01 +8.059823168e+01
1320 +7.376030717e+01 +7.376030717e+01 +7.758030717e+01 +7.758030717e+01
1386 +7.142972739e+01 +7.142972739e+01 +7.524972739e+01 +7.524972739e+01
1484 +7.037253080e+01 +7.037253080e+01 +7.419253080e+01 +7.419253080e+01
2176 +6.907274093e+01 +6.907274093e+01 +7.289274093e+01 +7.289274093e+01
2177 +6.693635033e+01 +6.693635033e+01 +7.075635033e+01 +7.075635033e+01
2183 +6.582913264e+01 +6.582913264e+01 +6.964913264e+01 +6.964913264e+01
2218 +6.432003662e+01 +6.432003662e+01 +6.814003662e+01 +6.814003662e+01
2274 +6.298772752e+01 +6.298772752e+01 +6.680772752e+01 +6.680772752e+01
2569 +6.155531976e+01 +6.155531976e+01 +6.537531976e+01 +6.537531976e+01
2652 +6.015600965e+01 +6.015600965e+01 +6.397600965e+01 +6.397600965e+01
2658 +5.673730131e+01 +5.673730131e+01 +6.055730131e+01 +6.055730131e+01
3102 +5.603295138e+01 +5.603295138e+01 +5.985295138e+01 +5.985295138e+01
3634 +5.493525853e+01 +5.493525853e+01 +5.875525853e+01 +5.875525853e+01
% function evaluation | noise-free fitness - Fopt (2.175000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.746062931e+03 +1.746062931e+03 +1.767812931e+03 +1.767812931e+03
9 +1.172452520e+03 +1.172452520e+03 +1.194202520e+03 +1.194202520e+03
28 +9.488786576e+02 +9.488786576e+02 +9.706286576e+02 +9.706286576e+02
45 +8.461098982e+02 +8.461098982e+02 +8.678598982e+02 +8.678598982e+02
59 +8.159523965e+02 +8.159523965e+02 +8.377023965e+02 +8.377023965e+02
64 +6.520887436e+02 +6.520887436e+02 +6.738387436e+02 +6.738387436e+02
72 +6.325723518e+02 +6.325723518e+02 +6.543223518e+02 +6.543223518e+02
79 +6.140657582e+02 +6.140657582e+02 +6.358157582e+02 +6.358157582e+02
82 +5.533690013e+02 +5.533690013e+02 +5.751190013e+02 +5.751190013e+02
102 +5.371227333e+02 +5.371227333e+02 +5.588727333e+02 +5.588727333e+02
146 +5.254740650e+02 +5.254740650e+02 +5.472240650e+02 +5.472240650e+02
180 +4.540339999e+02 +4.540339999e+02 +4.757839999e+02 +4.757839999e+02
248 +4.356935610e+02 +4.356935610e+02 +4.574435610e+02 +4.574435610e+02
405 +4.094175855e+02 +4.094175855e+02 +4.311675855e+02 +4.311675855e+02
412 +4.012636405e+02 +4.012636405e+02 +4.230136405e+02 +4.230136405e+02
419 +3.880713315e+02 +3.880713315e+02 +4.098213315e+02 +4.098213315e+02
425 +3.697382854e+02 +3.697382854e+02 +3.914882854e+02 +3.914882854e+02
433 +3.492808169e+02 +3.492808169e+02 +3.710308169e+02 +3.710308169e+02
455 +3.451754740e+02 +3.451754740e+02 +3.669254740e+02 +3.669254740e+02
488 +3.243391373e+02 +3.243391373e+02 +3.460891373e+02 +3.460891373e+02
511 +3.166716309e+02 +3.166716309e+02 +3.384216309e+02 +3.384216309e+02
521 +2.962551823e+02 +2.962551823e+02 +3.180051823e+02 +3.180051823e+02
540 +2.822865461e+02 +2.822865461e+02 +3.040365461e+02 +3.040365461e+02
555 +2.743493174e+02 +2.743493174e+02 +2.960993174e+02 +2.960993174e+02
562 +2.625302164e+02 +2.625302164e+02 +2.842802164e+02 +2.842802164e+02
567 +2.527600111e+02 +2.527600111e+02 +2.745100111e+02 +2.745100111e+02
585 +2.332649548e+02 +2.332649548e+02 +2.550149548e+02 +2.550149548e+02
607 +2.188505810e+02 +2.188505810e+02 +2.406005810e+02 +2.406005810e+02
642 +2.046585144e+02 +2.046585144e+02 +2.264085144e+02 +2.264085144e+02
685 +2.031564639e+02 +2.031564639e+02 +2.249064639e+02 +2.249064639e+02
690 +1.935576028e+02 +1.935576028e+02 +2.153076028e+02 +2.153076028e+02
692 +1.883671567e+02 +1.883671567e+02 +2.101171567e+02 +2.101171567e+02
803 +1.782688780e+02 +1.782688780e+02 +2.000188780e+02 +2.000188780e+02
823 +1.670417739e+02 +1.670417739e+02 +1.887917739e+02 +1.887917739e+02
839 +1.508306314e+02 +1.508306314e+02 +1.725806314e+02 +1.725806314e+02
963 +1.465183856e+02 +1.465183856e+02 +1.682683856e+02 +1.682683856e+02
1022 +1.424740128e+02 +1.424740128e+02 +1.642240128e+02 +1.642240128e+02
1077 +1.387826069e+02 +1.387826069e+02 +1.605326069e+02 +1.605326069e+02
1091 +1.326986936e+02 +1.326986936e+02 +1.544486936e+02 +1.544486936e+02
1173 +1.308243806e+02 +1.308243806e+02 +1.525743806e+02 +1.525743806e+02
1208 +1.282144274e+02 +1.282144274e+02 +1.499644274e+02 +1.499644274e+02
1236 +1.248819166e+02 +1.248819166e+02 +1.466319166e+02 +1.466319166e+02
1249 +1.229496394e+02 +1.229496394e+02 +1.446996394e+02 +1.446996394e+02
1426 +1.156282229e+02 +1.156282229e+02 +1.373782229e+02 +1.373782229e+02
1440 +1.143618008e+02 +1.143618008e+02 +1.361118008e+02 +1.361118008e+02
1461 +1.090131354e+02 +1.090131354e+02 +1.307631354e+02 +1.307631354e+02
1548 +1.063942148e+02 +1.063942148e+02 +1.281442148e+02 +1.281442148e+02
1571 +1.046029509e+02 +1.046029509e+02 +1.263529509e+02 +1.263529509e+02
1572 +9.672721059e+01 +9.672721059e+01 +1.184772106e+02 +1.184772106e+02
1649 +9.137758230e+01 +9.137758230e+01 +1.131275823e+02 +1.131275823e+02
1662 +9.038950691e+01 +9.038950691e+01 +1.121395069e+02 +1.121395069e+02
1689 +8.863201817e+01 +8.863201817e+01 +1.103820182e+02 +1.103820182e+02
1706 +8.357591548e+01 +8.357591548e+01 +1.053259155e+02 +1.053259155e+02
1808 +7.734368310e+01 +7.734368310e+01 +9.909368310e+01 +9.909368310e+01
1897 +7.440467211e+01 +7.440467211e+01 +9.615467211e+01 +9.615467211e+01
1905 +7.128379879e+01 +7.128379879e+01 +9.303379879e+01 +9.303379879e+01
1906 +7.062634002e+01 +7.062634002e+01 +9.237634002e+01 +9.237634002e+01
2039 +6.917803076e+01 +6.917803076e+01 +9.092803076e+01 +9.092803076e+01
2046 +6.736437791e+01 +6.736437791e+01 +8.911437791e+01 +8.911437791e+01
2047 +6.363261727e+01 +6.363261727e+01 +8.538261727e+01 +8.538261727e+01
2066 +6.287843196e+01 +6.287843196e+01 +8.462843196e+01 +8.462843196e+01
2146 +5.981512335e+01 +5.981512335e+01 +8.156512335e+01 +8.156512335e+01
2263 +5.848334836e+01 +5.848334836e+01 +8.023334836e+01 +8.023334836e+01
2356 +5.700161269e+01 +5.700161269e+01 +7.875161269e+01 +7.875161269e+01
2411 +5.524266876e+01 +5.524266876e+01 +7.699266876e+01 +7.699266876e+01
2468 +5.478901194e+01 +5.478901194e+01 +7.653901194e+01 +7.653901194e+01
2729 +5.303468273e+01 +5.303468273e+01 +7.478468273e+01 +7.478468273e+01
2739 +5.173206528e+01 +5.173206528e+01 +7.348206528e+01 +7.348206528e+01
2934 +5.125588118e+01 +5.125588118e+01 +7.300588118e+01 +7.300588118e+01
3326 +4.983130935e+01 +4.983130935e+01 +7.158130935e+01 +7.158130935e+01
3446 +4.896529164e+01 +4.896529164e+01 +7.071529164e+01 +7.071529164e+01
3990 +4.779456155e+01 +4.779456155e+01 +6.954456155e+01 +6.954456155e+01
3997 +4.650964809e+01 +4.650964809e+01 +6.825964809e+01 +6.825964809e+01
4929 +4.450922030e+01 +4.450922030e+01 +6.625922030e+01 +6.625922030e+01
5119 +4.364964514e+01 +4.364964514e+01 +6.539964514e+01 +6.539964514e+01
% function evaluation | noise-free fitness - Fopt (6.479000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.323444095e+03 +2.323444095e+03 +2.388234095e+03 +2.388234095e+03
13 +2.289078493e+03 +2.289078493e+03 +2.353868493e+03 +2.353868493e+03
