% function evaluation | noise-free fitness - Fopt (-6.211100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.877353523e+06 +6.877353523e+06 +6.876732413e+06 +6.876732413e+06 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 +1.991434854e+06 +1.991434854e+06 +1.990813744e+06 +1.990813744e+06 +6.0016e-01 +2.0899e+00 +9.2968e-01
17 +8.577960480e+05 +8.577960480e+05 +8.571749380e+05 +8.571749380e+05 -5.4959e-01 +4.3142e+00 +9.8878e-01
24 +2.225306020e+05 +2.225306020e+05 +2.219094920e+05 +2.219094920e+05 +2.9028e-01 +3.1492e+00 -6.6548e-01
45 +6.276472538e+04 +6.276472538e+04 +6.214361538e+04 +6.214361538e+04 -6.6781e-01 +3.9710e+00 +3.4910e-01
57 +5.967556776e+04 +5.967556776e+04 +5.905445776e+04 +5.905445776e+04 -1.8186e+00 +5.1383e+00 +6.2444e-01
74 +2.175191986e+04 +2.175191986e+04 +2.113080986e+04 +2.113080986e+04 -2.1517e+00 +5.2655e+00 +4.6197e-01
131 +9.419471097e+03 +9.419471097e+03 +8.798361097e+03 +8.798361097e+03 -1.8302e+00 +4.7056e+00 +5.3039e-01
159 +7.689288473e+02 +7.689288473e+02 +1.478188473e+02 +1.478188473e+02 -1.7977e+00 +4.7569e+00 +4.4309e-01
243 +1.239776361e+00 +1.239776361e+00 -6.198702236e+02 -6.198702236e+02 -1.3095e+00 +4.3682e+00 +2.9930e-01
413 +9.093490045e-01 +9.093490045e-01 -6.202006510e+02 -6.202006510e+02 -1.4098e+00 +4.4592e+00 +3.3120e-01
562 +6.788374722e-01 +6.788374722e-01 -6.204311625e+02 -6.204311625e+02 -1.4243e+00 +4.4718e+00 +3.3558e-01
569 +6.357968482e-01 +6.357968482e-01 -6.204742032e+02 -6.204742032e+02 -1.4233e+00 +4.4699e+00 +3.3488e-01
582 +6.303689337e-01 +6.303689337e-01 -6.204796311e+02 -6.204796311e+02 -1.4223e+00 +4.4698e+00 +3.3509e-01
617 +5.709713194e-01 +5.709713194e-01 -6.205390287e+02 -6.205390287e+02 -1.4219e+00 +4.4686e+00 +3.3473e-01
626 +5.585805493e-01 +5.585805493e-01 -6.205514195e+02 -6.205514195e+02 -1.4222e+00 +4.4695e+00 +3.3474e-01
639 +5.438965354e-01 +5.438965354e-01 -6.205661035e+02 -6.205661035e+02 -1.4220e+00 +4.4691e+00 +3.3465e-01
646 +5.284872626e-01 +5.284872626e-01 -6.205815127e+02 -6.205815127e+02 -1.4217e+00 +4.4688e+00 +3.3474e-01
675 +5.247969506e-01 +5.247969506e-01 -6.205852030e+02 -6.205852030e+02 -1.4203e+00 +4.4676e+00 +3.3426e-01
