% function evaluation | noise-free fitness - Fopt (6.870000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.387114785e+00 +9.387114785e+00 -1.212228852e+02 -1.212228852e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
32 +5.868744208e+00 +5.868744208e+00 -1.247412558e+02 -1.247412558e+02 +2.4639e+00 -2.1720e+00 +1.9835e+00 -1.4993e+00 +2.4402e-01 +9.9523e-01 +4.6774e-02 +9.3814e-01 -1.8586e+00 -3.8381e-01 +6.2008e-01 +1.4437e+00 +2.3262e-01 +1.2189e+00 -1.1147e+00 -2.9113e-02 -3.6756e+00 +1.8754e-01 -5.4594e-01 -1.5709e+00
88 +4.954264229e+00 +4.954264229e+00 -1.256557358e+02 -1.256557358e+02 -2.9599e-01 +1.1446e+00 -8.1943e-01 -2.1551e+00 -4.5391e-01 +6.0828e-01 +1.5235e+00 +2.1157e+00 +1.3926e+00 -5.4894e-01 -2.2653e+00 -6.0871e-02 -1.5131e+00 +8.3924e-01 -3.4777e-01 -8.4711e-01 -3.7323e+00 -5.7910e-01 -3.3052e-01 -2.5946e+00
515 +3.933070932e+00 +3.933070932e+00 -1.266769291e+02 -1.266769291e+02 +1.4037e-01 +2.9694e+00 +3.6806e+00 -4.0452e-01 +7.8776e-01 +4.9985e+00 +1.2403e+00 +1.7383e+00 +5.8147e+00 +2.3117e+00 -8.2236e-01 -9.3390e-01 -1.3250e+00 -5.3041e-01 +1.9677e+00 -8.2181e-01 -4.7470e+00 -2.3699e+00 +3.8074e+00 +4.1876e-01
7535 +3.541443207e+00 +3.541443207e+00 -1.270685568e+02 -1.270685568e+02 -1.7261e+00 +5.9361e-01 +4.8372e+00 -1.8605e+00 -3.6737e+00 -1.5562e+00 +2.6001e+00 +5.0305e+00 +3.4092e+00 +3.4897e+00 -4.1256e+00 +3.5247e+00 +5.6641e+00 -5.3918e+00 -2.3833e+00 -3.9558e+00 -5.9540e+00 +1.8463e+00 -5.5012e+00 +5.3707e+00
7864 +3.406514331e+00 +3.406514331e+00 -1.272034857e+02 -1.272034857e+02 -1.7454e+00 +6.2169e-01 +4.8670e+00 -1.8642e+00 -3.6955e+00 -1.5475e+00 +2.5838e+00 +4.9770e+00 +3.4324e+00 +3.4825e+00 -4.1542e+00 +3.5564e+00 +5.6512e+00 -5.4019e+00 -2.3897e+00 -3.9385e+00 -5.9647e+00 +1.8226e+00 -5.5259e+00 +5.3628e+00
8059 +3.376023561e+00 +3.376023561e+00 -1.272339764e+02 -1.272339764e+02 -1.7503e+00 +6.2095e-01 +4.8699e+00 -1.8632e+00 -3.6928e+00 -1.5594e+00 +2.5764e+00 +4.9789e+00 +3.4228e+00 +3.4852e+00 -4.1574e+00 +3.5483e+00 +5.6513e+00 -5.3891e+00 -2.3911e+00 -3.9431e+00 -5.9625e+00 +1.8258e+00 -5.5240e+00 +5.3658e+00
8091 +3.197674135e+00 +3.197674135e+00 -1.274123259e+02 -1.274123259e+02 -1.7458e+00 +6.2591e-01 +4.8654e+00 -1.8624e+00 -3.6940e+00 -1.5576e+00 +2.5721e+00 +4.9869e+00 +3.4226e+00 +3.4867e+00 -4.1591e+00 +3.5445e+00 +5.6559e+00 -5.3911e+00 -2.3948e+00 -3.9418e+00 -5.9621e+00 +1.8322e+00 -5.5238e+00 +5.3625e+00
8102 +3.155316223e+00 +3.155316223e+00 -1.274546838e+02 -1.274546838e+02 -1.7481e+00 +6.2152e-01 +4.8658e+00 -1.8627e+00 -3.6940e+00 -1.5540e+00 +2.5744e+00 +4.9881e+00 +3.4219e+00 +3.4885e+00 -4.1642e+00 +3.5444e+00 +5.6538e+00 -5.3945e+00 -2.3961e+00 -3.9418e+00 -5.9604e+00 +1.8284e+00 -5.5203e+00 +5.3614e+00
8144 +2.902508149e+00 +2.902508149e+00 -1.277074919e+02 -1.277074919e+02 -1.7496e+00 +6.2586e-01 +4.8672e+00 -1.8635e+00 -3.6908e+00 -1.5584e+00 +2.5746e+00 +4.9902e+00 +3.4198e+00 +3.4857e+00 -4.1592e+00 +3.5424e+00 +5.6494e+00 -5.3954e+00 -2.3946e+00 -3.9376e+00 -5.9647e+00 +1.8281e+00 -5.5208e+00 +5.3628e+00
8244 +2.860070997e+00 +2.860070997e+00 -1.277499290e+02 -1.277499290e+02 -1.7534e+00 +6.2213e-01 +4.8716e+00 -1.8630e+00 -3.6903e+00 -1.5597e+00 +2.5773e+00 +4.9856e+00 +3.4172e+00 +3.4838e+00 -4.1628e+00 +3.5458e+00 +5.6487e+00 -5.4001e+00 -2.3950e+00 -3.9406e+00 -5.9645e+00 +1.8237e+00 -5.5223e+00 +5.3628e+00
8299 +2.739656669e+00 +2.739656669e+00 -1.278703433e+02 -1.278703433e+02 -1.7507e+00 +6.2302e-01 +4.8715e+00 -1.8637e+00 -3.6851e+00 -1.5592e+00 +2.5748e+00 +4.9842e+00 +3.4161e+00 +3.4839e+00 -4.1644e+00 +3.5456e+00 +5.6487e+00 -5.4016e+00 -2.3949e+00 -3.9390e+00 -5.9641e+00 +1.8237e+00 -5.5238e+00 +5.3636e+00
8302 +2.642437954e+00 +2.642437954e+00 -1.279675620e+02 -1.279675620e+02 -1.7505e+00 +6.2415e-01 +4.8722e+00 -1.8631e+00 -3.6853e+00 -1.5615e+00 +2.5749e+00 +4.9851e+00 +3.4152e+00 +3.4835e+00 -4.1645e+00 +3.5465e+00 +5.6467e+00 -5.4006e+00 -2.3928e+00 -3.9400e+00 -5.9638e+00 +1.8225e+00 -5.5242e+00 +5.3639e+00
8676 +2.609056279e+00 +2.609056279e+00 -1.280009437e+02 -1.280009437e+02 -1.7521e+00 +6.2310e-01 +4.8722e+00 -1.8642e+00 -3.6840e+00 -1.5607e+00 +2.5777e+00 +4.9892e+00 +3.4180e+00 +3.4813e+00 -4.1662e+00 +3.5445e+00 +5.6470e+00 -5.4002e+00 -2.3925e+00 -3.9436e+00 -5.9628e+00 +1.8246e+00 -5.5280e+00 +5.3632e+00
8840 +2.562419359e+00 +2.562419359e+00 -1.280475806e+02 -1.280475806e+02 -1.7519e+00 +6.2397e-01 +4.8705e+00 -1.8640e+00 -3.6837e+00 -1.5607e+00 +2.5777e+00 +4.9879e+00 +3.4189e+00 +3.4818e+00 -4.1653e+00 +3.5447e+00 +5.6464e+00 -5.4000e+00 -2.3930e+00 -3.9426e+00 -5.9628e+00 +1.8253e+00 -5.5271e+00 +5.3636e+00
9119 +2.510295671e+00 +2.510295671e+00 -1.280997043e+02 -1.280997043e+02 -1.7529e+00 +6.2480e-01 +4.8718e+00 -1.8643e+00 -3.6838e+00 -1.5605e+00 +2.5767e+00 +4.9882e+00 +3.4186e+00 +3.4822e+00 -4.1657e+00 +3.5435e+00 +5.6469e+00 -5.4009e+00 -2.3926e+00 -3.9433e+00 -5.9616e+00 +1.8261e+00 -5.5276e+00 +5.3629e+00
9368 +2.452944007e+00 +2.452944007e+00 -1.281570560e+02 -1.281570560e+02 -1.7528e+00 +6.2454e-01 +4.8729e+00 -1.8642e+00 -3.6836e+00 -1.5619e+00 +2.5745e+00 +4.9886e+00 +3.4194e+00 +3.4812e+00 -4.1653e+00 +3.5442e+00 +5.6473e+00 -5.4017e+00 -2.3920e+00 -3.9430e+00 -5.9608e+00 +1.8268e+00 -5.5274e+00 +5.3629e+00
9933 +2.398081035e+00 +2.398081035e+00 -1.282119190e+02 -1.282119190e+02 -1.7529e+00 +6.2473e-01 +4.8731e+00 -1.8641e+00 -3.6832e+00 -1.5620e+00 +2.5737e+00 +4.9888e+00 +3.4193e+00 +3.4813e+00 -4.1651e+00 +3.5439e+00 +5.6476e+00 -5.4018e+00 -2.3920e+00 -3.9428e+00 -5.9607e+00 +1.8266e+00 -5.5273e+00 +5.3628e+00
% function evaluation | noise-free fitness - Fopt (-2.231200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.210043326e+01 +2.210043326e+01 -2.010195667e+02 -2.010195667e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 +1.568897608e+01 +1.568897608e+01 -2.074310239e+02 -2.074310239e+02 +1.7000e+00 +9.2665e-01 +5.0892e-01 +1.5212e+00 +7.0556e-01 -8.7328e-01 -1.5917e+00 -2.7554e-01 +5.2240e-01 -7.1796e-01 -2.3718e+00 +6.2076e-01 +1.0151e+00 -5.0685e-01 -3.0862e-01 +1.0590e+00 +7.6382e-01 -2.5259e-01 +1.3252e+00 -1.3955e+00
3 +1.400067680e+01 +1.400067680e+01 -2.091193232e+02 -2.091193232e+02 -3.4880e-01 +3.5118e+00 +4.4696e-01 -9.7203e-01 -4.6413e-01 +5.6167e-01 -1.9433e+00 +1.0379e+00 +3.2818e-01 +5.7496e-01 +6.7102e-01 -8.5591e-02 -1.4480e-01 -1.8553e+00 -9.5032e-02 -6.8672e-01 +1.0822e+00 +6.6295e-02 -1.1692e+00 -1.8883e-02
4 +6.617902438e+00 +6.617902438e+00 -2.165020976e+02 -2.165020976e+02 -5.7620e-01 +1.3579e-01 -6.1446e-01 -8.5068e-01 -3.2270e-02 +1.4161e+00 -1.1115e+00 -1.6176e+00 +9.4964e-01 -5.7041e-01 +3.0207e+00 +2.9424e-01 -1.6053e+00 -9.6871e-01 -1.2271e-01 -6.7620e-01 +1.6989e+00 -5.1922e-01 -6.1477e-01 -1.5713e+00
20 +5.073297201e+00 +5.073297201e+00 -2.180467028e+02 -2.180467028e+02 +1.0514e+00 +6.3644e-01 -1.6985e+00 -4.1441e-01 -2.5560e-01 +3.5487e-01 -4.9996e-01 -6.1139e-02 +6.6562e-01 -1.5743e+00 +3.3732e+00 +1.3046e+00 -9.5727e-01 -1.7266e+00 -2.9394e-01 +8.1611e-01 +9.9092e-01 -1.6347e+00 +4.0561e-01 -2.4192e-01
209 +3.772981561e+00 +3.772981561e+00 -2.193470184e+02 -2.193470184e+02 +2.1611e+00 +3.5459e+00 +2.5793e+00 +8.4635e-02 -6.7926e-01 -3.7897e+00 -2.3918e-01 -1.3459e+00 -1.3660e+00 -3.6490e-01 +4.6851e+00 +3.0544e+00 +7.7287e-01 -4.1274e+00 -1.0482e+00 -1.6326e+00 +3.0135e-01 -5.5081e-01 +7.9313e-01 -1.5182e-01
1195 +2.987751240e+00 +2.987751240e+00 -2.201322488e+02 -2.201322488e+02 +3.7862e+00 +3.7079e+00 +8.4864e-01 +2.3846e+00 -1.6677e+00 -3.5276e+00 +1.1618e+00 +9.1239e-01 -1.2398e+00 +7.9773e-01 +2.3836e+00 +1.5612e+00 +6.1587e-01 -5.1306e+00 -3.2453e+00 -2.1623e+00 +1.5911e+00 -1.5620e+00 -6.2011e-01 -9.1126e-01
4146 +2.028165508e+00 +2.028165508e+00 -2.210918345e+02 -2.210918345e+02 +4.2215e+00 +2.6271e+00 +2.2427e-01 +4.2834e+00 -4.1214e-01 -5.4682e+00 +1.4169e+00 -1.0732e-02 -1.4952e+00 +2.5420e+00 +1.6102e+00 +3.5995e-01 +2.5917e+00 -4.2395e+00 -3.4817e+00 -2.8670e+00 +1.5276e+00 -1.0008e+00 -3.0558e-01 -3.5176e-02
4189 +1.635030676e+00 +1.635030676e+00 -2.214849693e+02 -2.214849693e+02 +4.2405e+00 +2.6121e+00 +2.0524e-01 +4.2782e+00 -3.9504e-01 -5.4549e+00 +1.4094e+00 -1.0050e-02 -1.5182e+00 +2.5373e+00 +1.6247e+00 +3.6498e-01 +2.5905e+00 -4.2446e+00 -3.4890e+00 -2.8735e+00 +1.5449e+00 -1.0301e+00 -3.3690e-01 -3.8624e-02
4230 +1.540304767e+00 +1.540304767e+00 -2.215796952e+02 -2.215796952e+02 +4.2215e+00 +2.6033e+00 +1.9132e-01 +4.3021e+00 -3.9837e-01 -5.4654e+00 +1.4160e+00 +6.6812e-03 -1.5368e+00 +2.5398e+00 +1.6261e+00 +3.7059e-01 +2.5864e+00 -4.2292e+00 -3.4924e+00 -2.8531e+00 +1.5433e+00 -9.8835e-01 -3.1495e-01 -5.2592e-02
4257 +1.436509259e+00 +1.436509259e+00 -2.216834907e+02 -2.216834907e+02 +4.2229e+00 +2.6110e+00 +1.7851e-01 +4.3089e+00 -3.8560e-01 -5.4594e+00 +1.4215e+00 +7.0568e-03 -1.5532e+00 +2.5372e+00 +1.6354e+00 +3.6243e-01 +2.5831e+00 -4.2250e+00 -3.5044e+00 -2.8530e+00 +1.5438e+00 -9.8671e-01 -3.3075e-01 -3.8415e-02
4285 +1.330347763e+00 +1.330347763e+00 -2.217896522e+02 -2.217896522e+02 +4.2344e+00 +2.5977e+00 +1.7742e-01 +4.3063e+00 -3.9534e-01 -5.4624e+00 +1.4091e+00 +7.7603e-03 -1.5672e+00 +2.5385e+00 +1.6212e+00 +3.5940e-01 +2.5849e+00 -4.2262e+00 -3.4953e+00 -2.8479e+00 +1.5413e+00 -9.8642e-01 -3.1642e-01 -3.1290e-02
4300 +1.113028086e+00 +1.113028086e+00 -2.220069719e+02 -2.220069719e+02 +4.2475e+00 +2.6029e+00 +1.7829e-01 +4.2977e+00 -3.9757e-01 -5.4513e+00 +1.4076e+00 +1.6817e-02 -1.5603e+00 +2.5358e+00 +1.6271e+00 +3.5579e-01 +2.5910e+00 -4.2244e+00 -3.4932e+00 -2.8445e+00 +1.5437e+00 -9.8201e-01 -3.1362e-01 -2.7403e-02
4320 +8.591611057e-01 +8.591611057e-01 -2.222608389e+02 -2.222608389e+02 +4.2468e+00 +2.6047e+00 +1.9006e-01 +4.2992e+00 -3.9210e-01 -5.4554e+00 +1.4121e+00 +1.3937e-02 -1.5592e+00 +2.5342e+00 +1.6219e+00 +3.5904e-01 +2.5871e+00 -4.2355e+00 -3.4969e+00 -2.8550e+00 +1.5456e+00 -9.8670e-01 -3.1710e-01 -3.0743e-02
4497 +8.138635785e-01 +8.138635785e-01 -2.223061364e+02 -2.223061364e+02 +4.2252e+00 +2.6016e+00 +1.9178e-01 +4.3030e+00 -3.9318e-01 -5.4449e+00 +1.4045e+00 +1.9308e-03 -1.5375e+00 +2.5428e+00 +1.6373e+00 +3.6867e-01 +2.5911e+00 -4.2641e+00 -3.5005e+00 -2.8719e+00 +1.5573e+00 -9.8313e-01 -3.2078e-01 -4.0243e-02
4515 +6.272596962e-01 +6.272596962e-01 -2.224927403e+02 -2.224927403e+02 +4.2267e+00 +2.6055e+00 +1.9264e-01 +4.3010e+00 -3.9503e-01 -5.4475e+00 +1.4030e+00 -4.9057e-03 -1.5470e+00 +2.5438e+00 +1.6380e+00 +3.6718e-01 +2.5876e+00 -4.2591e+00 -3.4948e+00 -2.8608e+00 +1.5542e+00 -9.7855e-01 -3.2002e-01 -3.8253e-02
4601 +5.595259039e-01 +5.595259039e-01 -2.225604741e+02 -2.225604741e+02 +4.2221e+00 +2.6045e+00 +1.8669e-01 +4.3054e+00 -3.9500e-01 -5.4481e+00 +1.4000e+00 -6.7134e-03 -1.5412e+00 +2.5436e+00 +1.6422e+00 +3.6113e-01 +2.5877e+00 -4.2554e+00 -3.4910e+00 -2.8588e+00 +1.5550e+00 -9.8953e-01 -3.2268e-01 -3.6253e-02
4604 +5.118517334e-01 +5.118517334e-01 -2.226081483e+02 -2.226081483e+02 +4.2260e+00 +2.6059e+00 +1.8649e-01 +4.3041e+00 -3.9506e-01 -5.4477e+00 +1.4027e+00 -6.7703e-03 -1.5407e+00 +2.5457e+00 +1.6441e+00 +3.6292e-01 +2.5869e+00 -4.2561e+00 -3.4939e+00 -2.8594e+00 +1.5546e+00 -9.8919e-01 -3.2445e-01 -3.5922e-02
4619 +4.836843795e-01 +4.836843795e-01 -2.226363156e+02 -2.226363156e+02 +4.2226e+00 +2.6065e+00 +1.8348e-01 +4.3046e+00 -3.9390e-01 -5.4466e+00 +1.4016e+00 -7.9908e-03 -1.5444e+00 +2.5458e+00 +1.6493e+00 +3.6223e-01 +2.5865e+00 -4.2542e+00 -3.4944e+00 -2.8588e+00 +1.5578e+00 -9.8812e-01 -3.2351e-01 -3.5279e-02
4631 +4.725619093e-01 +4.725619093e-01 -2.226474381e+02 -2.226474381e+02 +4.2241e+00 +2.6086e+00 +1.8397e-01 +4.3029e+00 -3.9299e-01 -5.4470e+00 +1.4020e+00 -8.2353e-03 -1.5428e+00 +2.5442e+00 +1.6484e+00 +3.6341e-01 +2.5850e+00 -4.2545e+00 -3.4943e+00 -2.8587e+00 +1.5575e+00 -9.8548e-01 -3.2461e-01 -3.6120e-02
4709 +4.580833890e-01 +4.580833890e-01 -2.226619166e+02 -2.226619166e+02 +4.2300e+00 +2.6122e+00 +1.8096e-01 +4.2977e+00 -3.9211e-01 -5.4476e+00 +1.4054e+00 -9.4232e-03 -1.5419e+00 +2.5447e+00 +1.6549e+00 +3.6201e-01 +2.5848e+00 -4.2488e+00 -3.4871e+00 -2.8551e+00 +1.5606e+00 -9.9558e-01 -3.1674e-01 -3.4518e-02
4921 +4.423168890e-01 +4.423168890e-01 -2.226776831e+02 -2.226776831e+02 +4.2269e+00 +2.6104e+00 +1.8106e-01 +4.3018e+00 -3.9148e-01 -5.4460e+00 +1.4014e+00 -7.9309e-03 -1.5402e+00 +2.5491e+00 +1.6546e+00 +3.6349e-01 +2.5915e+00 -4.2433e+00 -3.4867e+00 -2.8500e+00 +1.5582e+00 -9.9455e-01 -3.1661e-01 -3.6640e-02
4936 +4.171797320e-01 +4.171797320e-01 -2.227028203e+02 -2.227028203e+02 +4.2260e+00 +2.6113e+00 +1.7999e-01 +4.3022e+00 -3.9085e-01 -5.4469e+00 +1.4015e+00 -7.8258e-03 -1.5408e+00 +2.5479e+00 +1.6562e+00 +3.6345e-01 +2.5906e+00 -4.2422e+00 -3.4850e+00 -2.8491e+00 +1.5599e+00 -9.9279e-01 -3.1920e-01 -3.6989e-02
5036 +4.128666462e-01 +4.128666462e-01 -2.227071334e+02 -2.227071334e+02 +4.2263e+00 +2.6141e+00 +1.7969e-01 +4.2983e+00 -3.9146e-01 -5.4485e+00 +1.4055e+00 -1.0446e-02 -1.5396e+00 +2.5450e+00 +1.6629e+00 +3.6107e-01 +2.5908e+00 -4.2425e+00 -3.4819e+00 -2.8510e+00 +1.5611e+00 -9.9302e-01 -3.1654e-01 -3.7844e-02
5052 +4.060699744e-01 +4.060699744e-01 -2.227139300e+02 -2.227139300e+02 +4.2258e+00 +2.6143e+00 +1.7965e-01 +4.2991e+00 -3.9108e-01 -5.4495e+00 +1.4039e+00 -8.9133e-03 -1.5410e+00 +2.5461e+00 +1.6584e+00 +3.6039e-01 +2.5914e+00 -4.2465e+00 -3.4819e+00 -2.8530e+00 +1.5600e+00 -9.9312e-01 -3.1857e-01 -3.8322e-02
5067 +3.793364167e-01 +3.793364167e-01 -2.227406636e+02 -2.227406636e+02 +4.2269e+00 +2.6137e+00 +1.7950e-01 +4.2995e+00 -3.9095e-01 -5.4492e+00 +1.4027e+00 -7.6387e-03 -1.5407e+00 +2.5468e+00 +1.6563e+00 +3.6160e-01 +2.5905e+00 -4.2470e+00 -3.4829e+00 -2.8526e+00 +1.5600e+00 -9.9232e-01 -3.1855e-01 -3.8252e-02
5070 +3.574256112e-01 +3.574256112e-01 -2.227625744e+02 -2.227625744e+02 +4.2268e+00 +2.6150e+00 +1.7980e-01 +4.3008e+00 -3.9075e-01 -5.4504e+00 +1.4024e+00 -9.7745e-03 -1.5416e+00 +2.5476e+00 +1.6595e+00 +3.6002e-01 +2.5911e+00 -4.2468e+00 -3.4822e+00 -2.8532e+00 +1.5607e+00 -9.9326e-01 -3.1856e-01 -3.8439e-02
5081 +3.420885582e-01 +3.420885582e-01 -2.227779114e+02 -2.227779114e+02 +4.2254e+00 +2.6147e+00 +1.8071e-01 +4.3023e+00 -3.9158e-01 -5.4499e+00 +1.4018e+00 -1.0246e-02 -1.5408e+00 +2.5490e+00 +1.6589e+00 +3.5967e-01 +2.5902e+00 -4.2486e+00 -3.4820e+00 -2.8528e+00 +1.5610e+00 -9.9263e-01 -3.1759e-01 -3.8512e-02
5349 +3.340818251e-01 +3.340818251e-01 -2.227859182e+02 -2.227859182e+02 +4.2307e+00 +2.6114e+00 +1.7798e-01 +4.3018e+00 -3.9154e-01 -5.4474e+00 +1.4027e+00 -1.3417e-02 -1.5431e+00 +2.5469e+00 +1.6640e+00 +3.5902e-01 +2.5892e+00 -4.2522e+00 -3.4773e+00 -2.8550e+00 +1.5632e+00 -9.9252e-01 -3.1841e-01 -3.7387e-02
5405 +3.305004179e-01 +3.305004179e-01 -2.227894996e+02 -2.227894996e+02 +4.2293e+00 +2.6124e+00 +1.7727e-01 +4.3028e+00 -3.9137e-01 -5.4477e+00 +1.4022e+00 -1.3136e-02 -1.5440e+00 +2.5471e+00 +1.6649e+00 +3.6001e-01 +2.5890e+00 -4.2503e+00 -3.4778e+00 -2.8535e+00 +1.5632e+00 -9.9195e-01 -3.1840e-01 -3.7979e-02
5422 +3.232944243e-01 +3.232944243e-01 -2.227967056e+02 -2.227967056e+02 +4.2296e+00 +2.6126e+00 +1.7755e-01 +4.3032e+00 -3.9117e-01 -5.4479e+00 +1.4021e+00 -1.2649e-02 -1.5440e+00 +2.5473e+00 +1.6650e+00 +3.5996e-01 +2.5891e+00 -4.2514e+00 -3.4788e+00 -2.8539e+00 +1.5631e+00 -9.9203e-01 -3.1801e-01 -3.7941e-02
5552 +3.109611525e-01 +3.109611525e-01 -2.228090388e+02 -2.228090388e+02 +4.2295e+00 +2.6132e+00 +1.7718e-01 +4.3028e+00 -3.9090e-01 -5.4467e+00 +1.4021e+00 -1.3192e-02 -1.5453e+00 +2.5457e+00 +1.6659e+00 +3.5934e-01 +2.5885e+00 -4.2522e+00 -3.4802e+00 -2.8551e+00 +1.5637e+00 -9.9286e-01 -3.1821e-01 -3.8068e-02
5597 +3.048511064e-01 +3.048511064e-01 -2.228151489e+02 -2.228151489e+02 +4.2293e+00 +2.6132e+00 +1.7677e-01 +4.3032e+00 -3.9127e-01 -5.4464e+00 +1.4025e+00 -1.3273e-02 -1.5452e+00 +2.5468e+00 +1.6663e+00 +3.5989e-01 +2.5885e+00 -4.2529e+00 -3.4795e+00 -2.8548e+00 +1.5640e+00 -9.9277e-01 -3.1772e-01 -3.8650e-02
5659 +3.011684764e-01 +3.011684764e-01 -2.228188315e+02 -2.228188315e+02 +4.2286e+00 +2.6131e+00 +1.7655e-01 +4.3027e+00 -3.9108e-01 -5.4463e+00 +1.4026e+00 -1.3345e-02 -1.5451e+00 +2.5463e+00 +1.6667e+00 +3.5964e-01 +2.5885e+00 -4.2529e+00 -3.4799e+00 -2.8551e+00 +1.5643e+00 -9.9327e-01 -3.1807e-01 -3.8996e-02
5681 +2.949263453e-01 +2.949263453e-01 -2.228250737e+02 -2.228250737e+02 +4.2286e+00 +2.6133e+00 +1.7655e-01 +4.3029e+00 -3.9122e-01 -5.4462e+00 +1.4027e+00 -1.3064e-02 -1.5448e+00 +2.5464e+00 +1.6665e+00 +3.5975e-01 +2.5884e+00 -4.2530e+00 -3.4802e+00 -2.8550e+00 +1.5645e+00 -9.9334e-01 -3.1804e-01 -3.8844e-02
5735 +2.881528416e-01 +2.881528416e-01 -2.228318472e+02 -2.228318472e+02 +4.2284e+00 +2.6134e+00 +1.7580e-01 +4.3025e+00 -3.9111e-01 -5.4457e+00 +1.4026e+00 -1.3300e-02 -1.5448e+00 +2.5465e+00 +1.6665e+00 +3.5993e-01 +2.5880e+00 -4.2528e+00 -3.4802e+00 -2.8548e+00 +1.5643e+00 -9.9421e-01 -3.1846e-01 -3.9024e-02
5936 +2.814874190e-01 +2.814874190e-01 -2.228385126e+02 -2.228385126e+02 +4.2285e+00 +2.6129e+00 +1.7648e-01 +4.3020e+00 -3.9120e-01 -5.4460e+00 +1.4027e+00 -1.3601e-02 -1.5449e+00 +2.5467e+00 +1.6662e+00 +3.5905e-01 +2.5876e+00 -4.2522e+00 -3.4806e+00 -2.8553e+00 +1.5646e+00 -9.9498e-01 -3.1820e-01 -3.8871e-02
6213 +2.748726386e-01 +2.748726386e-01 -2.228451274e+02 -2.228451274e+02 +4.2283e+00 +2.6129e+00 +1.7656e-01 +4.3020e+00 -3.9137e-01 -5.4459e+00 +1.4026e+00 -1.3570e-02 -1.5450e+00 +2.5467e+00 +1.6661e+00 +3.5933e-01 +2.5877e+00 -4.2523e+00 -3.4806e+00 -2.8550e+00 +1.5645e+00 -9.9501e-01 -3.1794e-01 -3.8866e-02
7543 +2.691025118e-01 +2.691025118e-01 -2.228508975e+02 -2.228508975e+02 +4.2280e+00 +2.6130e+00 +1.7662e-01 +4.3021e+00 -3.9153e-01 -5.4458e+00 +1.4026e+00 -1.3555e-02 -1.5451e+00 +2.5468e+00 +1.6661e+00 +3.5939e-01 +2.5877e+00 -4.2524e+00 -3.4808e+00 -2.8549e+00 +1.5645e+00 -9.9513e-01 -3.1793e-01 -3.8928e-02
% function evaluation | noise-free fitness - Fopt (-4.443000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.439186561e+01 +1.439186561e+01 -3.003813439e+01 -3.003813439e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 +8.877922951e+00 +8.877922951e+00 -3.555207705e+01 -3.555207705e+01 -1.0249e+00 +1.3993e+00 +1.8617e-02 -3.2259e-01 -1.9037e-01 -1.8179e+00 +2.1091e-01 -2.4016e-01 -1.0747e+00 +5.8551e-01 -5.3602e-01 +9.6890e-01 -7.7738e-01 -2.7700e-02 -2.1063e+00 -1.8875e+00 +3.0696e-01 -9.8605e-01 -4.5288e-01 -6.3010e-01
5 +8.574261434e+00 +8.574261434e+00 -3.585573857e+01 -3.585573857e+01 +1.3092e-01 -4.0258e-01 -9.5428e-01 +1.8162e+00 -4.7736e-01 -2.0171e+00 +1.4465e-02 +4.2410e-02 -2.4391e-01 +1.4203e+00 -5.2008e-01 -2.4615e-01 +1.2756e-01 -5.7465e-01 -4.9363e-02 +1.7590e+00 -5.6308e-01 +5.3871e-02 -1.5389e+00 -1.5998e+00
6 +8.258224161e+00 +8.258224161e+00 -3.617177584e+01 -3.617177584e+01 +1.5718e+00 +3.4659e-01 +2.0524e+00 -2.2741e-01 -8.5730e-01 -2.0146e-01 +6.8108e-01 +9.3486e-01 +1.2058e+00 -1.4914e+00 +3.3930e-01 -1.5548e+00 -1.1868e+00 -1.6664e+00 +3.1464e-01 -7.0363e-01 -1.4234e+00 +2.8126e-01 -2.3532e+00 +1.3459e-01
