% function evaluation | noise-free fitness - Fopt (-2.098800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.254483477e+07 +1.254483477e+07 +1.254462489e+07 +1.254462489e+07 +0.0000e+00 +0.0000e+00 +0.0000e+00
3 +5.539006557e+06 +5.539006557e+06 +5.538796677e+06 +5.538796677e+06 +3.3453e-01 +3.9749e-01 +1.1305e+00
8 +4.808294972e+06 +4.808294972e+06 +4.808085092e+06 +4.808085092e+06 +9.9125e-01 -3.3416e-01 +1.3243e+00
13 +6.939007172e+04 +6.939007172e+04 +6.918019172e+04 +6.918019172e+04 +3.1064e-01 -7.9542e-01 +3.2939e+00
33 +2.172152703e+03 +2.172152703e+03 +1.962272703e+03 +1.962272703e+03 +3.8816e-01 +1.9208e+00 +3.5655e+00
164 +2.052325675e+03 +2.052325675e+03 +1.842445675e+03 +1.842445675e+03 -5.9128e-01 +1.8970e+00 +3.5582e+00
181 +1.674490052e+03 +1.674490052e+03 +1.464610052e+03 +1.464610052e+03 -1.3315e-01 +1.5033e+00 +3.5330e+00
195 +1.116692571e+03 +1.116692571e+03 +9.068125714e+02 +9.068125714e+02 -6.5467e-01 +1.4036e+00 +3.5714e+00
199 +5.465489258e+02 +5.465489258e+02 +3.366689258e+02 +3.366689258e+02 -4.0302e-01 +1.1457e+00 +3.5468e+00
216 +8.846508488e+01 +8.846508488e+01 -1.214149151e+02 -1.214149151e+02 -6.4971e-01 +6.8307e-01 +3.5601e+00
282 +8.318065220e+01 +8.318065220e+01 -1.266993478e+02 -1.266993478e+02 -2.3045e+00 +2.5670e-01 +3.5489e+00
361 +6.363984382e+01 +6.363984382e+01 -1.462401562e+02 -1.462401562e+02 -3.1225e+00 +2.4177e-01 +3.5554e+00
383 +2.628875834e+01 +2.628875834e+01 -1.835912417e+02 -1.835912417e+02 -3.0144e+00 +4.1868e-01 +3.5516e+00
393 +1.772491164e+01 +1.772491164e+01 -1.921550884e+02 -1.921550884e+02 -2.9768e+00 +4.5948e-01 +3.5543e+00
563 +1.705448174e+01 +1.705448174e+01 -1.928255183e+02 -1.928255183e+02 -2.9103e+00 +4.4452e-01 +3.5545e+00
573 +1.684093207e+01 +1.684093207e+01 -1.930390679e+02 -1.930390679e+02 -2.8826e+00 +4.4375e-01 +3.5543e+00
584 +1.644085740e+01 +1.644085740e+01 -1.934391426e+02 -1.934391426e+02 -2.8026e+00 +4.3799e-01 +3.5548e+00
586 +1.600203825e+01 +1.600203825e+01 -1.938779618e+02 -1.938779618e+02 -2.7602e+00 +4.4328e-01 +3.5540e+00
592 +1.549295596e+01 +1.549295596e+01 -1.943870440e+02 -1.943870440e+02 -2.7068e+00 +4.3840e-01 +3.5545e+00
599 +1.482091687e+01 +1.482091687e+01 -1.950590831e+02 -1.950590831e+02 -2.5849e+00 +4.4013e-01 +3.5539e+00
604 +1.462038512e+01 +1.462038512e+01 -1.952596149e+02 -1.952596149e+02 -2.5920e+00 +4.3799e-01 +3.5542e+00
606 +1.377609661e+01 +1.377609661e+01 -1.961039034e+02 -1.961039034e+02 -2.4312e+00 +4.3264e-01 +3.5550e+00
611 +1.260094502e+01 +1.260094502e+01 -1.972790550e+02 -1.972790550e+02 -2.3404e+00 +4.3868e-01 +3.5542e+00
613 +1.194017480e+01 +1.194017480e+01 -1.979398252e+02 -1.979398252e+02 -2.1849e+00 +4.3662e-01 +3.5537e+00
614 +9.295661446e+00 +9.295661446e+00 -2.005843386e+02 -2.005843386e+02 -1.8341e+00 +4.2761e-01 +3.5546e+00
622 +8.746414027e+00 +8.746414027e+00 -2.011335860e+02 -2.011335860e+02 -1.7130e+00 +4.2524e-01 +3.5548e+00
624 +8.663303432e+00 +8.663303432e+00 -2.012166966e+02 -2.012166966e+02 -1.4786e+00 +4.1737e-01 +3.5553e+00
629 +6.808729822e+00 +6.808729822e+00 -2.030712702e+02 -2.030712702e+02 -1.2672e+00 +4.1670e-01 +3.5544e+00
632 +6.294837997e+00 +6.294837997e+00 -2.035851620e+02 -2.035851620e+02 -9.2739e-01 +4.1158e-01 +3.5539e+00
642 +5.022534176e+00 +5.022534176e+00 -2.048574658e+02 -2.048574658e+02 +6.0305e-03 +3.9101e-01 +3.5539e+00
644 +4.590118437e+00 +4.590118437e+00 -2.052898816e+02 -2.052898816e+02 +5.2494e-01 +3.8049e-01 +3.5539e+00
664 +4.381421816e+00 +4.381421816e+00 -2.054985782e+02 -2.054985782e+02 +5.3251e-01 +3.7963e-01 +3.5542e+00
727 +4.180877315e+00 +4.180877315e+00 -2.056991227e+02 -2.056991227e+02 +4.0387e-01 +3.8448e-01 +3.5547e+00
758 +3.956280538e+00 +3.956280538e+00 -2.059237195e+02 -2.059237195e+02 +3.8522e-01 +3.8774e-01 +3.5542e+00
787 +3.873830873e+00 +3.873830873e+00 -2.060061691e+02 -2.060061691e+02 +4.2852e-01 +3.9031e-01 +3.5549e+00
791 +3.326755044e+00 +3.326755044e+00 -2.065532450e+02 -2.065532450e+02 +5.4153e-01 +3.9339e-01 +3.5543e+00
802 +3.309140114e+00 +3.309140114e+00 -2.065708599e+02 -2.065708599e+02 +6.2024e-01 +3.9328e-01 +3.5546e+00
804 +3.225795203e+00 +3.225795203e+00 -2.066542048e+02 -2.066542048e+02 +5.6818e-01 +3.9492e-01 +3.5542e+00
812 +3.100764883e+00 +3.100764883e+00 -2.067792351e+02 -2.067792351e+02 +6.8989e-01 +4.0060e-01 +3.5538e+00
831 +2.993547078e+00 +2.993547078e+00 -2.068864529e+02 -2.068864529e+02 +6.2339e-01 +3.9731e-01 +3.5544e+00
834 +2.807710611e+00 +2.807710611e+00 -2.070722894e+02 -2.070722894e+02 +6.4299e-01 +3.9981e-01 +3.5543e+00
838 +2.322098637e+00 +2.322098637e+00 -2.075579014e+02 -2.075579014e+02 +8.5524e-01 +4.0651e-01 +3.5540e+00
849 +1.335815790e+00 +1.335815790e+00 -2.085441842e+02 -2.085441842e+02 +1.0502e+00 +4.1433e-01 +3.5542e+00
854 +9.535521053e-01 +9.535521053e-01 -2.089264479e+02 -2.089264479e+02 +1.2766e+00 +4.2288e-01 +3.5539e+00
855 +4.493767065e-01 +4.493767065e-01 -2.094306233e+02 -2.094306233e+02 +1.3908e+00 +4.2839e-01 +3.5542e+00
863 +3.960827545e-01 +3.960827545e-01 -2.094839172e+02 -2.094839172e+02 +1.7642e+00 +4.4283e-01 +3.5545e+00
866 +2.828244254e-01 +2.828244254e-01 -2.095971756e+02 -2.095971756e+02 +1.6114e+00 +4.3719e-01 +3.5546e+00
892 +2.651212714e-01 +2.651212714e-01 -2.096148787e+02 -2.096148787e+02 +1.6793e+00 +4.4001e-01 +3.5544e+00
895 +2.618828638e-01 +2.618828638e-01 -2.096181171e+02 -2.096181171e+02 +1.6314e+00 +4.3755e-01 +3.5544e+00
938 +2.468610227e-01 +2.468610227e-01 -2.096331390e+02 -2.096331390e+02 +1.6414e+00 +4.3874e-01 +3.5543e+00
941 +2.434349006e-01 +2.434349006e-01 -2.096365651e+02 -2.096365651e+02 +1.6364e+00 +4.3849e-01 +3.5544e+00
983 +2.391192164e-01 +2.391192164e-01 -2.096408808e+02 -2.096408808e+02 +1.6254e+00 +4.3827e-01 +3.5544e+00
1033 +2.342050686e-01 +2.342050686e-01 -2.096457949e+02 -2.096457949e+02 +1.6440e+00 +4.3933e-01 +3.5544e+00
1062 +2.287802279e-01 +2.287802279e-01 -2.096512198e+02 -2.096512198e+02 +1.6369e+00 +4.3929e-01 +3.5544e+00
1089 +2.233498987e-01 +2.233498987e-01 -2.096566501e+02 -2.096566501e+02 +1.6404e+00 +4.3987e-01 +3.5544e+00
1105 +2.175980279e-01 +2.175980279e-01 -2.096624020e+02 -2.096624020e+02 +1.6359e+00 +4.4000e-01 +3.5544e+00
1112 +2.127234081e-01 +2.127234081e-01 -2.096672766e+02 -2.096672766e+02 +1.6377e+00 +4.4067e-01 +3.5544e+00
1117 +2.078019425e-01 +2.078019425e-01 -2.096721981e+02 -2.096721981e+02 +1.6409e+00 +4.4192e-01 +3.5545e+00
1136 +1.983374616e-01 +1.983374616e-01 -2.096816625e+02 -2.096816625e+02 +1.6367e+00 +4.4223e-01 +3.5544e+00
1147 +1.749750472e-01 +1.749750472e-01 -2.097050250e+02 -2.097050250e+02 +1.6316e+00 +4.4445e-01 +3.5544e+00
1150 +1.638863134e-01 +1.638863134e-01 -2.097161137e+02 -2.097161137e+02 +1.6294e+00 +4.4617e-01 +3.5544e+00
1157 +1.602100374e-01 +1.602100374e-01 -2.097197900e+02 -2.097197900e+02 +1.6216e+00 +4.4524e-01 +3.5544e+00
1163 +1.558641235e-01 +1.558641235e-01 -2.097241359e+02 -2.097241359e+02 +1.6171e+00 +4.4762e-01 +3.5543e+00
1177 +1.475518104e-01 +1.475518104e-01 -2.097324482e+02 -2.097324482e+02 +1.6109e+00 +4.4689e-01 +3.5544e+00
1193 +1.398470559e-01 +1.398470559e-01 -2.097401529e+02 -2.097401529e+02 +1.5949e+00 +4.4925e-01 +3.5544e+00
1207 +1.362472827e-01 +1.362472827e-01 -2.097437527e+02 -2.097437527e+02 +1.5864e+00 +4.4718e-01 +3.5544e+00
1220 +1.319316168e-01 +1.319316168e-01 -2.097480684e+02 -2.097480684e+02 +1.5723e+00 +4.4837e-01 +3.5543e+00
1223 +1.233763315e-01 +1.233763315e-01 -2.097566237e+02 -2.097566237e+02 +1.5589e+00 +4.4792e-01 +3.5544e+00
1239 +1.187679413e-01 +1.187679413e-01 -2.097612321e+02 -2.097612321e+02 +1.5469e+00 +4.4743e-01 +3.5544e+00
1241 +1.126327517e-01 +1.126327517e-01 -2.097673672e+02 -2.097673672e+02 +1.5359e+00 +4.4759e-01 +3.5544e+00
1243 +1.100916889e-01 +1.100916889e-01 -2.097699083e+02 -2.097699083e+02 +1.5077e+00 +4.4649e-01 +3.5545e+00
1244 +1.084977340e-01 +1.084977340e-01 -2.097715023e+02 -2.097715023e+02 +1.5223e+00 +4.4839e-01 +3.5543e+00
1248 +9.990501726e-02 +9.990501726e-02 -2.097800950e+02 -2.097800950e+02 +1.5081e+00 +4.4819e-01 +3.5543e+00
1254 +9.333533655e-02 +9.333533655e-02 -2.097866647e+02 -2.097866647e+02 +1.4933e+00 +4.4901e-01 +3.5543e+00
1263 +9.111221424e-02 +9.111221424e-02 -2.097888878e+02 -2.097888878e+02 +1.4990e+00 +4.4845e-01 +3.5544e+00
1266 +8.486382099e-02 +8.486382099e-02 -2.097951362e+02 -2.097951362e+02 +1.4773e+00 +4.4939e-01 +3.5545e+00
1270 +6.722043900e-02 +6.722043900e-02 -2.098127796e+02 -2.098127796e+02 +1.4612e+00 +4.4910e-01 +3.5544e+00
1274 +5.957545549e-02 +5.957545549e-02 -2.098204245e+02 -2.098204245e+02 +1.4363e+00 +4.5063e-01 +3.5544e+00
1286 +5.748631325e-02 +5.748631325e-02 -2.098225137e+02 -2.098225137e+02 +1.3938e+00 +4.5227e-01 +3.5544e+00
1291 +5.610225883e-02 +5.610225883e-02 -2.098238977e+02 -2.098238977e+02 +1.4189e+00 +4.5092e-01 +3.5543e+00
1296 +5.201744904e-02 +5.201744904e-02 -2.098279826e+02 -2.098279826e+02 +1.4089e+00 +4.5013e-01 +3.5543e+00
1297 +4.402556839e-02 +4.402556839e-02 -2.098359744e+02 -2.098359744e+02 +1.3914e+00 +4.5086e-01 +3.5544e+00
1302 +3.308867160e-02 +3.308867160e-02 -2.098469113e+02 -2.098469113e+02 +1.3490e+00 +4.5173e-01 +3.5544e+00
1307 +2.997740926e-02 +2.997740926e-02 -2.098500226e+02 -2.098500226e+02 +1.3612e+00 +4.5089e-01 +3.5544e+00
1312 +2.077215769e-02 +2.077215769e-02 -2.098592278e+02 -2.098592278e+02 +1.3321e+00 +4.4971e-01 +3.5545e+00
1323 +1.652431551e-02 +1.652431551e-02 -2.098634757e+02 -2.098634757e+02 +1.3183e+00 +4.4907e-01 +3.5544e+00
1324 +1.315992038e-02 +1.315992038e-02 -2.098668401e+02 -2.098668401e+02 +1.3056e+00 +4.4935e-01 +3.5544e+00
1329 +7.341810124e-03 +7.341810124e-03 -2.098726582e+02 -2.098726582e+02 +1.2634e+00 +4.4746e-01 +3.5545e+00
1337 +5.636995360e-03 +5.636995360e-03 -2.098743630e+02 -2.098743630e+02 +1.2258e+00 +4.4753e-01 +3.5545e+00
1350 +2.952476073e-03 +2.952476073e-03 -2.098770475e+02 -2.098770475e+02 +1.2086e+00 +4.4826e-01 +3.5545e+00
1355 +1.995568264e-03 +1.995568264e-03 -2.098780044e+02 -2.098780044e+02 +1.1912e+00 +4.4905e-01 +3.5544e+00
1382 +1.153953445e-03 +1.153953445e-03 -2.098788460e+02 -2.098788460e+02 +1.2247e+00 +4.4857e-01 +3.5544e+00
1397 +5.178081306e-04 +5.178081306e-04 -2.098794822e+02 -2.098794822e+02 +1.1987e+00 +4.4776e-01 +3.5544e+00
1427 +4.466875132e-04 +4.466875132e-04 -2.098795533e+02 -2.098795533e+02 +1.2145e+00 +4.4857e-01 +3.5544e+00
1453 +2.068474063e-04 +2.068474063e-04 -2.098797932e+02 -2.098797932e+02 +1.2192e+00 +4.4779e-01 +3.5544e+00
1456 +6.389930351e-05 +6.389930351e-05 -2.098799361e+02 -2.098799361e+02 +1.2105e+00 +4.4776e-01 +3.5544e+00
