% function evaluation | noise-free fitness - Fopt (-1.694000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.030607799e+01 +3.030607799e+01 +1.336607799e+01 +1.336607799e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
6 +2.133869318e+01 +2.133869318e+01 +4.398693184e+00 +4.398693184e+00 +1.9249e+00 +1.0086e+00 +2.9594e-01 -6.3229e-01 +1.4386e+00 +5.4109e-01 -1.1364e+00 +1.0533e+00 +3.0502e-01 +8.5166e-01
18 +1.972894468e+01 +1.972894468e+01 +2.788944679e+00 +2.788944679e+00 +1.2623e+00 +5.7314e-01 +1.6000e-01 +7.7870e-01 +2.7948e+00 +3.7601e-01 -8.3644e-01 +1.1221e+00 +1.1723e+00 +1.8265e-01
34 +8.726907861e+00 +8.726907861e+00 -8.213092139e+00 -8.213092139e+00 +1.9507e-01 +2.0808e+00 -9.2632e-01 +1.8287e+00 +1.1607e+00 -1.2497e+00 +6.9702e-01 +6.9527e-01 -1.1519e-01 -8.2727e-01
66 +7.148742070e+00 +7.148742070e+00 -9.791257930e+00 -9.791257930e+00 +2.0147e+00 +2.6827e+00 -6.9346e-01 +2.0492e+00 +3.6426e+00 -4.4316e+00 +2.2705e+00 -3.7112e-01 +1.3650e+00 -3.6764e+00
72 +5.497034027e+00 +5.497034027e+00 -1.144296597e+01 -1.144296597e+01 +3.2115e+00 +4.0440e+00 -2.5176e+00 +1.8770e+00 +4.4833e+00 -4.4986e+00 +2.5610e+00 -1.0508e+00 +5.8211e-01 -1.8687e+00
73 +5.372570579e+00 +5.372570579e+00 -1.156742942e+01 -1.156742942e+01 +1.4082e+00 +2.3520e+00 -1.1205e+00 +2.1503e+00 +3.0942e+00 -3.6541e+00 +2.7525e+00 +5.0600e-02 +8.4170e-01 -2.8656e+00
146 +5.088690512e+00 +5.088690512e+00 -1.185130949e+01 -1.185130949e+01 +1.9826e+00 +2.8370e+00 -3.1457e-01 +3.1816e+00 +2.3767e+00 -3.3192e+00 +1.4104e+00 -8.3599e-02 +2.0294e+00 -3.2332e+00
182 +4.989916715e+00 +4.989916715e+00 -1.195008329e+01 -1.195008329e+01 +2.5146e+00 +2.1951e+00 -9.8338e-01 +2.5250e+00 +2.5180e+00 -2.8021e+00 +1.3740e+00 -7.9650e-01 +7.3204e-01 -3.1009e+00
193 +4.266942014e+00 +4.266942014e+00 -1.267305799e+01 -1.267305799e+01 +2.2635e+00 +1.9873e+00 -9.9733e-01 +2.1800e+00 +2.8391e+00 -2.6106e+00 +1.4646e+00 -1.1202e+00 +1.4560e-01 -3.1632e+00
203 +3.787693211e+00 +3.787693211e+00 -1.315230679e+01 -1.315230679e+01 +2.5995e+00 +2.5995e+00 -6.7073e-01 +2.8806e+00 +2.5812e+00 -2.5652e+00 +1.4596e+00 -2.2975e+00 -1.7519e-01 -3.2119e+00
267 +3.201748302e+00 +3.201748302e+00 -1.373825170e+01 -1.373825170e+01 +3.0632e+00 +2.9616e+00 -1.0447e+00 +3.2923e+00 +3.2143e+00 -2.7138e+00 +3.1019e+00 -3.1674e+00 -5.9209e-01 -2.5345e+00
