% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.926270080e+00 +1.926270080e+00 +8.140627008e+01 +8.140627008e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00
19 +1.756498359e+00 +1.756498359e+00 +8.123649836e+01 +8.123649836e+01 +5.0473e-01 -1.6439e+00 +4.8256e-01
25 +8.855404574e-01 +8.855404574e-01 +8.036554046e+01 +8.036554046e+01 +9.0796e-01 -1.0748e+00 -5.3494e-02
34 +5.987734950e-01 +5.987734950e-01 +8.007877350e+01 +8.007877350e+01 +4.7239e-01 -7.7907e-01 -8.5354e-02
36 +3.997895039e-02 +3.997895039e-02 +7.951997895e+01 +7.951997895e+01 +4.2157e-01 -1.2625e+00 -7.0571e-01
65 +3.203926703e-02 +3.203926703e-02 +7.951203927e+01 +7.951203927e+01 +2.4603e-01 -1.1600e+00 -9.0284e-01
84 +1.743493323e-02 +1.743493323e-02 +7.949743493e+01 +7.949743493e+01 +1.6068e-01 -1.1150e+00 -6.3915e-01
92 +1.239120297e-02 +1.239120297e-02 +7.949239120e+01 +7.949239120e+01 +1.4830e-01 -1.1322e+00 -7.5340e-01
96 +8.632197052e-03 +8.632197052e-03 +7.948863220e+01 +7.948863220e+01 +2.9107e-01 -1.1507e+00 -8.0844e-01
106 +6.865843822e-03 +6.865843822e-03 +7.948686584e+01 +7.948686584e+01 +2.5941e-01 -1.2152e+00 -7.8237e-01
124 +5.719043731e-03 +5.719043731e-03 +7.948571904e+01 +7.948571904e+01 +2.0859e-01 -1.1664e+00 -7.8460e-01
125 +2.137064930e-03 +2.137064930e-03 +7.948213706e+01 +7.948213706e+01 +2.5698e-01 -1.1690e+00 -7.6839e-01
135 +1.066308258e-03 +1.066308258e-03 +7.948106631e+01 +7.948106631e+01 +2.8173e-01 -1.1672e+00 -7.3505e-01
140 +7.583600220e-05 +7.583600220e-05 +7.948007584e+01 +7.948007584e+01 +2.5711e-01 -1.1514e+00 -7.1867e-01
276 +4.885379337e-05 +4.885379337e-05 +7.948004885e+01 +7.948004885e+01 +2.5002e-01 -1.1521e+00 -7.2836e-01
283 +1.621447483e-05 +1.621447483e-05 +7.948001621e+01 +7.948001621e+01 +2.5125e-01 -1.1604e+00 -7.2311e-01
288 +2.124912825e-06 +2.124912825e-06 +7.948000212e+01 +7.948000212e+01 +2.5224e-01 -1.1555e+00 -7.2391e-01
375 +1.197471747e-06 +1.197471747e-06 +7.948000120e+01 +7.948000120e+01 +2.5298e-01 -1.1579e+00 -7.2417e-01
388 +1.003908025e-06 +1.003908025e-06 +7.948000100e+01 +7.948000100e+01 +2.5217e-01 -1.1567e+00 -7.2477e-01
402 +7.513604459e-07 +7.513604459e-07 +7.948000075e+01 +7.948000075e+01 +2.5221e-01 -1.1564e+00 -7.2450e-01
415 +7.250022378e-07 +7.250022378e-07 +7.948000073e+01 +7.948000073e+01 +2.5262e-01 -1.1563e+00 -7.2468e-01
416 +6.379366368e-07 +6.379366368e-07 +7.948000064e+01 +7.948000064e+01 +2.5230e-01 -1.1562e+00 -7.2405e-01
425 +5.131220888e-07 +5.131220888e-07 +7.948000051e+01 +7.948000051e+01 +2.5243e-01 -1.1562e+00 -7.2401e-01
430 +5.840558970e-08 +5.840558970e-08 +7.948000006e+01 +7.948000006e+01 +2.5266e-01 -1.1569e+00 -7.2418e-01
446 +5.302560169e-08 +5.302560169e-08 +7.948000005e+01 +7.948000005e+01 +2.5301e-01 -1.1569e+00 -7.2404e-01
471 +4.605064419e-08 +4.605064419e-08 +7.948000005e+01 +7.948000005e+01 +2.5261e-01 -1.1569e+00 -7.2402e-01
487 +6.520991747e-09 +6.520991747e-09 +7.948000001e+01 +7.948000001e+01 +2.5283e-01 -1.1569e+00 -7.2399e-01
978 +0.000000000e+00 +0.000000000e+00 +7.948000000e+01 +7.948000000e+01 +2.5280e-01 -1.1568e+00 -7.2400e-01
% function evaluation | noise-free fitness - Fopt (3.944800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.801018048e+01 +3.801018048e+01 +4.324901805e+02 +4.324901805e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 +3.279607564e+01 +3.279607564e+01 +4.272760756e+02 +4.272760756e+02 +5.5120e-02 +2.6641e-01 -1.1191e+00
9 +2.572157232e+01 +2.572157232e+01 +4.202015723e+02 +4.202015723e+02 -1.6743e+00 +3.8065e-01 -6.2825e-01
