% function evaluation | noise-free fitness - Fopt (1.026100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.945617198e+01 +3.945617198e+01 +1.420661720e+02 +1.420661720e+02 +0.0000e+00 +0.0000e+00
2 +1.144164986e+01 +1.144164986e+01 +1.140516499e+02 +1.140516499e+02 -9.7334e-01 +4.9908e-01
62 +3.859365194e+00 +3.859365194e+00 +1.064693652e+02 +1.064693652e+02 -1.6498e+00 +1.6722e+00
344 +1.579361692e+00 +1.579361692e+00 +1.041893617e+02 +1.041893617e+02 -8.8550e-01 +8.1408e-01
499 +9.000476333e-01 +9.000476333e-01 +1.035100476e+02 +1.035100476e+02 -1.4781e+00 +1.6409e+00
580 +6.976528793e-01 +6.976528793e-01 +1.033076529e+02 +1.033076529e+02 -1.2472e+00 +1.5901e+00
739 +6.750476841e-01 +6.750476841e-01 +1.032850477e+02 +1.032850477e+02 -1.3981e+00 +1.6268e+00
787 +6.602994397e-01 +6.602994397e-01 +1.032702994e+02 +1.032702994e+02 -1.4047e+00 +1.6237e+00
% function evaluation | noise-free fitness - Fopt (9.330000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.408058182e+01 +3.408058182e+01 +1.273805818e+02 +1.273805818e+02 +0.0000e+00 +0.0000e+00
2 +1.341267411e+01 +1.341267411e+01 +1.067126741e+02 +1.067126741e+02 +1.8187e+00 -1.4814e+00
10 +1.183016248e+01 +1.183016248e+01 +1.051301625e+02 +1.051301625e+02 +3.3764e-01 -6.1063e-01
12 +4.436573651e+00 +4.436573651e+00 +9.773657365e+01 +9.773657365e+01 +1.4558e+00 -1.5446e+00
142 +4.184557575e+00 +4.184557575e+00 +9.748455757e+01 +9.748455757e+01 +1.3561e+00 -1.9094e+00
264 +3.630383669e+00 +3.630383669e+00 +9.693038367e+01 +9.693038367e+01 -2.9397e+00 +1.7673e+00
789 +3.541892347e+00 +3.541892347e+00 +9.684189235e+01 +9.684189235e+01 -2.7074e+00 +1.7425e+00
988 +3.056649567e+00 +3.056649567e+00 +9.635664957e+01 +9.635664957e+01 -2.0101e+00 +2.7968e+00
1010 +2.560097324e+00 +2.560097324e+00 +9.586009732e+01 +9.586009732e+01 -3.3116e+00 +2.7663e+00
