% function evaluation | noise-free fitness - Fopt (1.238300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.600000000e+01 +2.600000000e+01 +1.498300000e+02 +1.498300000e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
71 +9.494591235e+00 +9.494591235e+00 +1.333245912e+02 +1.333245912e+02 +9.3445e-04 +1.4077e-02 +4.6367e-01 +3.7447e-01 -1.2219e-01
115 +4.133668555e+00 +4.133668555e+00 +1.279636686e+02 +1.279636686e+02 -6.7386e-04 +2.9682e-02 +4.7795e-01 +3.0546e-01 -9.9399e-02
149 +4.004878804e+00 +4.004878804e+00 +1.278348788e+02 +1.278348788e+02 +5.1224e-02 +9.2242e-02 +3.6625e-01 +2.2149e-01 -4.3138e-02
151 +2.020028051e+00 +2.020028051e+00 +1.258500281e+02 +1.258500281e+02 +2.1072e-02 +1.3164e-01 +6.0702e-01 +3.6676e-01 -9.0715e-02
289 +1.307639714e+00 +1.307639714e+00 +1.251376397e+02 +1.251376397e+02 +2.4559e-01 -2.4640e-01 +6.9644e-01 +1.1516e-01 +2.6405e-02
320 +5.193344353e-01 +5.193344353e-01 +1.243493344e+02 +1.243493344e+02 +2.2160e-01 -1.8074e-01 +7.1133e-01 +1.6176e-01 +6.4870e-02
345 +3.322122054e-01 +3.322122054e-01 +1.241622122e+02 +1.241622122e+02 +2.0618e-01 -2.0354e-01 +6.9892e-01 +1.7605e-01 +4.9838e-02
351 +1.888308160e-01 +1.888308160e-01 +1.240188308e+02 +1.240188308e+02 +2.3688e-01 -1.7898e-01 +6.8584e-01 +1.5658e-01 +5.2192e-02
411 +1.419101073e-01 +1.419101073e-01 +1.239719101e+02 +1.239719101e+02 +2.5038e-01 -2.1645e-01 +7.0279e-01 +1.5061e-01 +6.0181e-02
413 +9.235574732e-02 +9.235574732e-02 +1.239223557e+02 +1.239223557e+02 +2.4085e-01 -2.1878e-01 +6.8703e-01 +1.4130e-01 +6.3525e-02
470 +8.709916080e-02 +8.709916080e-02 +1.239170992e+02 +1.239170992e+02 +2.4336e-01 -2.2114e-01 +7.0187e-01 +1.4594e-01 +6.5534e-02
486 +8.460561674e-02 +8.460561674e-02 +1.239146056e+02 +1.239146056e+02 +2.4276e-01 -2.1956e-01 +6.9836e-01 +1.4619e-01 +6.6111e-02
541 +8.252899897e-02 +8.252899897e-02 +1.239125290e+02 +1.239125290e+02 +2.4203e-01 -2.2150e-01 +6.9847e-01 +1.4518e-01 +6.5127e-02
577 +8.087101264e-02 +8.087101264e-02 +1.239108710e+02 +1.239108710e+02 +2.4426e-01 -2.2393e-01 +6.9750e-01 +1.4350e-01 +6.5997e-02
595 +7.893070239e-02 +7.893070239e-02 +1.239089307e+02 +1.239089307e+02 +2.4501e-01 -2.2487e-01 +6.9760e-01 +1.4116e-01 +6.6329e-02
767 +7.761462734e-02 +7.761462734e-02 +1.239076146e+02 +1.239076146e+02 +2.4575e-01 -2.2679e-01 +6.9773e-01 +1.3939e-01 +6.7823e-02
818 +7.576586305e-02 +7.576586305e-02 +1.239057659e+02 +1.239057659e+02 +2.4891e-01 -2.3061e-01 +7.0008e-01 +1.3657e-01 +7.0340e-02
833 +7.337563489e-02 +7.337563489e-02 +1.239033756e+02 +1.239033756e+02 +2.5241e-01 -2.3618e-01 +7.0158e-01 +1.3432e-01 +7.3972e-02
898 +7.196198040e-02 +7.196198040e-02 +1.239019620e+02 +1.239019620e+02 +2.5564e-01 -2.4322e-01 +7.0220e-01 +1.3035e-01 +7.7773e-02
972 +7.052478819e-02 +7.052478819e-02 +1.239005248e+02 +1.239005248e+02 +2.5748e-01 -2.4551e-01 +7.0342e-01 +1.2802e-01 +7.9480e-02
1017 +6.870959873e-02 +6.870959873e-02 +1.238987096e+02 +1.238987096e+02 +2.5844e-01 -2.4806e-01 +7.0426e-01 +1.2622e-01 +7.7583e-02
1045 +6.718584163e-02 +6.718584163e-02 +1.238971858e+02 +1.238971858e+02 +2.6647e-01 -2.5493e-01 +7.0831e-01 +1.2156e-01 +8.3132e-02
1077 +6.575640007e-02 +6.575640007e-02 +1.238957564e+02 +1.238957564e+02 +2.6491e-01 -2.5504e-01 +7.0737e-01 +1.2092e-01 +8.3860e-02
1092 +6.263322082e-02 +6.263322082e-02 +1.238926332e+02 +1.238926332e+02 +2.7010e-01 -2.6431e-01 +7.1000e-01 +1.1624e-01 +8.8968e-02
1108 +6.155853289e-02 +6.155853289e-02 +1.238915585e+02 +1.238915585e+02 +2.7249e-01 -2.6835e-01 +7.1107e-01 +1.1367e-01 +9.1199e-02
1113 +5.939870287e-02 +5.939870287e-02 +1.238893987e+02 +1.238893987e+02 +2.7628e-01 -2.7769e-01 +7.1331e-01 +1.1011e-01 +9.4340e-02
1116 +5.851113604e-02 +5.851113604e-02 +1.238885111e+02 +1.238885111e+02 +2.7482e-01 -2.7407e-01 +7.1276e-01 +1.1130e-01 +9.2477e-02
1129 +5.469113505e-02 +5.469113505e-02 +1.238846911e+02 +1.238846911e+02 +2.7949e-01 -2.8234e-01 +7.1570e-01 +1.0555e-01 +9.6018e-02
1137 +5.261974788e-02 +5.261974788e-02 +1.238826197e+02 +1.238826197e+02 +2.8521e-01 -2.9142e-01 +7.1831e-01 +1.0034e-01 +1.0039e-01
1138 +5.150819811e-02 +5.150819811e-02 +1.238815082e+02 +1.238815082e+02 +2.8483e-01 -2.8968e-01 +7.1891e-01 +1.0028e-01 +1.0043e-01
1143 +4.796306045e-02 +4.796306045e-02 +1.238779631e+02 +1.238779631e+02 +2.9099e-01 -2.9988e-01 +7.2288e-01 +9.5398e-02 +1.0470e-01
1153 +3.784985354e-02 +3.784985354e-02 +1.238678499e+02 +1.238678499e+02 +3.1250e-01 -3.3327e-01 +7.3573e-01 +7.4589e-02 +1.2147e-01
1163 +3.422490580e-02 +3.422490580e-02 +1.238642249e+02 +1.238642249e+02 +3.1615e-01 -3.3879e-01 +7.3817e-01 +7.0844e-02 +1.2564e-01
1173 +3.275090590e-02 +3.275090590e-02 +1.238627509e+02 +1.238627509e+02 +3.1719e-01 -3.4126e-01 +7.3921e-01 +6.9205e-02 +1.2847e-01
1180 +2.749082748e-02 +2.749082748e-02 +1.238574908e+02 +1.238574908e+02 +3.3468e-01 -3.7226e-01 +7.5016e-01 +5.2334e-02 +1.4122e-01
1184 +2.674031757e-02 +2.674031757e-02 +1.238567403e+02 +1.238567403e+02 +3.4409e-01 -3.8920e-01 +7.5752e-01 +4.1229e-02 +1.4972e-01
1187 +2.470463040e-02 +2.470463040e-02 +1.238547046e+02 +1.238547046e+02 +3.4936e-01 -3.9675e-01 +7.5975e-01 +3.8467e-02 +1.5425e-01
1192 +2.453814690e-02 +2.453814690e-02 +1.238545381e+02 +1.238545381e+02 +3.6176e-01 -4.1778e-01 +7.6845e-01 +2.4091e-02 +1.6562e-01
1194 +2.375786255e-02 +2.375786255e-02 +1.238537579e+02 +1.238537579e+02 +3.6053e-01 -4.1451e-01 +7.6717e-01 +2.6018e-02 +1.6380e-01
1198 +2.304789836e-02 +2.304789836e-02 +1.238530479e+02 +1.238530479e+02 +3.7262e-01 -4.3445e-01 +7.7508e-01 +1.4157e-02 +1.7601e-01
1204 +2.157184226e-02 +2.157184226e-02 +1.238515718e+02 +1.238515718e+02 +3.6544e-01 -4.2024e-01 +7.7013e-01 +2.0397e-02 +1.6870e-01
1244 +1.894269659e-02 +1.894269659e-02 +1.238489427e+02 +1.238489427e+02 +3.5966e-01 -4.0734e-01 +7.6543e-01 +2.8469e-02 +1.6470e-01
1252 +1.770892066e-02 +1.770892066e-02 +1.238477089e+02 +1.238477089e+02 +3.7259e-01 -4.3102e-01 +7.7353e-01 +1.6146e-02 +1.7708e-01
1310 +1.705752187e-02 +1.705752187e-02 +1.238470575e+02 +1.238470575e+02 +3.5770e-01 -4.0572e-01 +7.6283e-01 +3.0595e-02 +1.6356e-01
1312 +1.538651703e-02 +1.538651703e-02 +1.238453865e+02 +1.238453865e+02 +3.6958e-01 -4.2287e-01 +7.6937e-01 +1.9129e-02 +1.7412e-01
1324 +1.480641044e-02 +1.480641044e-02 +1.238448064e+02 +1.238448064e+02 +3.6698e-01 -4.1928e-01 +7.6776e-01 +2.1837e-02 +1.7050e-01
1330 +1.143842937e-02 +1.143842937e-02 +1.238414384e+02 +1.238414384e+02 +3.9007e-01 -4.5476e-01 +7.8002e-01 -1.2175e-03 +1.9180e-01
1334 +1.078642657e-02 +1.078642657e-02 +1.238407864e+02 +1.238407864e+02 +3.9483e-01 -4.5990e-01 +7.8147e-01 -4.8114e-03 +1.9371e-01
1360 +1.057966987e-02 +1.057966987e-02 +1.238405797e+02 +1.238405797e+02 +3.9337e-01 -4.5736e-01 +7.8067e-01 -4.8437e-03 +1.9372e-01
1367 +8.020877946e-03 +8.020877946e-03 +1.238380209e+02 +1.238380209e+02 +3.9652e-01 -4.6355e-01 +7.8120e-01 -9.9005e-03 +1.9672e-01
1376 +6.585771877e-03 +6.585771877e-03 +1.238365858e+02 +1.238365858e+02 +4.0865e-01 -4.8219e-01 +7.8667e-01 -2.1847e-02 +2.0586e-01
1378 +5.253322230e-03 +5.253322230e-03 +1.238352533e+02 +1.238352533e+02 +4.0994e-01 -4.8695e-01 +7.8672e-01 -2.4048e-02 +2.0860e-01
1391 +5.064620019e-03 +5.064620019e-03 +1.238350646e+02 +1.238350646e+02 +4.1349e-01 -4.8779e-01 +7.8774e-01 -2.6553e-02 +2.1179e-01
1395 +4.232341887e-03 +4.232341887e-03 +1.238342323e+02 +1.238342323e+02 +4.2165e-01 -5.0369e-01 +7.8843e-01 -3.5528e-02 +2.1977e-01
1397 +3.762010915e-03 +3.762010915e-03 +1.238337620e+02 +1.238337620e+02 +4.4120e-01 -5.2857e-01 +8.0090e-01 -5.3563e-02 +2.3515e-01
1416 +3.366152122e-03 +3.366152122e-03 +1.238333662e+02 +1.238333662e+02 +4.4407e-01 -5.3147e-01 +8.0013e-01 -5.5409e-02 +2.3585e-01
