% function evaluation | noise-free fitness - Fopt (1.238300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.500000000e+00 +6.500000000e+00 +1.303300000e+02 +1.303300000e+02 +0.0000e+00 +0.0000e+00
9 +3.748742410e+00 +3.748742410e+00 +1.275787424e+02 +1.275787424e+02 +1.2615e+00 -7.2462e-01
28 +3.324842567e+00 +3.324842567e+00 +1.271548426e+02 +1.271548426e+02 +8.2219e-01 -7.7976e-01
29 +1.169274042e+00 +1.169274042e+00 +1.249992740e+02 +1.249992740e+02 +6.4353e-02 -6.8581e-01
100 +6.847041267e-01 +6.847041267e-01 +1.245147041e+02 +1.245147041e+02 -7.3498e-02 -5.5904e-01
101 +6.088198915e-01 +6.088198915e-01 +1.244388199e+02 +1.244388199e+02 -1.2551e-01 -2.5272e-02
112 +4.118283227e-01 +4.118283227e-01 +1.242418283e+02 +1.242418283e+02 -1.5351e-01 -3.6956e-01
129 +3.636453826e-01 +3.636453826e-01 +1.241936454e+02 +1.241936454e+02 -1.4579e-01 -1.4194e-01
133 +3.290822935e-01 +3.290822935e-01 +1.241590823e+02 +1.241590823e+02 -1.8895e-01 -1.9874e-01
146 +3.163256170e-01 +3.163256170e-01 +1.241463256e+02 +1.241463256e+02 -1.6380e-01 -2.7033e-01
188 +2.498665299e-01 +2.498665299e-01 +1.240798665e+02 +1.240798665e+02 -1.7181e-01 -1.8468e-01
227 +2.150503260e-01 +2.150503260e-01 +1.240450503e+02 +1.240450503e+02 -1.7851e-01 -1.1746e-01
236 +1.858559916e-01 +1.858559916e-01 +1.240158560e+02 +1.240158560e+02 -1.7531e-01 -7.7240e-02
242 +1.482344277e-01 +1.482344277e-01 +1.239782344e+02 +1.239782344e+02 -1.6946e-01 -1.1740e-02
272 +1.471793582e-01 +1.471793582e-01 +1.239771794e+02 +1.239771794e+02 -1.6573e-01 -7.8516e-03
290 +1.402123038e-01 +1.402123038e-01 +1.239702123e+02 +1.239702123e+02 -1.7056e-01 +1.3984e-02
294 +1.337432383e-01 +1.337432383e-01 +1.239637432e+02 +1.239637432e+02 -1.6559e-01 +1.8399e-02
302 +1.155723789e-01 +1.155723789e-01 +1.239455724e+02 +1.239455724e+02 -1.6399e-01 +6.2545e-02
312 +1.058246301e-01 +1.058246301e-01 +1.239358246e+02 +1.239358246e+02 -1.6271e-01 +1.0000e-01
316 +1.045886229e-01 +1.045886229e-01 +1.239345886e+02 +1.239345886e+02 -1.6226e-01 +1.0134e-01
325 +8.626478377e-02 +8.626478377e-02 +1.239162648e+02 +1.239162648e+02 -1.5453e-01 +1.7808e-01
334 +6.056558409e-02 +6.056558409e-02 +1.238905656e+02 +1.238905656e+02 -1.4098e-01 +2.2189e-01
342 +5.799567816e-02 +5.799567816e-02 +1.238879957e+02 +1.238879957e+02 -1.2643e-01 +3.5199e-01
346 +3.389348533e-02 +3.389348533e-02 +1.238638935e+02 +1.238638935e+02 -1.1987e-01 +3.3685e-01
353 +2.827161552e-02 +2.827161552e-02 +1.238582716e+02 +1.238582716e+02 -1.1540e-01 +3.6638e-01
359 +2.480393363e-02 +2.480393363e-02 +1.238548039e+02 +1.238548039e+02 -1.1015e-01 +3.8645e-01
362 +1.633402894e-02 +1.633402894e-02 +1.238463340e+02 +1.238463340e+02 -9.5145e-02 +4.6835e-01
364 +1.314180492e-02 +1.314180492e-02 +1.238431418e+02 +1.238431418e+02 -9.2022e-02 +4.6959e-01
382 +8.187986829e-03 +8.187986829e-03 +1.238381880e+02 +1.238381880e+02 -7.4537e-02 +5.3439e-01
384 +6.739682923e-03 +6.739682923e-03 +1.238367397e+02 +1.238367397e+02 -6.4743e-02 +5.7052e-01
398 +4.664977243e-03 +4.664977243e-03 +1.238346650e+02 +1.238346650e+02 -5.8068e-02 +5.9724e-01
407 +1.331004570e-04 +1.331004570e-04 +1.238301331e+02 +1.238301331e+02 -3.6539e-02 +6.8312e-01
458 +8.392257055e-05 +8.392257055e-05 +1.238300839e+02 +1.238300839e+02 -3.5502e-02 +6.8791e-01
462 +8.388131562e-06 +8.388131562e-06 +1.238300084e+02 +1.238300084e+02 -2.9132e-02 +7.0928e-01
466 +7.450864103e-06 +7.450864103e-06 +1.238300075e+02 +1.238300075e+02 -2.8553e-02 +7.1187e-01
494 +6.155112970e-07 +6.155112970e-07 +1.238300006e+02 +1.238300006e+02 -3.0313e-02 +7.0549e-01
510 +2.855123000e-07 +2.855123000e-07 +1.238300003e+02 +1.238300003e+02 -3.0376e-02 +7.0535e-01
727 +2.082423123e-08 +2.082423123e-08 +1.238300000e+02 +1.238300000e+02 -2.9994e-02 +7.0668e-01
822 +4.511875318e-09 +4.511875318e-09 +1.238300000e+02 +1.238300000e+02 -3.0100e-02 +7.0634e-01
15432 +0.000000000e+00 +0.000000000e+00 +1.238300000e+02 +1.238300000e+02 -3.0061e-02 +7.0647e-01
% function evaluation | noise-free fitness - Fopt (4.751000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.500000000e+00 +6.500000000e+00 +5.401000000e+01 +5.401000000e+01 +0.0000e+00 +0.0000e+00
3 +3.208995112e+00 +3.208995112e+00 +5.071899511e+01 +5.071899511e+01 -4.1875e-01 +3.9098e-02
26 +2.441544221e+00 +2.441544221e+00 +4.995154422e+01 +4.995154422e+01 -9.5624e-01 -4.1385e-01
68 +2.286800592e+00 +2.286800592e+00 +4.979680059e+01 +4.979680059e+01 -1.4112e-01 +2.8919e-01
71 +6.672500174e-01 +6.672500174e-01 +4.817725002e+01 +4.817725002e+01 -1.8999e-01 +2.4100e-01
92 +4.907002550e-01 +4.907002550e-01 +4.800070026e+01 +4.800070026e+01 -4.1796e-01 +1.8953e-01
126 +2.834800624e-01 +2.834800624e-01 +4.779348006e+01 +4.779348006e+01 -2.0334e-01 +2.0030e-01
179 +2.648735342e-01 +2.648735342e-01 +4.777487353e+01 +4.777487353e+01 -1.2876e-01 +1.7693e-01
182 +7.744986075e-02 +7.744986075e-02 +4.758744986e+01 +4.758744986e+01 +1.8350e-01 +1.2708e-01
257 +5.229529393e-02 +5.229529393e-02 +4.756229529e+01 +4.756229529e+01 +2.9628e-01 +9.7368e-02
259 +2.520388050e-02 +2.520388050e-02 +4.753520388e+01 +4.753520388e+01 +4.0152e-01 +5.5201e-02
284 +4.674539104e-04 +4.674539104e-04 +4.751046745e+01 +4.751046745e+01 +7.1130e-01 -6.8013e-02
406 +1.876371535e-04 +1.876371535e-04 +4.751018764e+01 +4.751018764e+01 +6.8451e-01 -5.4799e-02
498 +1.630488948e-04 +1.630488948e-04 +4.751016305e+01 +4.751016305e+01 +6.7839e-01 -5.2716e-02
541 +1.225317342e-04 +1.225317342e-04 +4.751012253e+01 +4.751012253e+01 +6.8250e-01 -5.4559e-02
