% function evaluation | noise-free fitness - Fopt (-5.465000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.521515401e+03 +5.521515401e+03 +4.975015401e+03 +4.975015401e+03 +0.0000e+00 +0.0000e+00
2 +3.380724199e+03 +3.380724199e+03 +2.834224199e+03 +2.834224199e+03 +1.2107e-01 +2.8709e-01
5 +4.320851054e+00 +4.320851054e+00 -5.421791489e+02 -5.421791489e+02 -5.8433e-02 +1.9874e+00
17 +4.086411973e+00 +4.086411973e+00 -5.424135880e+02 -5.424135880e+02 -3.6859e-01 +1.1136e+00
21 +3.832248725e+00 +3.832248725e+00 -5.426677513e+02 -5.426677513e+02 -9.4168e-01 +1.9063e+00
24 +3.794046717e+00 +3.794046717e+00 -5.427059533e+02 -5.427059533e+02 -9.9775e-01 +1.9203e+00
25 +1.277437609e+00 +1.277437609e+00 -5.452225624e+02 -5.452225624e+02 -2.1497e+00 +8.9824e-01
55 +1.148186729e+00 +1.148186729e+00 -5.453518133e+02 -5.453518133e+02 -1.9262e+00 +2.1086e+00
125 +6.732933333e-01 +6.732933333e-01 -5.458267067e+02 -5.458267067e+02 -2.1581e+00 +9.4143e-01
173 +6.282977266e-01 +6.282977266e-01 -5.458717023e+02 -5.458717023e+02 -2.1253e+00 +9.6588e-01
207 +5.924454563e-01 +5.924454563e-01 -5.459075545e+02 -5.459075545e+02 -2.1048e+00 +9.6191e-01
% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.521515401e+03 +5.521515401e+03 +6.521515401e+03 +6.521515401e+03 +0.0000e+00 +0.0000e+00
3 +4.362023394e+02 +4.362023394e+02 +1.436202339e+03 +1.436202339e+03 -1.0905e+00 +5.7461e-01
8 +3.520360898e+01 +3.520360898e+01 +1.035203609e+03 +1.035203609e+03 +6.2785e-01 +1.2391e+00
12 +9.297907593e+00 +9.297907593e+00 +1.009297908e+03 +1.009297908e+03 +1.9685e+00 +3.2697e+00
20 +3.500779398e+00 +3.500779398e+00 +1.003500779e+03 +1.003500779e+03 +3.3067e-01 +2.3674e+00
22 +2.661334544e+00 +2.661334544e+00 +1.002661335e+03 +1.002661335e+03 -4.2857e-02 +2.5711e+00
25 +2.281828222e+00 +2.281828222e+00 +1.002281828e+03 +1.002281828e+03 -5.3290e-02 +2.5907e+00
34 +2.238583061e+00 +2.238583061e+00 +1.002238583e+03 +1.002238583e+03 +5.9926e-02 +2.6715e+00
64 +1.937318434e+00 +1.937318434e+00 +1.001937318e+03 +1.001937318e+03 +4.9251e-01 +2.7718e+00
108 +1.587876758e+00 +1.587876758e+00 +1.001587877e+03 +1.001587877e+03 +5.7974e-01 +2.7608e+00
135 +1.561616083e+00 +1.561616083e+00 +1.001561616e+03 +1.001561616e+03 +5.7181e-01 +2.7811e+00
138 +1.527285600e+00 +1.527285600e+00 +1.001527286e+03 +1.001527286e+03 +5.8180e-01 +2.7790e+00
147 +1.481212069e+00 +1.481212069e+00 +1.001481212e+03 +1.001481212e+03 +6.1945e-01 +2.7853e+00
% function evaluation | noise-free fitness - Fopt (2.083800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.521515401e+03 +5.521515401e+03 +5.729895401e+03 +5.729895401e+03 +0.0000e+00 +0.0000e+00
6 +1.132663832e+03 +1.132663832e+03 +1.341043832e+03 +1.341043832e+03 -1.3753e+00 +2.9957e-01
11 +1.348476240e+02 +1.348476240e+02 +3.432276240e+02 +3.432276240e+02 -2.5484e-01 +9.2960e-01
15 +4.075384406e+00 +4.075384406e+00 +2.124553844e+02 +2.124553844e+02 -4.4881e-01 +1.7039e+00
22 +3.396011275e+00 +3.396011275e+00 +2.117760113e+02 +2.117760113e+02 -4.6095e-01 +1.0605e+00
26 +3.255908443e+00 +3.255908443e+00 +2.116359084e+02 +2.116359084e+02 -5.5109e-01 +1.3311e+00
35 +3.174758817e+00 +3.174758817e+00 +2.115547588e+02 +2.115547588e+02 -1.0448e+00 +9.3895e-01
38 +2.408787195e+00 +2.408787195e+00 +2.107887872e+02 +2.107887872e+02 -2.1809e+00 +1.2923e+00
57 +7.885189567e-02 +7.885189567e-02 +2.084588519e+02 +2.084588519e+02 -2.1608e+00 +2.0907e+00
226 +3.109059557e-02 +3.109059557e-02 +2.084110906e+02 +2.084110906e+02 -2.1126e+00 +2.1137e+00
228 +2.956351492e-02 +2.956351492e-02 +2.084095635e+02 +2.084095635e+02 -2.1162e+00 +2.1122e+00
