% function evaluation | noise-free fitness - Fopt (-4.620900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.902572256e+01 +7.902572256e+01 -3.830642774e+02 -3.830642774e+02 +0.0000e+00 +0.0000e+00
5 +6.497862455e+01 +6.497862455e+01 -3.971113754e+02 -3.971113754e+02 +1.9995e+00 +1.0472e+00
7 +2.309358751e+01 +2.309358751e+01 -4.389964125e+02 -4.389964125e+02 -5.1157e-01 +1.6753e+00
23 +1.239274086e+01 +1.239274086e+01 -4.496972591e+02 -4.496972591e+02 -2.3071e+00 +1.9146e+00
33 +8.818028795e+00 +8.818028795e+00 -4.532719712e+02 -4.532719712e+02 -3.1883e+00 +2.6529e+00
36 +3.607241257e+00 +3.607241257e+00 -4.584827587e+02 -4.584827587e+02 -1.3939e+00 +2.6701e+00
% function evaluation | noise-free fitness - Fopt (7.766000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.198976989e+01 +4.198976989e+01 +1.196497699e+02 +1.196497699e+02 +0.0000e+00 +0.0000e+00
3 +3.506325241e+01 +3.506325241e+01 +1.127232524e+02 +1.127232524e+02 -2.8265e-01 -7.6715e-01
6 +3.022836782e+01 +3.022836782e+01 +1.078883678e+02 +1.078883678e+02 +3.2281e-01 +2.2295e-01
11 +1.565858695e+01 +1.565858695e+01 +9.331858695e+01 +9.331858695e+01 +7.9258e-01 -5.1834e-01
19 +1.535448722e+01 +1.535448722e+01 +9.301448722e+01 +9.301448722e+01 +6.1965e-01 -2.7986e-01
34 +1.331065358e+01 +1.331065358e+01 +9.097065358e+01 +9.097065358e+01 +5.4534e-01 -9.3348e-01
39 +5.070226710e+00 +5.070226710e+00 +8.273022671e+01 +8.273022671e+01 +1.4935e+00 -4.8046e-01
48 +2.335155542e+00 +2.335155542e+00 +7.999515554e+01 +7.999515554e+01 +1.4306e+00 -4.8819e-01
53 +2.156779980e+00 +2.156779980e+00 +7.981677998e+01 +7.981677998e+01 +1.3974e+00 -5.1128e-01
219 +2.101854276e+00 +2.101854276e+00 +7.976185428e+01 +7.976185428e+01 +1.3856e+00 -4.9767e-01
