% function evaluation | noise-free fitness - Fopt (4.078000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.454477296e+01 +3.454477296e+01 +7.532477296e+01 +7.532477296e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
3 +1.984695985e+01 +1.984695985e+01 +6.062695985e+01 +6.062695985e+01 -3.9082e-01 -6.2652e-02 -3.7937e-01 -1.1128e+00 +2.9812e-01
9 +5.519281229e+00 +5.519281229e+00 +4.629928123e+01 +4.629928123e+01 -1.6240e+00 +1.7808e+00 -1.7898e-01 -7.6856e-01 +2.7367e-01
46 +4.772898849e+00 +4.772898849e+00 +4.555289885e+01 +4.555289885e+01 -1.1758e+00 +8.3703e-01 +2.1288e-01 -7.7375e-01 +8.0794e-01
68 +4.517666767e+00 +4.517666767e+00 +4.529766677e+01 +4.529766677e+01 -1.8682e+00 +1.4640e+00 -3.4162e-01 -2.0956e+00 +4.4120e-01
78 +3.366062566e+00 +3.366062566e+00 +4.414606257e+01 +4.414606257e+01 -2.2038e+00 +1.5633e+00 -1.7488e-01 -1.8730e+00 +6.1190e-01
92 +2.110211816e+00 +2.110211816e+00 +4.289021182e+01 +4.289021182e+01 -1.5822e+00 +9.2256e-01 -9.9707e-02 -1.5207e+00 +5.8336e-01
100 +2.081224727e+00 +2.081224727e+00 +4.286122473e+01 +4.286122473e+01 -1.7121e+00 +7.5432e-01 +1.1396e-01 -1.7870e+00 +6.1016e-01
112 +1.971847212e+00 +1.971847212e+00 +4.275184721e+01 +4.275184721e+01 -1.8935e+00 +1.3997e+00 +2.2288e-01 -1.2975e+00 +1.8909e-01
116 +1.910813764e+00 +1.910813764e+00 +4.269081376e+01 +4.269081376e+01 -1.5924e+00 +1.0738e+00 +1.2054e-01 -1.4336e+00 +4.1581e-01
123 +1.855413460e+00 +1.855413460e+00 +4.263541346e+01 +4.263541346e+01 -1.6840e+00 +1.5670e+00 +3.3274e-01 -1.7199e+00 +3.9071e-01
133 +1.542971862e+00 +1.542971862e+00 +4.232297186e+01 +4.232297186e+01 -1.7656e+00 +1.2875e+00 +3.7227e-01 -1.5972e+00 +3.2943e-01
148 +1.510653248e+00 +1.510653248e+00 +4.229065325e+01 +4.229065325e+01 -1.7754e+00 +1.2142e+00 +4.8267e-01 -1.4712e+00 +2.9005e-01
