% function evaluation | noise-free fitness - Fopt (4.078000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.352046650e+01 +1.352046650e+01 +5.430046650e+01 +5.430046650e+01 +0.0000e+00 +0.0000e+00
2 +7.307551023e+00 +7.307551023e+00 +4.808755102e+01 +4.808755102e+01 +6.3393e-01 -1.8438e+00
8 +5.637008596e+00 +5.637008596e+00 +4.641700860e+01 +4.641700860e+01 +9.8579e-01 +1.6986e+00
14 +1.963037400e+00 +1.963037400e+00 +4.274303740e+01 +4.274303740e+01 +1.1049e+00 +1.2775e+00
83 +1.833670860e+00 +1.833670860e+00 +4.261367086e+01 +4.261367086e+01 +1.5142e+00 +1.5949e+00
130 +1.804603193e+00 +1.804603193e+00 +4.258460319e+01 +4.258460319e+01 +1.3798e+00 +1.5219e+00
% function evaluation | noise-free fitness - Fopt (-1.600000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.007714199e+01 +1.007714199e+01 +8.477141989e+00 +8.477141989e+00 +0.0000e+00 +0.0000e+00
2 +6.060459121e+00 +6.060459121e+00 +4.460459121e+00 +4.460459121e+00 +1.5488e+00 +2.0193e+00
12 +3.175298187e-02 +3.175298187e-02 -1.568247018e+00 -1.568247018e+00 +9.3405e-01 -2.1068e+00
75 +2.111929394e-02 +2.111929394e-02 -1.578880706e+00 -1.578880706e+00 +5.5307e-01 -1.9562e+00
96 +3.357362902e-04 +3.357362902e-04 -1.599664264e+00 -1.599664264e+00 +9.2839e-01 -1.9896e+00
139 +4.388406085e-05 +4.388406085e-05 -1.599956116e+00 -1.599956116e+00 +1.2454e+00 -2.0276e+00
157 +1.426811517e-05 +1.426811517e-05 -1.599985732e+00 -1.599985732e+00 +1.1415e+00 -1.9973e+00
170 +8.081299470e-07 +8.081299470e-07 -1.599999192e+00 -1.599999192e+00 +1.0989e+00 -2.0045e+00
194 +4.888115053e-07 +4.888115053e-07 -1.599999511e+00 -1.599999511e+00 +1.1296e+00 -2.0054e+00
204 +1.845426263e-07 +1.845426263e-07 -1.599999815e+00 -1.599999815e+00 +1.1092e+00 -2.0069e+00
214 +1.220065371e-07 +1.220065371e-07 -1.599999878e+00 -1.599999878e+00 +1.1304e+00 -2.0077e+00
222 +3.552859007e-08 +3.552859007e-08 -1.599999964e+00 -1.599999964e+00 +1.1174e+00 -2.0147e+00
237 +1.159738905e-08 +1.159738905e-08 -1.599999988e+00 -1.599999988e+00 +1.1411e+00 -2.0149e+00
248 +7.466028240e-09 +7.466028240e-09 -1.599999993e+00 -1.599999993e+00 +1.1186e+00 -2.0135e+00
390 +0.000000000e+00 +0.000000000e+00 -1.600000000e+00 -1.600000000e+00 +1.1284e+00 -2.0125e+00
% function evaluation | noise-free fitness - Fopt (-3.708400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.459683778e+01 +1.459683778e+01 -3.562431622e+02 -3.562431622e+02 +0.0000e+00 +0.0000e+00
2 +1.248481101e+01 +1.248481101e+01 -3.583551890e+02 -3.583551890e+02 -3.3327e-01 +4.1120e-02
3 +1.197237127e+01 +1.197237127e+01 -3.588676287e+02 -3.588676287e+02 +2.3669e-02 +7.2380e-02
4 +3.277415751e+00 +3.277415751e+00 -3.675625842e+02 -3.675625842e+02 +1.8036e+00 -6.1986e-01
13 +2.293024195e+00 +2.293024195e+00 -3.685469758e+02 -3.685469758e+02 +2.7838e+00 -3.0366e-01
14 +4.975235900e-01 +4.975235900e-01 -3.703424764e+02 -3.703424764e+02 +2.2189e+00 -3.0040e-01
42 +1.742774991e-01 +1.742774991e-01 -3.706657225e+02 -3.706657225e+02 +2.3335e+00 -6.1477e-01
45 +3.772939442e-02 +3.772939442e-02 -3.708022706e+02 -3.708022706e+02 +3.6457e+00 -9.4965e-01
78 +1.420172708e-02 +1.420172708e-02 -3.708257983e+02 -3.708257983e+02 +2.7290e+00 -6.0264e-01
81 +5.923372111e-03 +5.923372111e-03 -3.708340766e+02 -3.708340766e+02 +2.8579e+00 -6.4784e-01
98 +5.567648097e-03 +5.567648097e-03 -3.708344324e+02 -3.708344324e+02 +3.2412e+00 -7.8106e-01
